sample_index,elapsed_us,position_valid,axis1_from_left_mm,axis2_from_left_mm,axis3_from_left_mm,axis4_from_left_mm,axis5_from_left_mm,axis6_from_left_mm,axis7_from_left_mm,axis1_handle_valid,axis1_handle_linear_raw,axis1_handle_linear_filtered,axis1_handle_rotation_raw,axis1_handle_rotation_filtered,axis6_handle_valid,axis6_handle_linear_raw,axis6_handle_linear_filtered,axis6_handle_rotation_raw,axis6_handle_rotation_filtered
0,14787,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01546972877,0.01547435016,0.5057325198,0.5057325198,1,-0.007300001039,-0.007295452931,-0.06718217976,-0.06718217976
1,32004,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01546972877,0.0154723283,0.5057325198,0.5057325198,1,-0.007313671078,-0.007300860238,-0.06718217976,-0.06718217976
2,48329,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01546972877,0.015471191,0.5057325198,0.5057325198,1,-0.007314258851,-0.007306721835,-0.06718217976,-0.06718217976
3,72500,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01546972877,0.01547034565,0.5057325198,0.5057325198,1,-0.007314258854,-0.007311079174,-0.06718217976,-0.06718217976
4,93656,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01546972877,0.01547007576,0.5057325198,0.5057325198,1,-0.007314258854,-0.007312470284,-0.06718217976,-0.06718217976
5,109090,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01546972877,0.01546998901,0.5057325198,0.5057325198,1,-0.007314258854,-0.007312917427,-0.06718217976,-0.06718217976
6,137858,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01546972877,0.01546987515,0.5057325198,0.5057325198,1,-0.007328516286,-0.007317068659,-0.06718217976,-0.06718217976
7,154095,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01546972877,0.01546981111,0.5057325198,0.5057325198,1,-0.007328516668,-0.007322077163,-0.06718217976,-0.06718217976
8,176298,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01545790341,0.01546681875,0.5057325198,0.5057325198,1,-0.007328516668,-0.007324894447,-0.06718217976,-0.06718217976
9,196154,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01545547114,0.01546026893,0.5057325198,0.5057325198,1,-0.007328516668,-0.007326988544,-0.06718217976,-0.06718217976
10,210948,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01545547096,0.01545906944,0.5057325198,0.5057325198,1,-0.007328516668,-0.007327370575,-0.06718217976,-0.06718217976
11,228380,1,23.69724954,-298.6649255,590.8813961,0,595.8825185,614.1467121,-79.54737135,1,0.01545547095,0.0154574951,0.5057325198,0.5057325198,1,-0.007342310602,-0.007332504196,-0.06718217976,-0.06718217976
