frame_index,source_timestamp_100ns,callback_elapsed_us,keyframe,discontinuity
0,4936194214888,1817704,1,0
1,4936194738000,1836194,1,0
2,4936199687777,1849695,1,0
3,4936199994888,1862356,1,0
4,4936200325000,1907390,1,0
5,4936200659888,1926724,1,0
6,4936201004666,1947614,1,0
7,4936201332000,1971651,1,0
8,4936201665111,1997502,1,0
9,4936202001666,2011654,1,0
10,4936202331000,2035444,1,0
11,4936202678666,2050680,1,0
12,4936202999333,2066925,1,0
13,4936203337666,2080162,1,0
14,4936203664222,2100100,1,0
15,4936203998444,2137305,1,0
16,4936204327333,2172444,1,0
17,4936204722111,2198016,1,0
18,4936205011000,2229767,1,0
19,4936205329222,2264121,1,0
20,4936205662222,2296884,1,0
21,4936205994333,2330373,1,0
22,4936206332333,2366682,1,0
23,4936206676222,2400013,1,0
24,4936206997000,2430306,1,0
25,4936207333777,2465007,1,0
26,4936207673777,2497835,1,0
27,4936208011222,2532666,1,0
28,4936208350222,2568395,1,0
29,4936208674888,2598084,1,0
30,4936209005444,2632396,1,0
31,4936209345000,2667333,1,0
32,4936209676444,2698306,1,0
33,4936209996777,2740796,1,0
34,4936210366444,2767385,1,0
35,4936210664333,2801736,1,0
36,4936210994777,2831919,1,0
37,4936211335888,2866700,1,0
38,4936211662000,2901288,1,0
39,4936211995666,2932384,1,0
40,4936212342000,2973948,1,0
41,4936212667222,3009762,1,0
42,4936213059111,3031818,1,0
43,4936213349555,3069153,1,0
44,4936213688777,3097753,1,0
45,4936214009222,3136630,1,0
46,4936214379444,3164898,1,0
47,4936214692333,3207430,1,0
48,4936215025444,3242197,1,0
49,4936215368777,3271157,1,0
50,4936215690222,3296395,1,0
51,4936216004222,3333055,1,0
52,4936216375222,3366804,1,0
53,4936216674777,3397047,1,0
54,4936217001333,3432078,1,0
55,4936217369555,3464246,1,0
56,4936217672444,3500924,1,0
57,4936218015333,3532377,1,0
58,4936218356555,3571231,1,0
59,4936218709333,3608783,1,0
60,4936219027000,3640746,1,0
61,4936219400111,3668402,1,0
62,4936219689555,3702299,1,0
63,4936220011222,3733966,1,0
64,4936220355666,3776251,1,0
65,4936220691111,3805608,1,0
66,4936221017777,3832616,1,0
67,4936221354000,3871574,1,0
68,4936221678333,3907871,1,0
69,4936222027666,3943047,1,0
70,4936222372555,3970851,1,0
71,4936222688555,4006273,1,0
72,4936223009444,4042273,1,0
73,4936223361111,4070458,1,0
74,4936223690222,4106519,1,0
75,4936224007444,4134358,1,0
76,4936224353222,4167038,1,0
77,4936224677888,4205101,1,0
78,4936225013222,4234265,1,0
79,4936225357666,4273061,1,0
80,4936225716888,4298630,1,0
81,4936226008888,4338446,1,0
82,4936226378000,4366269,1,0
83,4936226682555,4399049,1,0
84,4936227022888,4433602,1,0
85,4936227364888,4471959,1,0
86,4936227681666,4500483,1,0
87,4936228021222,4533307,1,0
88,4936228353444,4568494,1,0
89,4936228695000,4601568,1,0
90,4936229032222,4640069,1,0
91,4936229363555,4682193,1,0
92,4936229709888,4712555,1,0
93,4936230017000,4741484,1,0
94,4936230365222,4774011,1,0
95,4936230686111,4805663,1,0
96,4936231023222,4832082,1,0
97,4936231361333,4867020,1,0
98,4936231701222,4906274,1,0
99,4936232026666,4936592,1,0
100,4936232378555,4965829,1,0
101,4936232686666,5010294,1,0
102,4936233043888,5034946,1,0
103,4936233386333,5065650,1,0
104,4936233699111,5098643,1,0
105,4936234028777,5137774,1,0
106,4936234374333,5170463,1,0
107,4936234708888,5204440,1,0
108,4936235052333,5234800,1,0
109,4936235359222,5269973,1,0
110,4936235700111,5309689,1,0
111,4936236064555,5335488,1,0
112,4936236370555,5369641,1,0
113,4936236709555,5403759,1,0
114,4936237039555,5433033,1,0
115,4936237359888,5470996,1,0
116,4936237704111,5505969,1,0
117,4936238045111,5539108,1,0
118,4936238369000,5567507,1,0
119,4936238694111,5603607,1,0
120,4936239030333,5636162,1,0
121,4936239382222,5666222,1,0
122,4936239700777,5700044,1,0
123,4936240024222,5742199,1,0
124,4936240391666,5767467,1,0
125,4936240699222,5802970,1,0
126,4936241045444,5837905,1,0
127,4936241383666,5871214,1,0
128,4936241702888,5906131,1,0
129,4936242041333,5933989,1,0
130,4936242382444,5970531,1,0
131,4936242706222,5999726,1,0
132,4936243024222,6039740,1,0
133,4936243379000,6072594,1,0
134,4936243699555,6098762,1,0
135,4936244027444,6134222,1,0
136,4936244376222,6172415,1,0
137,4936244716111,6206185,1,0
138,4936245068444,6236880,1,0
139,4936245382555,6267625,1,0
140,4936245703888,6302015,1,0
141,4936246045111,6336759,1,0
142,4936246379222,6370287,1,0
143,4936246712000,6404582,1,0
144,4936247053111,6439938,1,0
145,4936247386888,6472920,1,0
146,4936247723222,6505126,1,0
147,4936248039000,6543572,1,0
148,4936248373111,6576465,1,0
149,4936248743444,6604975,1,0
150,4936249070222,6637919,1,0
151,4936249383555,6673268,1,0
152,4936249717111,6701299,1,0
153,4936250040666,6736144,1,0
154,4936250385111,6771558,1,0
155,4936250715555,6805720,1,0
156,4936251046555,6836333,1,0
157,4936251386444,6872383,1,0
158,4936251721777,6901769,1,0
159,4936252041333,6942153,1,0
160,4936252392222,6973865,1,0
161,4936252727444,7009531,1,0
162,4936253042333,7043296,1,0
163,4936253414333,7072555,1,0
164,4936253719888,7105367,1,0
165,4936254048888,7134785,1,0
166,4936254380333,7177611,1,0
167,4936254722333,7207870,1,0
168,4936255073111,7236448,1,0
169,4936255392444,7275824,1,0
170,4936255721222,7308604,1,0
171,4936256051888,7342384,1,0
172,4936256402222,7372033,1,0
173,4936256722888,7409902,1,0
174,4936257118222,7447793,1,0
175,4936257396555,7471912,1,0
176,4936257723000,7508241,1,0
177,4936258068333,7540572,1,0
178,4936258391666,7571163,1,0
179,4936258727555,7606531,1,0
180,4936259067444,7641439,1,0
181,4936259391888,7671831,1,0
182,4936259732333,7704200,1,0
183,4936260066777,7738850,1,0
184,4936260393111,7768684,1,0
185,4936260717111,7803616,1,0
186,4936261072333,7836566,1,0
187,4936261386777,7869463,1,0
188,4936261714444,7903166,1,0
189,4936262060000,7936009,1,0
190,4936262390555,7970722,1,0
191,4936262722777,8002353,1,0
192,4936263050555,8041920,1,0
193,4936263450666,8072070,1,0
194,4936263743666,8102399,1,0
195,4936264060666,8141947,1,0
196,4936264392222,8170794,1,0
197,4936264730555,8209758,1,0
198,4936265066555,8238202,1,0
199,4936265401111,8277823,1,0
200,4936265733000,8305379,1,0
201,4936266053555,8340171,1,0
202,4936266398777,8370859,1,0
203,4936266721333,8407036,1,0
204,4936267067666,8435779,1,0
205,4936267389777,8470296,1,0
206,4936267738444,8504797,1,0
207,4936268060444,8541168,1,0
208,4936268416222,8575435,1,0
209,4936268730666,8613275,1,0
210,4936269070000,8643405,1,0
211,4936269407666,8679424,1,0
212,4936269746333,8704975,1,0
213,4936270059111,8747344,1,0
214,4936270411222,8769832,1,0
215,4936270730777,8807123,1,0
216,4936271071777,8840949,1,0
217,4936271428555,8879324,1,0
218,4936271741222,8903357,1,0
219,4936272060888,8942065,1,0
220,4936272407777,8970090,1,0
221,4936272725444,9005000,1,0
222,4936273071555,9039343,1,0
223,4936273414777,9070457,1,0
224,4936273728444,9105857,1,0
225,4936274063111,9138826,1,0
226,4936274414888,9170114,1,0
227,4936274740555,9203616,1,0
228,4936275065111,9242555,1,0
229,4936275429000,9272000,1,0
230,4936275730666,9306312,1,0
231,4936276090111,9337505,1,0
232,4936276412222,9371938,1,0
233,4936276728000,9409124,1,0
234,4936277090111,9441854,1,0
235,4936277415333,9473174,1,0
236,4936277742000,9512990,1,0
237,4936278116222,9545314,1,0
238,4936278420222,9574276,1,0
239,4936278754777,9609056,1,0
240,4936279082666,9643745,1,0
241,4936279420444,9671602,1,0
242,4936279743111,9705906,1,0
243,4936280082222,9745102,1,0
244,4936280414555,9780846,1,0
245,4936280752222,9809907,1,0
246,4936281070000,9846778,1,0
247,4936281442333,9872683,1,0
248,4936281739555,9907212,1,0
249,4936282070444,9940552,1,0
250,4936282433666,9972972,1,0
251,4936282740000,10006574,1,0
252,4936283076777,10043008,1,0
253,4936283428000,10074676,1,0
254,4936283751888,10109291,1,0
255,4936284076111,10141597,1,0
256,4936284438666,10178987,1,0
257,4936284755333,10209539,1,0
258,4936285072777,10239920,1,0
259,4936285426777,10277512,1,0
260,4936285740000,10306039,1,0
261,4936286081000,10340428,1,0
262,4936286430555,10373063,1,0
263,4936286746666,10407247,1,0
264,4936287089888,10440932,1,0
265,4936287433555,10472087,1,0
266,4936287755111,10506821,1,0
267,4936288102444,10540210,1,0
268,4936288422666,10573769,1,0
269,4936288758555,10607933,1,0
270,4936289087444,10641488,1,0
271,4936289425111,10679049,1,0
272,4936289785000,10710700,1,0
273,4936290086666,10739698,1,0
274,4936290429666,10781936,1,0
275,4936290769888,10809355,1,0
276,4936291084222,10841172,1,0
277,4936291423444,10876416,1,0
278,4936291778333,10911074,1,0
279,4936292094444,10943644,1,0
280,4936292441222,10979061,1,0
281,4936292782666,11006250,1,0
282,4936293080111,11040929,1,0
283,4936293429777,11075803,1,0
284,4936293764333,11107612,1,0
285,4936294078555,11144276,1,0
286,4936294426222,11178606,1,0
287,4936294765444,11211297,1,0
288,4936295086222,11247736,1,0
289,4936295446777,11280509,1,0
290,4936295759666,11313891,1,0
291,4936296090444,11344210,1,0
292,4936296430333,11381116,1,0
293,4936296761777,11411948,1,0
294,4936297084111,11447231,1,0
295,4936297427777,11477597,1,0
296,4936297761333,11513341,1,0
297,4936298093666,11543564,1,0
298,4936298432000,11578309,1,0
299,4936298755000,11610438,1,0
300,4936299094444,11645124,1,0
301,4936299434666,11677985,1,0
302,4936299756222,11706858,1,0
303,4936300088555,11746748,1,0
304,4936300434888,11775887,1,0
305,4936300761888,11807364,1,0
306,4936301093888,11848074,1,0
307,4936301432222,11876499,1,0
308,4936301782333,11909117,1,0
309,4936302099333,11940035,1,0
310,4936302435444,11972780,1,0
311,4936302770333,12009386,1,0
312,4936303113444,12042317,1,0
313,4936303448333,12077117,1,0
314,4936303779888,12108810,1,0
315,4936304098888,12143640,1,0
316,4936304435000,12185398,1,0
317,4936304775555,12212168,1,0
318,4936305107444,12252461,1,0
319,4936305507333,12278518,1,0
320,4936305789888,12315627,1,0
321,4936306115222,12346073,1,0
322,4936306449333,12379561,1,0
323,4936306775000,12415933,1,0
324,4936307111666,12448312,1,0
325,4936307442444,12476834,1,0
326,4936307778444,12506090,1,0
327,4936308094888,12549323,1,0
328,4936308445333,12578312,1,0
329,4936308790111,12615181,1,0
330,4936309106555,12647285,1,0
331,4936309433333,12679389,1,0
332,4936309802000,12707903,1,0
333,4936310112333,12745564,1,0
334,4936310444111,12780804,1,0
335,4936310789777,12809539,1,0
336,4936311113666,12843769,1,0
337,4936311449111,12878025,1,0
338,4936311821222,12910654,1,0
339,4936312103333,12942967,1,0
340,4936312448111,12979891,1,0
341,4936312779888,13009102,1,0
342,4936313102444,13042843,1,0
343,4936313441444,13079183,1,0
344,4936313784222,13108249,1,0
345,4936314104000,13143138,1,0
346,4936314461555,13176876,1,0
347,4936314780888,13211652,1,0
348,4936315112444,13247331,1,0
349,4936315470777,13275753,1,0
350,4936315772333,13307305,1,0
351,4936316109444,13348277,1,0
352,4936316454444,13376959,1,0
353,4936316779777,13407127,1,0
354,4936317105888,13448246,1,0
355,4936317465444,13478725,1,0
356,4936317782777,13517288,1,0
357,4936318160333,13548213,1,0
358,4936318459000,13580849,1,0
359,4936318802777,13613430,1,0
360,4936319121111,13646736,1,0
361,4936319463666,13678895,1,0
362,4936319790222,13711016,1,0
363,4936320119888,13747108,1,0
364,4936320457444,13779829,1,0
365,4936320778222,13813236,1,0
366,4936321123888,13849771,1,0
367,4936321457888,13880520,1,0
368,4936321786111,13917132,1,0
369,4936322130777,13948541,1,0
370,4936322453333,13984217,1,0
371,4936322787222,14011835,1,0
372,4936323114111,14046529,1,0
373,4936323450111,14077525,1,0
374,4936323783000,14108399,1,0
375,4936324114888,14146612,1,0
376,4936324490555,14178203,1,0
377,4936324812444,14215166,1,0
378,4936325127888,14242488,1,0
379,4936325462666,14277174,1,0
380,4936325807333,14311094,1,0
381,4936326128666,14341151,1,0
382,4936326454222,14377505,1,0
383,4936326811111,14409089,1,0
384,4936327126555,14447131,1,0
385,4936327469000,14480595,1,0
386,4936327832333,14513427,1,0
387,4936328120111,14542560,1,0
388,4936328455222,14576981,1,0
389,4936328798666,14609922,1,0
390,4936329132555,14652449,1,0
391,4936329463111,14677099,1,0
392,4936329795000,14710954,1,0
393,4936330129111,14745221,1,0
394,4936330467222,14781256,1,0
395,4936330827666,14814086,1,0
396,4936331124222,14849253,1,0
397,4936331489000,14875445,1,0
398,4936331785000,14909905,1,0
399,4936332133777,14944283,1,0
400,4936332466333,14975802,1,0
401,4936332800555,15009208,1,0
402,4936333126333,15046316,1,0
403,4936333471777,15077616,1,0
404,4936333791111,15113291,1,0
405,4936334118333,15153704,1,0
406,4936334478777,15182340,1,0
