frame_index,source_timestamp_100ns,callback_elapsed_us,keyframe,discontinuity
0,5436001091222,1867201,1,0
1,5436002278111,1888407,1,0
2,5436006587555,1910929,1,0
3,5436006903000,1924971,1,0
4,5436007242222,1950872,1,0
5,5436007573555,1965914,1,0
6,5436007918777,1989527,1,0
7,5436008241222,2012637,1,0
8,5436008606000,2031339,1,0
9,5436009252444,2072437,1,0
10,5436009252444,2081125,1,0
11,5436009252444,2088572,1,0
12,5436009916444,2102397,1,0
13,5436010246888,2117034,1,0
14,5436010629444,2143601,1,0
15,5436010914888,2180458,1,0
16,5436011276444,2212663,1,0
17,5436011586666,2248839,1,0
18,5436011916888,2280679,1,0
19,5436012267444,2312471,1,0
20,5436012584333,2345602,1,0
21,5436012916111,2383482,1,0
22,5436013269111,2414065,1,0
23,5436013586444,2447868,1,0
24,5436013933333,2481830,1,0
25,5436014267666,2514087,1,0
26,5436014584222,2554758,1,0
27,5436014936444,2582354,1,0
28,5436015257000,2615993,1,0
29,5436015586777,2649069,1,0
30,5436015920777,2687789,1,0
31,5436016284333,2716072,1,0
32,5436016592222,2749646,1,0
33,5436016920888,2784280,1,0
34,5436017275888,2816197,1,0
35,5436017588333,2849651,1,0
36,5436017924000,2882918,1,0
37,5436018259111,2915897,1,0
38,5436018593333,2957243,1,0
39,5436018965333,2986607,1,0
40,5436019272555,3017197,1,0
41,5436019594555,3058293,1,0
42,5436019941333,3084921,1,0
43,5436020269000,3120702,1,0
44,5436020597333,3152443,1,0
45,5436020935888,3184250,1,0
46,5436021288666,3219055,1,0
47,5436021593777,3253645,1,0
48,5436021952888,3281823,1,0
49,5436022305111,3314445,1,0
50,5436022611000,3344622,1,0
51,5436022937333,3379139,1,0
52,5436023267777,3413592,1,0
53,5436023589666,3445490,1,0
54,5436023921888,3479526,1,0
55,5436024267333,3512261,1,0
56,5436024591888,3547561,1,0
57,5436024933444,3588327,1,0
58,5436025316777,3615153,1,0
59,5436025594000,3650578,1,0
60,5436025937000,3687136,1,0
61,5436026288444,3717234,1,0
62,5436026598333,3750272,1,0
63,5436026932333,3784887,1,0
64,5436027278888,3816535,1,0
65,5436027597333,3850760,1,0
66,5436027946555,3881817,1,0
67,5436028267444,3915907,1,0
68,5436028617333,3948831,1,0
69,5436028941444,3984878,1,0
70,5436029270777,4015366,1,0
71,5436029604333,4051350,1,0
72,5436029932777,4117055,1,0
73,5436030599111,4191991,1,0
74,5436030599111,4203801,1,0
75,5436030599111,4212396,1,0
76,5436031273444,4229652,1,0
77,5436031603888,4254141,1,0
78,5436031946333,4285025,1,0
79,5436032297444,4317369,1,0
80,5436032604000,4352219,1,0
81,5436032955222,4387713,1,0
82,5436033301666,4416572,1,0
83,5436033603444,4454838,1,0
84,5436033970777,4484922,1,0
85,5436034286444,4517063,1,0
86,5436034603333,4554811,1,0
87,5436034976444,4584247,1,0
88,5436035278555,4617851,1,0
89,5436035612666,4655507,1,0
90,5436035983333,4684116,1,0
91,5436036271000,4718149,1,0
92,5436036614444,4753926,1,0
93,5436036977222,4785746,1,0
94,5436037295888,4817022,1,0
95,5436037613444,4854100,1,0
96,5436037970111,4885273,1,0
97,5436038291333,4918908,1,0
98,5436038617333,4951305,1,0
99,5436038954333,4983108,1,0
100,5436039272777,5016639,1,0
101,5436039610666,5054426,1,0
102,5436039967222,5088675,1,0
103,5436040274555,5123954,1,0
104,5436040625111,5157373,1,0
105,5436040966333,5191629,1,0
106,5436041298111,5222539,1,0
107,5436041610777,5257425,1,0
108,5436041944555,5292238,1,0
109,5436042301444,5323770,1,0
110,5436042615000,5353419,1,0
111,5436042957888,5391426,1,0
112,5436043304777,5417274,1,0
113,5436043611111,5453374,1,0
114,5436043956777,5487307,1,0
115,5436044289333,5521578,1,0
116,5436044619000,5556903,1,0
117,5436044958000,5588776,1,0
118,5436045302444,5620653,1,0
119,5436045611444,5660027,1,0
120,5436045963777,5688912,1,0
121,5436046337666,5717721,1,0
122,5436046620111,5753910,1,0
123,5436046972111,5791467,1,0
124,5436047350777,5818295,1,0
125,5436047611999,5852826,1,0
126,5436047965888,5893943,1,0
127,5436048349777,5919962,1,0
128,5436048629333,5951194,1,0
129,5436048968555,5989446,1,0
130,5436049309666,6019508,1,0
131,5436049617111,6056116,1,0
132,5436049957666,6084617,1,0
133,5436050304777,6124228,1,0
134,5436050616444,6151409,1,0
135,5436050971444,6185965,1,0
136,5436051329222,6216900,1,0
137,5436051623666,6249144,1,0
138,5436051960777,6283097,1,0
139,5436052301111,6323408,1,0
140,5436052680777,6352725,1,0
141,5436052956555,6389291,1,0
142,5436053327888,6417757,1,0
143,5436053618777,6453235,1,0
144,5436053965888,6491158,1,0
145,5436054330333,6520199,1,0
146,5436054629000,6554722,1,0
147,5436054979888,6591192,1,0
148,5436055340333,6621084,1,0
149,5436055634333,6653508,1,0
150,5436055975000,6686693,1,0
151,5436056301666,6720707,1,0
152,5436056638888,6753698,1,0
153,5436056978555,6788132,1,0
154,5436057313777,6819164,1,0
155,5436057628666,6852376,1,0
156,5436057963222,6889003,1,0
157,5436058325777,6920774,1,0
158,5436058638888,6953316,1,0
159,5436058969666,6988303,1,0
160,5436059317333,7019360,1,0
161,5436059626666,7055760,1,0
162,5436059961444,7088919,1,0
163,5436060313444,7121536,1,0
164,5436060631000,7163326,1,0
165,5436061027777,7188120,1,0
166,5436061308777,7227784,1,0
167,5436061655222,7260305,1,0
168,5436061978555,7289151,1,0
169,5436062299777,7321471,1,0
170,5436062642222,7352944,1,0
171,5436062970333,7389596,1,0
172,5436063312222,7419844,1,0
173,5436063637000,7455132,1,0
174,5436063976777,7489256,1,0
175,5436064301444,7521413,1,0
176,5436064644888,7553982,1,0
177,5436064972666,7587547,1,0
178,5436065308444,7621081,1,0
179,5436065636111,7655644,1,0
180,5436066001000,7685964,1,0
181,5436066318777,7723285,1,0
182,5436066674444,7752868,1,0
183,5436066978222,7788718,1,0
184,5436067325000,7824308,1,0
185,5436067678555,7853054,1,0
186,5436067978444,7885760,1,0
187,5436068315777,7919019,1,0
188,5436068652666,7951152,1,0
189,5436068973444,7987210,1,0
190,5436069345000,8018726,1,0
191,5436069650777,8056946,1,0
192,5436069982000,8091697,1,0
193,5436070317111,8118503,1,0
194,5436070653222,8153582,1,0
195,5436071013333,8185288,1,0
196,5436071307555,8222434,1,0
197,5436071659111,8254458,1,0
198,5436071987333,8288236,1,0
199,5436072314444,8322454,1,0
200,5436072661222,8354622,1,0
201,5436072988333,8391018,1,0
202,5436073349000,8422578,1,0
203,5436073641333,8455235,1,0
204,5436073988333,8489402,1,0
205,5436074328333,8522463,1,0
206,5436074644000,8555766,1,0
207,5436074982111,8595158,1,0
208,5436075352333,8624070,1,0
209,5436075654333,8659743,1,0
210,5436075998444,8692697,1,0
211,5436076339777,8722169,1,0
212,5436076652666,8756806,1,0
213,5436076998666,8793183,1,0
214,5436077367888,8822155,1,0
215,5436077649333,8855710,1,0
216,5436077989000,8894455,1,0
217,5436078363888,8926008,1,0
218,5436078682888,8955502,1,0
219,5436078992888,8991302,1,0
220,5436079331222,9021847,1,0
221,5436079647888,9060887,1,0
222,5436080013333,9095699,1,0
223,5436080319777,9130139,1,0
224,5436080659888,9164842,1,0
225,5436081020888,9190287,1,0
226,5436081323666,9226710,1,0
227,5436081686333,9263489,1,0
228,5436081988777,9291114,1,0
229,5436082325333,9325348,1,0
230,5436082662222,9358376,1,0
231,5436083002777,9393408,1,0
232,5436083332333,9424450,1,0
233,5436083655777,9455477,1,0
234,5436083986111,9490973,1,0
235,5436084341000,9529340,1,0
236,5436084693222,9555699,1,0
237,5436084994666,9591931,1,0
238,5436085338888,9624988,1,0
239,5436085667888,9658225,1,0
240,5436086009333,9692797,1,0
241,5436086348777,9723634,1,0
242,5436086661111,9755811,1,0
243,5436086994555,9791612,1,0
244,5436087343333,9823188,1,0
245,5436087667000,9856063,1,0
246,5436088004111,9890245,1,0
247,5436088348000,9922513,1,0
248,5436088662777,9954499,1,0
249,5436088996444,9988213,1,0
250,5436089335333,10020079,1,0
251,5436089661888,10058424,1,0
252,5436090004555,10088444,1,0
253,5436090333333,10121193,1,0
254,5436090664777,10156556,1,0
255,5436091021666,10187456,1,0
256,5436091337333,10220720,1,0
257,5436091659555,10261280,1,0
258,5436091998333,10291091,1,0
259,5436092348444,10330172,1,0
260,5436092665000,10357865,1,0
261,5436093011555,10392807,1,0
262,5436093345333,10427851,1,0
263,5436093659555,10458575,1,0
264,5436094002000,10491220,1,0
265,5436094341666,10527233,1,0
266,5436094688888,10558255,1,0
267,5436095006111,10595862,1,0
268,5436095373333,10625134,1,0
269,5436095671444,10660011,1,0
270,5436096021555,10694483,1,0
271,5436096364111,10724239,1,0
272,5436096671000,10759898,1,0
273,5436097012555,10793252,1,0
274,5436097349333,10823787,1,0
275,5436097669444,10858769,1,0
276,5436098011444,10892752,1,0
277,5436098364666,10924910,1,0
278,5436098686111,10958668,1,0
279,5436099022888,10993986,1,0
280,5436099358888,11023118,1,0
281,5436099670888,11060582,1,0
282,5436100023777,11092386,1,0
283,5436100352666,11130055,1,0
284,5436100691444,11163564,1,0
285,5436101042222,11194670,1,0
286,5436101355333,11228568,1,0
287,5436101680333,11260735,1,0
288,5436102018222,11291587,1,0
289,5436102355888,11325173,1,0
