sample_index,elapsed_us,position_valid,axis1_from_left_mm,axis2_from_left_mm,axis3_from_left_mm,axis4_from_left_mm,axis5_from_left_mm,axis6_from_left_mm,axis7_from_left_mm,axis1_handle_valid,axis1_handle_linear_raw,axis1_handle_linear_filtered,axis1_handle_rotation_raw,axis1_handle_rotation_filtered,axis6_handle_valid,axis6_handle_linear_raw,axis6_handle_linear_filtered,axis6_handle_rotation_raw,axis6_handle_rotation_filtered
0,6561,1,27.99967895,0,635.0004903,0.0001,640.0000618,640.0000618,0.03995028409,1,0.02251308914,0.02251308914,0.6710753289,0.6710753289,1,-0.06062422738,-0.06062422738,-5.763484555,-5.763484555
1,28128,1,27.99967895,0,635.0004903,0.0001,640.0000618,640.0000618,0.03995028409,1,0.02251308914,0.02251308914,0.6710753289,0.6710753289,1,-0.06062422738,-0.06062422738,-5.763484555,-5.763484555
2,45507,1,27.99967895,0,635.0004903,0.0001,640.0000618,640.0000618,0.03995028409,1,0.02251308914,0.02251308914,0.6710753289,0.6710753289,1,-0.06062422738,-0.06062422738,-5.763484555,-5.763484555
3,66681,1,27.99967895,0,635.0004903,0.0001,640.0000618,640.0000618,0.03995028409,1,0.02251308914,0.02251308914,0.6710753289,0.6710753289,1,-0.06062422738,-0.06062422738,-5.763484555,-5.763484555
4,86615,1,27.99967895,0,635.0004903,0.0001,640.0000618,640.0000618,0.03995028409,1,0.02251308914,0.02251308914,0.6710753289,0.6710753289,1,-0.06062422738,-0.06062422738,-5.763484555,-5.763484555
5,106110,1,27.99967895,0,635.0004903,0.0001,640.0000618,640.0000618,0.03995028409,1,0.02251308914,0.02251308914,0.6710753289,0.6710753289,1,-0.06062422738,-0.06062422738,-5.763484555,-5.763484555
6,128760,1,27.99967895,0,635.0004903,0.0001,640.0000618,640.0000618,0.03995028409,1,0.02251308914,0.02251308914,0.6710753289,0.6710753289,1,-0.06062422738,-0.06062422738,-5.763484555,-5.763484555
7,146270,1,27.99967895,0,635.0004903,0.0001,640.0000618,640.0000618,0.03995028409,1,0.02251308914,0.02251308914,0.6710753289,0.6710753289,1,-0.06062422738,-0.06062422738,-5.763484555,-5.763484555
8,169967,1,27.99967895,0,635.0004903,0.0001,640.0000618,640.0000618,0.03995028409,1,0.02251308914,0.02251308914,0.6710753289,0.6710753289,1,-0.06062422738,-0.06062422738,-5.763484555,-5.763484555
9,186864,1,27.99967895,0,635.0004903,0.0001,640.0000618,640.0000618,0.03995028409,1,0.02251308914,0.02251308914,0.6710753289,0.6710753289,1,-0.06062422738,-0.06062422738,-5.763484555,-5.763484555
