sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
37,378761,1,1,-0.056,-2.36,-0.059,-2.34,0.001843311624,-4.222099503e-05,-0.243,-3.123,-0.733,-3.738,0.5558777918,0.000246074364
38,386169,1,1,-0.056,-2.36,-0.059,-2.34,0.001843311624,-4.222099503e-05,-0.243,-3.123,-0.733,-3.738,0.5558777918,0.000246074364
39,394491,1,1,-0.057,-2.361,-0.059,-2.34,0.001228874416,-4.433204478e-05,-0.243,-3.123,-0.733,-3.738,0.5558777918,0.000246074364
40,404574,1,1,-0.057,-2.361,-0.059,-2.34,0.001228874416,-4.433204478e-05,-0.229,-3.126,-0.733,-3.738,0.5717600144,0.0002448740012
41,414406,1,1,-0.057,-2.361,-0.059,-2.34,0.001228874416,-4.433204478e-05,-0.246,-3.135,-0.733,-3.738,0.5524744584,0.000241272913
42,423929,1,1,-0.056,-2.361,-0.059,-2.34,0.001843311624,-4.433204478e-05,-0.246,-3.135,-0.733,-3.738,0.5524744584,0.000241272913
43,433996,1,1,-0.056,-2.361,-0.059,-2.34,0.001843311624,-4.433204478e-05,-0.23,-3.126,-0.733,-3.738,0.5706255699,0.0002448740012
44,445323,1,1,-0.056,-2.361,-0.059,-2.34,0.001843311624,-4.433204478e-05,-0.244,-3.126,-0.733,-3.738,0.5547433473,0.0002448740012
45,455780,1,1,-0.053,-2.361,-0.059,-2.34,0.003686623249,-4.433204478e-05,-0.244,-3.126,-0.733,-3.738,0.5547433473,0.0002448740012
46,466307,1,1,-0.052,-2.359,-0.059,-2.34,0.004301060457,-4.010994528e-05,-0.229,-3.126,-0.733,-3.738,0.5717600144,0.0002448740012
47,473997,1,1,-0.052,-2.359,-0.059,-2.34,0.004301060457,-4.010994528e-05,-0.249,-3.132,-0.733,-3.738,0.5490711249,0.0002424732757
48,485456,1,1,-0.054,-2.359,-0.059,-2.34,0.00307218604,-4.010994528e-05,-0.249,-3.132,-0.733,-3.738,0.5490711249,0.0002424732757
49,495998,1,1,-0.054,-2.359,-0.059,-2.34,0.00307218604,-4.010994528e-05,-0.231,-3.126,-0.733,-3.738,0.5694911254,0.0002448740012
50,503781,1,1,-0.054,-2.359,-0.059,-2.34,0.00307218604,-4.010994528e-05,-0.229,-3.126,-0.733,-3.738,0.5717600144,0.0002448740012
51,513974,1,1,-0.056,-2.36,-0.059,-2.34,0.001843311624,-4.222099503e-05,-0.229,-3.126,-0.733,-3.738,0.5717600144,0.0002448740012
52,524215,1,1,-0.057,-2.36,-0.059,-2.34,0.001228874416,-4.222099503e-05,-0.231,-3.126,-0.733,-3.738,0.5694911254,0.0002448740012
53,533654,1,1,-0.057,-2.36,-0.059,-2.34,0.001228874416,-4.222099503e-05,-0.248,-3.131,-0.733,-3.738,0.5502055694,0.0002428733966
54,543936,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.248,-3.131,-0.733,-3.738,0.5502055694,0.0002428733966
55,553888,1,1,-0.057,-2.359,-0.059,-2.34,0.001228874416,-4.010994528e-05,-0.231,-3.126,-0.733,-3.738,0.5694911254,0.0002448740012
56,567092,1,1,-0.057,-2.359,-0.059,-2.34,0.001228874416,-4.010994528e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
57,574310,1,1,-0.057,-2.359,-0.059,-2.34,0.001228874416,-4.010994528e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
58,584484,1,1,-0.057,-2.359,-0.059,-2.34,0.001228874416,-4.010994528e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
59,595889,1,1,-0.057,-2.359,-0.059,-2.34,0.001228874416,-4.010994528e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
60,603928,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
61,613845,1,1,-0.056,-2.361,-0.059,-2.34,0.001843311624,-4.433204478e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
62,623890,1,1,-0.055,-2.359,-0.059,-2.34,0.002457748832,-4.010994528e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
63,633726,1,1,-0.055,-2.361,-0.059,-2.34,0.002457748832,-4.433204478e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
64,644542,1,1,-0.054,-2.359,-0.059,-2.34,0.00307218604,-4.010994528e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
65,655360,1,1,-0.054,-2.359,-0.059,-2.34,0.00307218604,-4.010994528e-05,-0.234,-3.129,-0.733,-3.738,0.566087792,0.0002436736385
66,667168,1,1,-0.056,-2.361,-0.059,-2.34,0.001843311624,-4.433204478e-05,-0.234,-3.129,-0.733,-3.738,0.566087792,0.0002436736385
67,673778,1,1,-0.058,-2.361,-0.059,-2.34,0.0006144372081,-4.433204478e-05,-0.234,-3.129,-0.733,-3.738,0.566087792,0.0002436736385
68,683702,1,1,-0.056,-2.358,-0.059,-2.34,0.001843311624,-3.799889553e-05,-0.234,-3.129,-0.733,-3.738,0.566087792,0.0002436736385
69,694402,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.234,-3.129,-0.733,-3.738,0.566087792,0.0002436736385
70,704531,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.235,-3.123,-0.733,-3.738,0.5649533476,0.000246074364
71,714322,1,1,-0.058,-2.36,-0.059,-2.34,0.0006144372081,-4.222099503e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
72,723835,1,1,-0.059,-2.361,-0.059,-2.34,0,-4.433204478e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
73,733784,1,1,-0.057,-2.359,-0.059,-2.34,0.001228874416,-4.010994528e-05,-0.232,-3.126,-0.733,-3.738,0.568356681,0.0002448740012
74,743960,1,1,-0.057,-2.359,-0.059,-2.34,0.001228874416,-4.010994528e-05,-0.234,-3.129,-0.733,-3.738,0.566087792,0.0002436736385
75,754742,1,1,-0.056,-2.36,-0.059,-2.34,0.001843311624,-4.222099503e-05,-0.23,-3.125,-0.733,-3.738,0.5706255699,0.0002452741221
76,766446,1,1,-0.056,-2.36,-0.059,-2.34,0.001843311624,-4.222099503e-05,-0.231,-3.125,-0.733,-3.738,0.5694911254,0.0002452741221
77,775008,1,1,-0.056,-2.36,-0.059,-2.34,0.001843311624,-4.222099503e-05,-0.231,-3.127,-0.733,-3.738,0.5694911254,0.0002444738803
78,783803,1,1,-0.056,-2.361,-0.059,-2.34,0.001843311624,-4.433204478e-05,-0.232,-3.122,-0.733,-3.738,0.568356681,0.0002464744849
