sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
0,3513,1,0,-1.284,-1.319,NaN,NaN,NaN,NaN,2.905,-2.179,NaN,NaN,NaN,NaN
1,11206,1,0,-1.284,-1.319,NaN,NaN,NaN,NaN,2.905,-2.179,NaN,NaN,NaN,NaN
2,20755,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.905,-2.179,NaN,NaN,NaN,NaN
3,30475,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.905,-2.179,NaN,NaN,NaN,NaN
4,40511,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.905,-2.179,NaN,NaN,NaN,NaN
5,52805,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.902,-2.181,NaN,NaN,NaN,NaN
6,60310,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.901,-2.18,NaN,NaN,NaN,NaN
7,69751,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.902,-2.181,NaN,NaN,NaN,NaN
8,79760,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.903,-2.181,NaN,NaN,NaN,NaN
9,90464,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.903,-2.181,NaN,NaN,NaN,NaN
10,104827,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.903,-2.181,NaN,NaN,NaN,NaN
11,111355,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.901,-2.181,NaN,NaN,NaN,NaN
12,120390,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.902,-2.181,NaN,NaN,NaN,NaN
13,129813,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.908,-2.181,NaN,NaN,NaN,NaN
14,140454,1,0,-1.284,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
15,153505,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
16,161540,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
17,170365,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.901,-2.181,NaN,NaN,NaN,NaN
18,180929,1,0,-1.284,-1.319,NaN,NaN,NaN,NaN,2.907,-2.181,NaN,NaN,NaN,NaN
19,190366,1,0,-1.284,-1.319,NaN,NaN,NaN,NaN,2.907,-2.181,NaN,NaN,NaN,NaN
20,204808,1,0,-1.283,-1.32,NaN,NaN,NaN,NaN,2.907,-2.181,NaN,NaN,NaN,NaN
21,217081,1,0,-1.283,-1.32,NaN,NaN,NaN,NaN,2.907,-2.181,NaN,NaN,NaN,NaN
22,224728,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.907,-2.181,NaN,NaN,NaN,NaN
23,231176,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.907,-2.181,NaN,NaN,NaN,NaN
24,240122,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.907,-2.181,NaN,NaN,NaN,NaN
25,249785,1,0,-1.284,-1.32,NaN,NaN,NaN,NaN,2.907,-2.181,NaN,NaN,NaN,NaN
26,261456,1,0,-1.282,-1.318,NaN,NaN,NaN,NaN,2.902,-2.18,NaN,NaN,NaN,NaN
27,275003,1,0,-1.282,-1.318,NaN,NaN,NaN,NaN,2.902,-2.18,NaN,NaN,NaN,NaN
28,283217,1,0,-1.282,-1.318,NaN,NaN,NaN,NaN,2.902,-2.18,NaN,NaN,NaN,NaN
29,290407,1,0,-1.283,-1.32,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
30,305416,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
31,311424,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
32,319996,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
33,333448,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
34,341800,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
35,350557,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.904,-2.18,NaN,NaN,NaN,NaN
36,361218,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.903,-2.181,NaN,NaN,NaN,NaN
37,370790,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.903,-2.181,NaN,NaN,NaN,NaN
38,381564,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.905,-2.18,NaN,NaN,NaN,NaN
39,395240,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.905,-2.18,NaN,NaN,NaN,NaN
40,407218,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.905,-2.18,NaN,NaN,NaN,NaN
41,416212,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.905,-2.18,NaN,NaN,NaN,NaN
42,424040,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.905,-2.18,NaN,NaN,NaN,NaN
43,432359,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.905,-2.18,NaN,NaN,NaN,NaN
44,442376,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.91,-2.183,NaN,NaN,NaN,NaN
45,450525,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.91,-2.183,NaN,NaN,NaN,NaN
46,464864,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.91,-2.183,NaN,NaN,NaN,NaN
47,472014,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
48,480417,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
49,490660,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.906,-2.181,NaN,NaN,NaN,NaN
50,504640,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.905,-2.181,NaN,NaN,NaN,NaN
51,511775,1,0,-1.283,-1.319,NaN,NaN,NaN,NaN,2.908,-2.181,NaN,NaN,NaN,NaN
52,524787,1,0,-1.282,-1.318,NaN,NaN,NaN,NaN,2.908,-2.181,NaN,NaN,NaN,NaN
