sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm
79,796837,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
80,807620,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
81,816047,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
82,826207,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
83,836188,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
84,846894,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
85,856173,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
86,866900,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
87,877008,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
88,886081,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
89,896831,1,1,-2.631,-3.236,-2.454,-3.094,-0.1087553858,-0.0002997690647
90,908593,1,1,-2.631,-3.236,-2.454,-3.094,-0.1087553858,-0.0002997690647
91,917432,1,1,-2.631,-3.236,-2.454,-3.094,-0.1087553858,-0.0002997690647
92,926686,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
93,936977,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
94,946070,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
95,957138,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
96,967032,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
97,977510,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
98,987011,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
99,998027,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
100,1009943,1,1,-2.63,-3.235,-2.454,-3.094,-0.1081409486,-0.000297658015
101,1017272,1,1,-2.63,-3.235,-2.454,-3.094,-0.1081409486,-0.000297658015
102,1026376,1,1,-2.63,-3.235,-2.454,-3.094,-0.1081409486,-0.000297658015
103,1036106,1,1,-2.63,-3.235,-2.454,-3.094,-0.1081409486,-0.000297658015
104,1047338,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
105,1056324,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
106,1066523,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
107,1076072,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
108,1087128,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
109,1096131,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
110,1107778,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
111,1116099,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
112,1126269,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
113,1137323,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
114,1147019,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
115,1157190,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
116,1166374,1,1,-2.632,-3.238,-2.454,-3.094,-0.109369823,-0.0003039911642
117,1177387,1,1,-2.63,-3.236,-2.454,-3.094,-0.1081409486,-0.0002997690647
118,1186991,1,1,-2.632,-3.237,-2.454,-3.094,-0.109369823,-0.0003018801145
119,1199778,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
120,1207818,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
121,1218470,1,1,-2.631,-3.236,-2.454,-3.094,-0.1087553858,-0.0002997690647
122,1228703,1,1,-2.631,-3.236,-2.454,-3.094,-0.1087553858,-0.0002997690647
123,1236600,1,1,-2.631,-3.236,-2.454,-3.094,-0.1087553858,-0.0002997690647
124,1246230,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
125,1256119,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
126,1267239,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
127,1276149,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
128,1286936,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
129,1296700,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
130,1310932,1,1,-2.632,-3.237,-2.454,-3.094,-0.109369823,-0.0003018801145
131,1316768,1,1,-2.632,-3.237,-2.454,-3.094,-0.109369823,-0.0003018801145
132,1326096,1,1,-2.632,-3.237,-2.454,-3.094,-0.109369823,-0.0003018801145
133,1336848,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
134,1346441,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
135,1356944,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
136,1366328,1,1,-2.631,-3.238,-2.454,-3.094,-0.1087553858,-0.0003039911642
137,1376824,1,1,-2.629,-3.237,-2.454,-3.094,-0.1075265114,-0.0003018801145
138,1386106,1,1,-2.629,-3.237,-2.454,-3.094,-0.1075265114,-0.0003018801145
139,1396151,1,1,-2.632,-3.237,-2.454,-3.094,-0.109369823,-0.0003018801145
140,1409552,1,1,-2.63,-3.237,-2.454,-3.094,-0.1081409486,-0.0003018801145
141,1416136,1,1,-2.63,-3.237,-2.454,-3.094,-0.1081409486,-0.0003018801145
142,1426378,1,1,-2.631,-3.238,-2.454,-3.094,-0.1087553858,-0.0003039911642
143,1436636,1,1,-2.632,-3.237,-2.454,-3.094,-0.109369823,-0.0003018801145
144,1446949,1,1,-2.632,-3.237,-2.454,-3.094,-0.109369823,-0.0003018801145
145,1456773,1,1,-2.631,-3.238,-2.454,-3.094,-0.1087553858,-0.0003039911642
146,1466329,1,1,-2.63,-3.238,-2.454,-3.094,-0.1081409486,-0.0003039911642
147,1478102,1,1,-2.63,-3.238,-2.454,-3.094,-0.1081409486,-0.0003039911642
148,1486543,1,1,-2.632,-3.233,-2.454,-3.094,-0.109369823,-0.0002934359155
149,1496795,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
150,1508679,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
151,1516425,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
152,1526485,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
153,1536360,1,1,-2.631,-3.237,-2.454,-3.094,-0.1087553858,-0.0003018801145
154,1546838,1,1,-2.632,-3.237,-2.454,-3.094,-0.109369823,-0.0003018801145
155,1556084,1,1,-2.627,-3.279,-2.454,-3.094,-0.106297637,-0.000390544204
156,1566539,1,1,-2.627,-3.279,-2.454,-3.094,-0.106297637,-0.000390544204
157,1576204,1,1,-2.63,-3.272,-2.454,-3.094,-0.1081409486,-0.0003757668558
158,1586997,1,1,-2.616,-3.199,-2.454,-3.094,-0.09953882771,-0.0002216602239
159,1596019,1,1,-2.616,-3.199,-2.454,-3.094,-0.09953882771,-0.0002216602239
160,1609031,1,1,-2.598,-2.985,-2.454,-3.094,-0.08847895797,0.0002301044229
161,1616263,1,1,-2.608,-2.804,-2.454,-3.094,-0.09462333005,0.000612204428
162,1626771,1,1,-2.725,-2.751,-2.454,-3.094,-0.1665124834,0.0007240900648
163,1637005,1,1,-2.719,-2.699,-2.454,-3.094,-0.1628258601,0.0008338646519
164,1646053,1,1,-2.582,-2.445,-2.454,-3.094,-0.07864796264,0.001370071289
165,1656904,1,1,-2.582,-2.445,-2.454,-3.094,-0.07864796264,0.001370071289
166,1666949,1,1,-2.679,-2.552,-2.454,-3.094,-0.1382483718,0.001144188965
167,1676833,1,1,-2.681,-2.448,-2.454,-3.094,-0.1394772462,0.00136373814
168,1686418,1,1,-2.681,-2.448,-2.454,-3.094,-0.1394772462,0.00136373814
169,1696623,1,1,-2.593,-2.46,-2.454,-3.094,-0.08540677193,0.001338405542
170,1708083,1,1,-2.554,-2.391,-2.454,-3.094,-0.06144372081,0.001484067975
171,1717141,1,1,-2.554,-2.391,-2.454,-3.094,-0.06144372081,0.001484067975
172,1726670,1,1,-2.669,-2.143,-2.454,-3.094,-0.1321039997,0.002007608314
173,1736124,1,1,-2.531,-2.17,-2.454,-3.094,-0.04731166502,0.00195060997
174,1746188,1,1,-2.531,-2.17,-2.454,-3.094,-0.04731166502,0.00195060997
175,1756948,1,1,-2.569,-1.839,-2.454,-3.094,-0.07066027893,0.002649367438
176,1766402,1,1,-2.564,-1.622,-2.454,-3.094,-0.06758809289,0.003107465234
177,1776366,1,1,-2.564,-1.622,-2.454,-3.094,-0.06758809289,0.003107465234
178,1786955,1,1,-2.428,-0.797,-2.454,-3.094,0.01597536741,0.004849081279
179,1796373,1,1,-2.462,-0.649,-2.454,-3.094,-0.004915497665,0.005161516643
180,1809486,1,1,-2.462,-0.649,-2.454,-3.094,-0.004915497665,0.005161516643
181,1816206,1,1,-2.444,-0.656,-2.454,-3.094,0.006144372081,0.005146739294
182,1826886,1,1,-2.421,-0.754,-2.454,-3.094,0.02027642787,0.004939856419
183,1836439,1,1,-2.421,-0.754,-2.454,-3.094,0.02027642787,0.004939856419
184,1846135,1,1,-2.446,-0.642,-2.454,-3.094,0.004915497665,0.005176293991
185,1856119,1,1,-2.43,-0.643,-2.454,-3.094,0.01474649299,0.005174182941
186,1866821,1,1,-2.43,-0.643,-2.454,-3.094,0.01474649299,0.005174182941
187,1877186,1,1,-2.424,-0.72,-2.454,-3.094,0.01843311624,0.00501163211
188,1886553,1,1,-2.437,-0.653,-2.454,-3.094,0.01044543254,0.005153072444
189,1896115,1,1,-2.437,-0.653,-2.454,-3.094,0.01044543254,0.005153072444
190,1910228,1,1,-2.441,-0.677,-2.454,-3.094,0.007987683705,0.00510240725
191,1916534,1,1,-2.441,-0.677,-2.454,-3.094,0.007987683705,0.00510240725
192,1927229,1,1,-2.441,-0.677,-2.454,-3.094,0.007987683705,0.00510240725
193,1936017,1,1,-2.439,-0.654,-2.454,-3.094,0.009216558121,0.005150961394
194,1947096,1,1,-2.428,-0.664,-2.454,-3.094,0.01597536741,0.005129850896
195,1956974,1,1,-2.428,-0.664,-2.454,-3.094,0.01597536741,0.005129850896
196,1966296,1,1,-2.418,-0.669,-2.454,-3.094,0.02211973949,0.005119295648
197,1976042,1,1,-2.422,-1.16,-2.454,-3.094,0.01966199066,0.00408277022
198,1987043,1,1,-2.422,-1.16,-2.454,-3.094,0.01966199066,0.00408277022
199,1996094,1,1,-2.499,-1.829,-2.454,-3.094,-0.02764967436,0.002670477936
200,2007839,1,1,-2.571,-2.234,-2.454,-3.094,-0.07188915335,0.001815502786
201,2016827,1,1,-2.571,-2.234,-2.454,-3.094,-0.07188915335,0.001815502786
202,2029852,1,1,-2.603,-2.429,-2.454,-3.094,-0.09155114401,0.001403848085
203,2037351,1,1,-2.603,-2.429,-2.454,-3.094,-0.09155114401,0.001403848085
204,2046836,1,1,-2.603,-2.429,-2.454,-3.094,-0.09155114401,0.001403848085
205,2056264,1,1,-2.595,-2.549,-2.454,-3.094,-0.08663564634,0.001150522115
206,2066523,1,1,-2.56,-2.858,-2.454,-3.094,-0.06513034406,0.0004982077414
207,2077213,1,1,-2.56,-2.858,-2.454,-3.094,-0.06513034406,0.0004982077414
208,2086859,1,1,-2.593,-3.092,-2.454,-3.094,-0.08540677193,4.222099503e-06
209,2096072,1,1,-2.6,-3.12,-2.454,-3.094,-0.08970783238,-5.488729354e-05
210,2111652,1,1,-2.6,-3.12,-2.454,-3.094,-0.08970783238,-5.488729354e-05
211,2116255,1,1,-2.601,-3.144,-2.454,-3.094,-0.09032226959,-0.0001055524876
212,2126099,1,1,-2.604,-3.155,-2.454,-3.094,-0.09216558121,-0.0001287740348
213,2136894,1,1,-2.604,-3.155,-2.454,-3.094,-0.09216558121,-0.0001287740348
214,2146188,1,1,-2.605,-3.153,-2.454,-3.094,-0.09278001842,-0.0001245519353
215,2157064,1,1,-2.606,-3.165,-2.454,-3.094,-0.09339445563,-0.0001498845324
216,2167146,1,1,-2.606,-3.165,-2.454,-3.094,-0.09339445563,-0.0001498845324
217,2176739,1,1,-2.608,-3.17,-2.454,-3.094,-0.09462333005,-0.0001604397811
218,2186586,1,1,-2.608,-3.169,-2.454,-3.094,-0.09462333005,-0.0001583287314
219,2196711,1,1,-2.608,-3.169,-2.454,-3.094,-0.09462333005,-0.0001583287314
220,2209546,1,1,-2.61,-3.173,-2.454,-3.094,-0.09585220446,-0.0001667729304
221,2218250,1,1,-2.609,-3.171,-2.454,-3.094,-0.09523776726,-0.0001625508309
222,2226328,1,1,-2.609,-3.171,-2.454,-3.094,-0.09523776726,-0.0001625508309
223,2237009,1,1,-2.61,-3.179,-2.454,-3.094,-0.09585220446,-0.0001794392289
224,2246356,1,1,-2.61,-3.175,-2.454,-3.094,-0.09585220446,-0.0001709950299
225,2257009,1,1,-2.61,-3.175,-2.454,-3.094,-0.09585220446,-0.0001709950299
226,2266545,1,1,-2.61,-3.185,-2.454,-3.094,-0.09585220446,-0.0001921055274
227,2276800,1,1,-2.596,-3.223,-2.454,-3.094,-0.08725008355,-0.000272325418
228,2286826,1,1,-2.596,-3.223,-2.454,-3.094,-0.08725008355,-0.000272325418
229,2296365,1,1,-2.615,-3.18,-2.454,-3.094,-0.0989243905,-0.0001815502786
230,2309018,1,1,-2.626,-3.187,-2.454,-3.094,-0.1056831998,-0.0001963276269
231,2317126,1,1,-2.626,-3.187,-2.454,-3.094,-0.1056831998,-0.0001963276269
232,2326778,1,1,-2.6,-3.19,-2.454,-3.094,-0.08970783238,-0.0002026607762
233,2336821,1,1,-2.612,-3.187,-2.454,-3.094,-0.09708107888,-0.0001963276269
234,2348936,1,1,-2.612,-3.187,-2.454,-3.094,-0.09708107888,-0.0001963276269
235,2356023,1,1,-2.617,-3.187,-2.454,-3.094,-0.1001532649,-0.0001963276269
236,2366069,1,1,-2.601,-3.196,-2.454,-3.094,-0.09032226959,-0.0002153270747
237,2376764,1,1,-2.601,-3.196,-2.454,-3.094,-0.09032226959,-0.0002153270747
238,2386766,1,1,-2.618,-3.189,-2.454,-3.094,-0.1007677021,-0.0002005497264
239,2396765,1,1,-2.608,-3.187,-2.454,-3.094,-0.09462333005,-0.0001963276269
240,2408293,1,1,-2.608,-3.187,-2.454,-3.094,-0.09462333005,-0.0001963276269
241,2416116,1,1,-2.611,-3.192,-2.454,-3.094,-0.09646664167,-0.0002068828757
242,2426655,1,1,-2.527,-3.122,-2.454,-3.094,-0.04485391619,-5.910939304e-05
243,2436743,1,1,-2.527,-3.122,-2.454,-3.094,-0.04485391619,-5.910939304e-05
244,2446138,1,1,-2.608,-3.191,-2.454,-3.094,-0.09462333005,-0.0002047718259
245,2457015,1,1,-2.614,-3.191,-2.454,-3.094,-0.0983099533,-0.0002047718259
246,2466155,1,1,-2.614,-3.191,-2.454,-3.094,-0.0983099533,-0.0002047718259
247,2477232,1,1,-2.612,-3.188,-2.454,-3.094,-0.09708107888,-0.0001984386766
248,2486642,1,1,-2.614,-3.188,-2.454,-3.094,-0.0983099533,-0.0001984386766
249,2496764,1,1,-2.614,-3.188,-2.454,-3.094,-0.0983099533,-0.0001984386766
250,2507866,1,1,-2.608,-3.193,-2.454,-3.094,-0.09462333005,-0.0002089939254
251,2516208,1,1,-2.611,-3.189,-2.454,-3.094,-0.09646664167,-0.0002005497264
252,2526498,1,1,-2.611,-3.189,-2.454,-3.094,-0.09646664167,-0.0002005497264
253,2537099,1,1,-2.612,-3.196,-2.454,-3.094,-0.09708107888,-0.0002153270747
254,2547897,1,1,-2.61,-3.191,-2.454,-3.094,-0.09585220446,-0.0002047718259
255,2557759,1,1,-2.61,-3.191,-2.454,-3.094,-0.09585220446,-0.0002047718259
256,2566892,1,1,-2.615,-3.189,-2.454,-3.094,-0.0989243905,-0.0002005497264
257,2576740,1,1,-2.614,-3.19,-2.454,-3.094,-0.0983099533,-0.0002026607762
258,2586230,1,1,-2.614,-3.19,-2.454,-3.094,-0.0983099533,-0.0002026607762
259,2596180,1,1,-2.611,-3.192,-2.454,-3.094,-0.09646664167,-0.0002068828757
260,2612297,1,1,-2.614,-3.189,-2.454,-3.094,-0.0983099533,-0.0002005497264
261,2617233,1,1,-2.614,-3.189,-2.454,-3.094,-0.0983099533,-0.0002005497264
262,2626127,1,1,-2.618,-3.191,-2.454,-3.094,-0.1007677021,-0.0002047718259
263,2636171,1,1,-2.611,-3.19,-2.454,-3.094,-0.09646664167,-0.0002026607762
264,2646694,1,1,-2.611,-3.19,-2.454,-3.094,-0.09646664167,-0.0002026607762
265,2656117,1,1,-2.617,-3.188,-2.454,-3.094,-0.1001532649,-0.0001984386766
266,2666133,1,1,-2.616,-3.188,-2.454,-3.094,-0.09953882771,-0.0001984386766
267,2676692,1,1,-2.616,-3.188,-2.454,-3.094,-0.09953882771,-0.0001984386766
268,2687038,1,1,-2.615,-3.194,-2.454,-3.094,-0.0989243905,-0.0002111049752
269,2696780,1,1,-2.618,-3.192,-2.454,-3.094,-0.1007677021,-0.0002068828757
270,2708399,1,1,-2.618,-3.192,-2.454,-3.094,-0.1007677021,-0.0002068828757
271,2716714,1,1,-2.613,-3.195,-2.454,-3.094,-0.09769551609,-0.0002132160249
272,2726104,1,1,-2.614,-3.192,-2.454,-3.094,-0.0983099533,-0.0002068828757
273,2736539,1,1,-2.614,-3.192,-2.454,-3.094,-0.0983099533,-0.0002068828757
274,2746662,1,1,-2.617,-3.194,-2.454,-3.094,-0.1001532649,-0.0002111049752
275,2756849,1,1,-2.615,-3.192,-2.454,-3.094,-0.0989243905,-0.0002068828757
276,2766624,1,1,-2.615,-3.192,-2.454,-3.094,-0.0989243905,-0.0002068828757
277,2776806,1,1,-2.617,-3.193,-2.454,-3.094,-0.1001532649,-0.0002089939254
278,2787483,1,1,-2.617,-3.189,-2.454,-3.094,-0.1001532649,-0.0002005497264
279,2797039,1,1,-2.617,-3.189,-2.454,-3.094,-0.1001532649,-0.0002005497264
280,2809665,1,1,-2.615,-3.193,-2.454,-3.094,-0.0989243905,-0.0002089939254
281,2816389,1,1,-2.613,-3.194,-2.454,-3.094,-0.09769551609,-0.0002111049752
282,2826141,1,1,-2.613,-3.194,-2.454,-3.094,-0.09769551609,-0.0002111049752
283,2837229,1,1,-2.617,-3.192,-2.454,-3.094,-0.1001532649,-0.0002068828757
284,2846178,1,1,-2.617,-3.193,-2.454,-3.094,-0.1001532649,-0.0002089939254
285,2856767,1,1,-2.617,-3.193,-2.454,-3.094,-0.1001532649,-0.0002089939254
286,2866623,1,1,-2.618,-3.192,-2.454,-3.094,-0.1007677021,-0.0002068828757
287,2876367,1,1,-2.616,-3.191,-2.454,-3.094,-0.09953882771,-0.0002047718259
288,2886757,1,1,-2.616,-3.191,-2.454,-3.094,-0.09953882771,-0.0002047718259
289,2897441,1,1,-2.616,-3.193,-2.454,-3.094,-0.09953882771,-0.0002089939254
290,2909939,1,1,-2.616,-3.192,-2.454,-3.094,-0.09953882771,-0.0002068828757
291,2916301,1,1,-2.616,-3.192,-2.454,-3.094,-0.09953882771,-0.0002068828757
292,2926677,1,1,-2.618,-3.193,-2.454,-3.094,-0.1007677021,-0.0002089939254
293,2937191,1,1,-2.62,-3.19,-2.454,-3.094,-0.1019965765,-0.0002026607762
294,2946912,1,1,-2.62,-3.19,-2.454,-3.094,-0.1019965765,-0.0002026607762
295,2956734,1,1,-2.619,-3.192,-2.454,-3.094,-0.1013821393,-0.0002068828757
296,2966938,1,1,-2.618,-3.188,-2.454,-3.094,-0.1007677021,-0.0001984386766
297,2976667,1,1,-2.618,-3.188,-2.454,-3.094,-0.1007677021,-0.0001984386766
298,2986994,1,1,-2.618,-3.191,-2.454,-3.094,-0.1007677021,-0.0002047718259
