sample_index,elapsed_us,position_valid,axis1_from_left_mm,axis2_from_left_mm,axis3_from_left_mm,axis4_from_left_mm,axis5_from_left_mm,axis6_from_left_mm,axis7_from_left_mm,axis1_handle_valid,axis1_handle_linear_raw,axis1_handle_linear_filtered,axis1_handle_rotation_raw,axis1_handle_rotation_filtered,axis6_handle_valid,axis6_handle_linear_raw,axis6_handle_linear_filtered,axis6_handle_rotation_raw,axis6_handle_rotation_filtered
0,9473,1,3.440733805,-6.33822384,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05198399178,0.05197824625,3.488620947,3.488467744,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
1,26166,1,3.440733805,-6.33822384,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05198399178,0.05197968263,3.488621298,3.488498455,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
2,47087,1,3.440733805,-6.337585099,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05198399178,0.05198217386,3.488621301,3.488558404,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
3,66193,1,3.440733805,-6.336946358,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05198399178,0.0519829692,3.488621301,3.488581047,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
4,86646,1,3.440888898,-6.335668877,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05198399178,0.05198341658,3.488804136,3.488632105,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
5,110620,1,3.440888898,-6.334391395,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.0519656847,0.05197909146,3.488807918,3.488695398,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
6,128791,1,3.440888898,-6.333113914,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05191371186,0.0519578209,3.488807918,3.488735905,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
7,146952,1,3.440888898,-6.331836433,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.0518569267,0.05191942009,3.488807918,3.48876183,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
8,167011,1,3.440888898,-6.329920211,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05182715906,0.05188175605,3.488807918,3.488778422,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
9,187024,1,3.440888898,-6.328003989,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05181290122,0.05185163462,3.488807918,3.48878904,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
10,207805,1,3.440888898,-6.326087767,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05181290122,0.05183468876,3.488807918,3.488795836,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
11,226149,1,3.440888898,-6.324171544,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05182515533,3.488807918,3.488800186,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
12,246778,1,3.440888898,-6.322894063,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181979275,3.488807918,3.48880297,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
13,267208,1,3.440888898,-6.320977841,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.0518167763,3.488807918,3.488804751,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
14,286428,1,3.440888898,-6.31970036,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181507954,3.488807918,3.488805891,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
15,313353,1,3.440888898,-6.317784138,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181412512,3.488807918,3.488806621,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
16,326518,1,3.440888898,-6.317145397,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181358826,3.488807918,3.488807088,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
17,346254,1,3.440888898,-6.316506656,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181328627,3.488807918,3.488807387,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
18,366126,1,3.440888898,-6.314590434,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.0518131164,3.488807918,3.488807578,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
19,387360,1,3.440888898,-6.313312953,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181302085,3.488807918,3.488807701,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
20,409562,1,3.440888898,-6.312035471,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181296711,3.488807918,3.488807779,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
21,426113,1,3.440888898,-6.311396731,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181293687,3.488807918,3.488807829,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
22,446739,1,3.440888898,-6.31075799,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181291987,3.488807918,3.488807861,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
23,467216,1,3.440888898,-6.310119249,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.0518129103,3.488807918,3.488807882,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
24,486920,1,3.440888898,-6.309480509,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181290492,3.488807918,3.488807895,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
25,507805,1,3.440888898,-6.308841768,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.051812898,0.05181290189,3.488807918,3.488807903,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
26,526624,1,3.440888898,-6.308203027,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05182523609,0.05181598471,3.48899445,3.488861943,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
27,546044,1,3.440888898,-6.307564287,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05185530334,0.05183040521,3.489165502,3.48894387,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
28,566072,1,3.440888898,-6.306925546,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.0519114936,0.05186067286,3.489181153,3.489029291,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
29,587020,1,3.440888898,-6.305648065,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05198318858,0.0519071203,3.489181153,3.489083961,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
30,607591,1,3.440888898,-6.303731842,590.8618544,0,590.8643359,605.4247583,0.009987571023,1,0.05205428037,0.05196595556,3.489181153,3.48911895,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
31,626074,1,3.439182877,-6.30117688,590.8592178,0,590.8643359,605.4247583,0.009987571023,1,0.05211032175,0.05202407104,3.489181153,3.489141343,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
32,646562,1,3.4149884,-6.298621917,590.8347131,0,590.8458798,605.4247583,0.009987571023,1,0.05212807222,0.05206915016,3.489181153,3.489155674,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
33,666105,1,3.385365675,-6.294789473,590.8046251,0,590.8145511,605.4247583,0.009987571023,1,0.05214082774,0.0521005088,3.489181153,3.489164847,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
34,687110,1,3.366599446,-6.289040807,590.786014,0,590.7950094,605.4247583,0.009987571023,1,0.05215508555,0.05212438537,3.489181153,3.489170717,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
35,708230,1,3.358379527,-6.282014659,590.7782593,0,590.786014,605.4247583,0.009987571023,1,0.05215508555,0.0521378167,3.489181153,3.489174474,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
36,727594,1,3.355277671,-6.276265993,590.7754677,0,590.7822918,605.4247583,0.009987571023,1,0.05215508555,0.05214213391,3.489181153,3.489175809,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
37,747423,1,3.353881836,-6.271156067,590.7742269,0,590.7805857,605.4247583,0.009987571023,1,0.05215508555,0.05214962158,3.489181153,3.489178417,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
38,766343,1,3.353261465,-6.267323623,590.7737617,0,590.7796552,605.4247583,0.009987571023,1,0.05218342117,0.05216176834,3.489181153,3.489179402,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
39,786348,1,3.352951279,-6.264768661,590.7736066,0,590.7790348,605.4247583,0.009987571023,1,0.0521978589,0.0521775038,3.489181153,3.489180032,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
40,807620,1,3.352951279,-6.262213698,590.7736066,0,590.7785695,605.4247583,0.009987571023,1,0.05219785899,0.0521864092,3.489181153,3.489180435,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
41,826207,1,3.352951279,-6.260297476,590.7736066,0,590.7784144,605.4247583,0.009987571023,1,0.0522058468,0.05219341544,3.489181153,3.489180694,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
42,846894,1,3.352951279,-6.257742513,590.7737617,0,590.7782593,605.4247583,0.009987571023,1,0.05223670574,0.05220774422,3.489181153,3.489180859,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
43,866900,1,3.352951279,-6.256465032,590.7737617,0,590.7781043,605.4247583,0.009987571023,1,0.05226905942,0.05223118005,3.489181153,3.489180965,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
44,886081,1,3.352951279,-6.25454881,590.7737617,0,590.7779492,605.4247583,0.009987571023,1,0.05226914807,0.05224779105,3.489181153,3.489181032,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
45,908593,1,3.352951279,-6.253910069,590.7737617,0,590.7779492,605.4247583,0.009987571023,1,0.05228340181,0.05226148405,3.48936777,3.489248257,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
46,926686,1,3.352951279,-6.252632587,590.7739167,0,590.7777941,605.4247583,0.009987571023,1,0.05228340588,0.05227107485,3.48936777,3.489291282,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
47,946070,1,3.352951279,-6.251993847,590.7739167,0,590.7777941,605.4247583,0.009987571023,1,0.05228340588,0.05227646968,3.48936777,3.489318817,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
48,967032,1,3.352951279,-6.250716365,590.7740718,0,590.777639,605.4247583,0.009987571023,1,0.05228340588,0.05227950427,3.48936777,3.48933644,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
49,987011,1,3.352951279,-6.250077625,590.7740718,0,590.777639,605.4247583,0.009987571023,1,0.05228340588,0.05228121122,3.48936777,3.489347719,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
50,1009943,1,3.352951279,-6.249438884,590.7740718,0,590.777639,605.4247583,0.009987571023,1,0.05228340588,0.05228217139,3.48936777,3.489354937,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
51,1026376,1,3.352951279,-6.248161403,590.7740718,0,590.777639,605.4247583,0.009987571023,1,0.05226921788,0.05227916448,3.48936777,3.489359557,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
52,1047338,1,3.352951279,-6.247522662,590.7740718,0,590.7774839,605.4247583,0.009987571023,1,0.05226914807,0.05227478237,3.48936777,3.489362514,1,-0.07164551801,-0.07164551801,3.476491185,3.476491185
