wall_time_iso,mono_ms,frame_idx,ch1,ch2
2026-04-12T08:28:45.434,2673.6744,182,-0.46585988,-0.001
2026-04-12T08:28:45.437,2676.6435,183,-0.46692964,0.0
2026-04-12T08:28:45.442,2681.6979,184,-0.46585988,0.0
2026-04-12T08:28:45.445,2684.1243,185,-0.46585988,0.0
2026-04-12T08:28:45.447,2686.634,186,-0.46585988,-0.001
2026-04-12T08:28:45.450,2689.8884000000003,187,-0.46585988,-0.001
2026-04-12T08:28:45.454,2693.2475999999997,188,-0.46585988,-0.001
2026-04-12T08:28:45.462,2701.7306,189,-0.46585988,-0.001
2026-04-12T08:28:45.475,2714.9939999999997,190,-0.46585988,-0.001
2026-04-12T08:28:45.492,2732.0777000000003,191,-0.46585988,0.0
2026-04-12T08:28:45.499,2739.0534,192,-0.46585988,-0.001
2026-04-12T08:28:45.502,2742.3979,193,-0.46585988,-0.001
2026-04-12T08:28:45.506,2746.0968000000003,194,-0.46585988,-0.001
2026-04-12T08:28:45.520,2760.2042,195,-0.46585988,-0.001
2026-04-12T08:28:45.523,2763.786,196,-0.46585988,-0.001
2026-04-12T08:28:45.527,2767.0402,197,-0.46585988,0.0
2026-04-12T08:28:45.530,2770.3887,198,-0.46585988,-0.001
2026-04-12T08:28:45.534,2773.7045,199,-0.46692964,0.0
2026-04-12T08:28:45.543,2782.5489000000002,200,-0.46585988,0.0
2026-04-12T08:28:45.549,2789.0307000000003,201,-0.46585988,-0.001
2026-04-12T08:28:45.553,2793.1089,202,-0.46585988,-0.001
2026-04-12T08:28:45.557,2796.9505,203,-0.46585988,0.0
2026-04-12T08:28:45.562,2801.5462,204,-0.46585988,0.0
2026-04-12T08:28:45.574,2814.0125,205,-0.46692964,-0.001
2026-04-12T08:28:45.576,2816.2904000000003,206,-0.46585988,-0.001
2026-04-12T08:28:45.580,2820.0351,207,-0.46585988,0.0
2026-04-12T08:28:45.582,2822.5029,208,-0.46585988,-0.001
2026-04-12T08:28:45.585,2825.1442,209,-0.46692964,0.0
2026-04-12T08:28:45.588,2827.9822,210,-0.46585988,-0.001
2026-04-12T08:28:45.590,2830.6706,211,-0.46585988,-0.001
2026-04-12T08:28:45.594,2833.8473999999997,212,-0.46585988,0.0
2026-04-12T08:28:45.596,2836.3033,213,-0.46585988,0.0
2026-04-12T08:28:45.606,2845.8154000000004,214,-0.46585988,-0.001
2026-04-12T08:28:45.612,2852.2848,215,-0.46585988,-0.001
2026-04-12T08:28:45.620,2859.5248,216,-0.46585988,0.0
2026-04-12T08:28:45.630,2869.7889999999998,217,-0.46585988,-0.001
2026-04-12T08:28:45.638,2877.6574,218,-0.46585988,-0.001
2026-04-12T08:28:45.640,2879.7986,219,-0.46479012,0.0
2026-04-12T08:28:45.644,2883.4164,220,-0.46479012,0.0
2026-04-12T08:28:45.651,2891.0857,221,-0.46585988,-0.001
2026-04-12T08:28:45.656,2895.795,222,-0.46585988,-0.001
2026-04-12T08:28:45.661,2900.5902,223,-0.46585988,0.0
2026-04-12T08:28:45.664,2903.4002,224,-0.46692964,0.0
2026-04-12T08:28:45.668,2907.8703,225,-0.46692964,-0.001
2026-04-12T08:28:45.672,2912.0827999999997,226,-0.46479012,-0.001
2026-04-12T08:28:45.677,2916.2995,227,-0.46585988,-0.001
2026-04-12T08:28:45.683,2922.1936,228,-0.46585988,-0.001
2026-04-12T08:28:45.688,2927.1942000000004,229,-0.46479012,0.0
2026-04-12T08:28:45.693,2932.6026,230,-0.46585988,-0.001
2026-04-12T08:28:45.695,2934.8668,231,-0.46585988,-0.001
2026-04-12T08:28:45.698,2938.5235000000002,232,-0.46585988,-0.001
2026-04-12T08:28:45.701,2940.9229,233,-0.46585988,-0.001
2026-04-12T08:28:45.708,2947.7343,234,-0.46585988,-0.001
2026-04-12T08:28:45.717,2957.0141,235,-0.46585988,-0.001
2026-04-12T08:28:45.720,2959.1803,236,-0.46585988,0.0
2026-04-12T08:28:45.723,2962.2129,237,-0.46692964,0.0
2026-04-12T08:28:45.725,2964.6208,238,-0.46585988,-0.001
2026-04-12T08:28:45.728,2967.2683,239,-0.46585988,-0.001
2026-04-12T08:28:45.731,2970.1385,240,-0.46585988,0.0
2026-04-12T08:28:45.733,2972.9185,241,-0.46585988,0.0
2026-04-12T08:28:45.736,2975.6089,242,-0.46585988,0.0
2026-04-12T08:28:45.739,2978.5195999999996,243,-0.46479012,-0.001
2026-04-12T08:28:45.741,2981.6486,244,-0.46585988,-0.001
2026-04-12T08:28:45.755,2995.9276,245,-0.46585988,-0.001
2026-04-12T08:28:45.769,3009.2482999999997,246,-0.46585988,0.0
2026-04-12T08:28:45.777,3017.3666,247,-0.46585988,-0.001
2026-04-12T08:28:45.781,3021.0243,248,-0.46692964,0.0
2026-04-12T08:28:45.789,3029.6135,249,-0.46692964,-0.001
2026-04-12T08:28:45.798,3038.7912,250,-0.46585988,-0.001
2026-04-12T08:28:45.801,3041.8009,251,-0.46585988,-0.001
2026-04-12T08:28:45.805,3044.988,252,-0.46692964,-0.001
2026-04-12T08:28:45.814,3053.355,253,-0.46585988,-0.001
2026-04-12T08:28:45.819,3059.2410999999997,254,-0.46585988,0.0
2026-04-12T08:28:45.823,3063.1198,255,-0.46585988,-0.001
2026-04-12T08:28:45.827,3066.8128,256,-0.46585988,-0.001
2026-04-12T08:28:45.836,3076.4665,257,-0.46585988,0.0
2026-04-12T08:28:45.844,3084.1826,258,-0.46585988,0.0
2026-04-12T08:28:45.847,3086.582,259,-0.46585988,-0.001
2026-04-12T08:28:45.850,3089.3907999999997,260,-0.46585988,-0.001
2026-04-12T08:28:45.852,3092.2464999999997,261,-0.46692964,0.0
2026-04-12T08:28:45.856,3095.375,262,-0.46585988,0.0
2026-04-12T08:28:45.858,3097.7826,263,-0.46692964,-0.001
2026-04-12T08:28:45.861,3100.4334999999996,264,-0.46585988,0.0
2026-04-12T08:28:45.864,3104.2726,265,-0.46692964,-0.001
2026-04-12T08:28:45.867,3106.8627,266,-0.46585988,-0.001
2026-04-12T08:28:45.872,3112.0815,267,-0.46585988,-0.001
2026-04-12T08:28:45.884,3124.0928,268,-0.46585988,0.0
2026-04-12T08:28:45.899,3139.3394,269,-0.46585988,0.0
2026-04-12T08:28:45.908,3147.9093,270,-0.46585988,0.0
2026-04-12T08:28:45.912,3151.788,271,-0.46585988,-0.001
2026-04-12T08:28:45.915,3155.2434,272,-0.46585988,-0.001
2026-04-12T08:28:45.922,3161.9095,273,-0.46585988,-0.001
2026-04-12T08:28:45.930,3169.9354999999996,274,-0.46585988,0.0
2026-04-12T08:28:45.933,3172.363,275,-0.46692964,0.0
2026-04-12T08:28:45.936,3175.1411,276,-0.46585988,-0.001
2026-04-12T08:28:45.939,3178.2027,277,-0.46585988,0.0
2026-04-12T08:28:45.942,3181.4836,278,-0.46585988,-0.001
2026-04-12T08:28:45.951,3190.4663,279,-0.46585988,-0.001
2026-04-12T08:28:45.957,3196.8313,280,-0.46692964,-0.001
2026-04-12T08:28:45.959,3198.8819999999996,281,-0.46585988,-0.001
2026-04-12T08:28:45.962,3202.625,282,-0.46585988,-0.001
2026-04-12T08:28:45.966,3206.5412,283,-0.46585988,0.0
2026-04-12T08:28:45.975,3214.6138,284,-0.46585988,-0.001
2026-04-12T08:28:45.983,3223.2857,285,-0.46585988,-0.001
2026-04-12T08:28:45.986,3225.572,286,-0.46585988,-0.001
2026-04-12T08:28:45.989,3228.5746999999997,287,-0.46692964,0.0
2026-04-12T08:28:45.992,3231.528,288,-0.47227843999999997,-0.001
2026-04-12T08:28:45.995,3234.5287,289,-0.47120867999999994,0.0
2026-04-12T08:28:45.997,3237.0173000000004,290,-0.47120867999999994,0.0
2026-04-12T08:28:46.000,3239.8278,291,-0.47227843999999997,-0.001
2026-04-12T08:28:46.003,3242.6628,292,-0.47227843999999997,0.0
2026-04-12T08:28:46.007,3247.2490000000003,293,-0.47120867999999994,-0.001
2026-04-12T08:28:46.014,3254.1189,294,-0.47227843999999997,0.0
2026-04-12T08:28:46.028,3267.6310000000003,295,-0.47120867999999994,-0.001
2026-04-12T08:28:46.044,3284.2612999999997,296,-0.46585988,0.0
2026-04-12T08:28:46.047,3286.5596,297,-0.46585988,0.0
2026-04-12T08:28:46.050,3289.7554,298,-0.46692964,-0.001
2026-04-12T08:28:46.057,3297.0153999999998,299,-0.46692964,0.0
2026-04-12T08:28:46.064,3303.7078,300,-0.46585988,-0.001
2026-04-12T08:28:46.071,3311.3830000000003,301,-0.46692964,0.0
2026-04-12T08:28:46.075,3314.8671,302,-0.46585988,0.0
2026-04-12T08:28:46.078,3318.2047,303,-0.46585988,0.0
2026-04-12T08:28:46.088,3328.0528999999997,304,-0.46585988,-0.001
2026-04-12T08:28:46.094,3334.2416,305,-0.46585988,-0.001
2026-04-12T08:28:46.098,3338.107,306,-0.46585988,0.0
2026-04-12T08:28:46.102,3341.8188,307,-0.46585988,0.0
2026-04-12T08:28:46.104,3344.1633,308,-0.46585988,-0.001
2026-04-12T08:28:46.111,3351.5867,309,-0.46585988,-0.001
2026-04-12T08:28:46.120,3359.8174,310,-0.46585988,-0.001
2026-04-12T08:28:46.123,3362.2168,311,-0.46585988,0.0
2026-04-12T08:28:46.125,3365.0175999999997,312,-0.46585988,0.0
2026-04-12T08:28:46.128,3367.6849,313,-0.46692964,0.0
2026-04-12T08:28:46.132,3371.2335000000003,314,-0.46585988,-0.001
2026-04-12T08:28:46.134,3373.7714,315,-0.46585988,0.0
2026-04-12T08:28:46.139,3378.7134,316,-0.46585988,0.0
2026-04-12T08:28:46.141,3381.3357,317,-0.46692964,-0.001
2026-04-12T08:28:46.148,3387.6697999999997,318,-0.46585988,0.0
2026-04-12T08:28:46.159,3398.6911,319,-0.46585988,0.0
2026-04-12T08:28:46.175,3414.8383999999996,320,-0.47120867999999994,-0.001
2026-04-12T08:28:46.188,3427.1940999999997,321,-0.46585988,-0.001
2026-04-12T08:28:46.190,3429.5449,322,-0.46692964,0.0
2026-04-12T08:28:46.205,3444.6389000000004,323,-0.46585988,0.0
2026-04-12T08:28:46.208,3447.9402,324,-0.46585988,0.0
2026-04-12T08:28:46.211,3451.1043,325,-0.46585988,-0.001
2026-04-12T08:28:46.214,3454.3004,326,-0.46479012,-0.001
2026-04-12T08:28:46.217,3457.442,327,-0.46585988,-0.001
2026-04-12T08:28:46.226,3466.2921,328,-0.46585988,-0.001
2026-04-12T08:28:46.233,3473.6393,329,-0.46692964,-0.001
2026-04-12T08:28:46.235,3475.6089,330,-0.46692964,-0.001
2026-04-12T08:28:46.239,3479.55,331,-0.46585988,0.0
2026-04-12T08:28:46.241,3481.5342,332,-0.46692964,0.0
2026-04-12T08:28:46.251,3490.7116,333,-0.46585988,-0.001
2026-04-12T08:28:46.260,3500.8083,334,-0.46585988,0.0
2026-04-12T08:28:46.263,3503.4776,335,-0.46585988,0.0
2026-04-12T08:28:46.266,3506.1736,336,-0.46585988,0.0
2026-04-12T08:28:46.269,3509.0137,337,-0.46585988,-0.001
2026-04-12T08:28:46.272,3511.7346000000002,338,-0.46585988,-0.001
2026-04-12T08:28:46.274,3514.1966,339,-0.46692964,-0.001
2026-04-12T08:28:46.277,3517.0331,340,-0.46692964,0.0
2026-04-12T08:28:46.280,3519.6684,341,-0.46585988,-0.001
2026-04-12T08:28:46.289,3529.7462,342,-0.46585988,-0.001
2026-04-12T08:28:46.306,3545.9078,343,-0.46585988,-0.001
2026-04-12T08:28:46.322,3562.0335,344,-0.46585988,-0.001
2026-04-12T08:28:46.326,3565.3028999999997,345,-0.46585988,0.0
2026-04-12T08:28:46.329,3569.004,346,-0.46585988,0.0
2026-04-12T08:28:46.336,3576.0262,347,-0.46585988,0.0
2026-04-12T08:28:46.340,3580.2421,348,-0.46585988,-0.001
2026-04-12T08:28:46.347,3586.9069,349,-0.46585988,-0.001
2026-04-12T08:28:46.350,3589.7842,350,-0.46585988,0.0
2026-04-12T08:28:46.353,3593.5964999999997,351,-0.46585988,0.0
2026-04-12T08:28:46.357,3597.2292,352,-0.46585988,-0.001
2026-04-12T08:28:46.361,3600.6784000000002,353,-0.46585988,0.0
2026-04-12T08:28:46.369,3609.1443,354,-0.46585988,-0.001
2026-04-12T08:28:46.373,3613.2484,355,-0.46585988,-0.001
2026-04-12T08:28:46.376,3616.5066,356,-0.46692964,0.0
2026-04-12T08:28:46.379,3618.7279000000003,357,-0.46585988,0.0
2026-04-12T08:28:46.383,3622.5625,358,-0.46585988,0.0
2026-04-12T08:28:46.385,3624.8943,359,-0.46585988,-0.001
2026-04-12T08:28:46.395,3634.4667,360,-0.46585988,0.0
2026-04-12T08:28:46.405,3644.1644,361,-0.46585988,0.0
2026-04-12T08:28:46.407,3646.7193,362,-0.46585988,-0.001
2026-04-12T08:28:46.410,3649.3794,363,-0.46692964,0.0
2026-04-12T08:28:46.412,3652.2046,364,-0.46585988,0.0
2026-04-12T08:28:46.415,3655.0123000000003,365,-0.46585988,0.0
2026-04-12T08:28:46.418,3657.6999,366,-0.46585988,-0.001
2026-04-12T08:28:46.422,3661.9058999999997,367,-0.46585988,-0.001
2026-04-12T08:28:46.427,3666.4085,368,-0.46692964,-0.001
2026-04-12T08:28:46.441,3680.2088,369,-0.46585988,-0.001
2026-04-12T08:28:46.468,3707.6535000000003,370,-0.46585988,0.0
2026-04-12T08:28:46.472,3712.3067,371,-0.46692964,-0.001
2026-04-12T08:28:46.474,3714.8632,372,-0.46692964,-0.001
2026-04-12T08:28:46.482,3722.3242999999998,373,-0.46585988,-0.001
2026-04-12T08:28:46.491,3730.7992,374,-0.46585988,-0.001
2026-04-12T08:28:46.493,3733.3111,375,-0.46585988,0.0
2026-04-12T08:28:46.497,3736.5729,376,-0.46585988,-0.001
2026-04-12T08:28:46.500,3740.0325,377,-0.46585988,-0.001
2026-04-12T08:28:46.503,3743.4246,378,-0.46585988,0.0
2026-04-12T08:28:46.507,3746.9669,379,-0.46585988,-0.001
2026-04-12T08:28:46.515,3754.9541999999997,380,-0.46585988,-0.001
2026-04-12T08:28:46.522,3761.7507,381,-0.46585988,0.0
2026-04-12T08:28:46.524,3764.3539,382,-0.46585988,0.0
2026-04-12T08:28:46.526,3766.7769,383,-0.46692964,-0.001
2026-04-12T08:28:46.531,3771.3981,384,-0.46585988,-0.001
2026-04-12T08:28:46.534,3774.0916,385,-0.46585988,0.0
2026-04-12T08:28:46.543,3782.4602,386,-0.46585988,0.0
2026-04-12T08:28:46.553,3792.8021,387,-0.46585988,-0.001
2026-04-12T08:28:46.556,3795.3665,388,-0.46692964,0.0
2026-04-12T08:28:46.558,3798.1227,389,-0.46585988,0.0
2026-04-12T08:28:46.561,3800.7941,390,-0.46585988,0.0
