sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
0,5970,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.658,-2.6,-0.658,-2.597,0,-1.174935123e-06
1,12336,1,1,-0.485,-0.783,-0.485,-0.784,0,1.860351165e-06,-0.658,-2.6,-0.658,-2.597,0,-1.174935123e-06
2,18079,1,1,-0.485,-0.783,-0.485,-0.784,0,1.860351165e-06,-0.658,-2.6,-0.658,-2.597,0,-1.174935123e-06
3,28158,1,1,-0.485,-0.783,-0.485,-0.784,0,1.860351165e-06,-0.661,-2.598,-0.658,-2.597,-0.00341998887,-3.91645041e-07
4,37938,1,1,-0.485,-0.783,-0.485,-0.784,0,1.860351165e-06,-0.661,-2.598,-0.658,-2.597,-0.00341998887,-3.91645041e-07
5,48238,1,1,-0.485,-0.783,-0.485,-0.784,0,1.860351165e-06,-0.657,-2.602,-0.658,-2.597,0.00113999629,-1.958225205e-06
6,60555,1,1,-0.485,-0.783,-0.485,-0.784,0,1.860351165e-06,-0.66,-2.598,-0.658,-2.597,-0.00227999258,-3.91645041e-07
7,68416,1,1,-0.484,-0.783,-0.485,-0.784,0.000701461986,1.860351165e-06,-0.66,-2.598,-0.658,-2.597,-0.00227999258,-3.91645041e-07
8,77884,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.66,-2.598,-0.658,-2.597,-0.00227999258,-3.91645041e-07
9,91428,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.658,-2.6,-0.658,-2.597,0,-1.174935123e-06
10,98482,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.654,-2.601,-0.658,-2.597,0.00455998516,-1.566580164e-06
11,110981,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.658,-2.6,-0.658,-2.597,0,-1.174935123e-06
12,118124,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.657,-2.6,-0.658,-2.597,0.00113999629,-1.174935123e-06
13,127988,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.657,-2.6,-0.658,-2.597,0.00113999629,-1.174935123e-06
14,137970,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.661,-2.6,-0.658,-2.597,-0.00341998887,-1.174935123e-06
15,148078,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.657,-2.601,-0.658,-2.597,0.00113999629,-1.566580164e-06
16,157874,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.657,-2.601,-0.658,-2.597,0.00113999629,-1.566580164e-06
17,169848,1,1,-0.485,-0.783,-0.485,-0.784,0,1.860351165e-06,-0.658,-2.6,-0.658,-2.597,0,-1.174935123e-06
18,178245,1,1,-0.484,-0.784,-0.485,-0.784,0.000701461986,0,-0.657,-2.6,-0.658,-2.597,0.00113999629,-1.174935123e-06
19,191999,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.657,-2.6,-0.658,-2.597,0.00113999629,-1.174935123e-06
20,200055,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.655,-2.599,-0.658,-2.597,0.00341998887,-7.83290082e-07
21,207925,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.661,-2.604,-0.658,-2.597,-0.00341998887,-2.741515287e-06
22,220332,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.661,-2.604,-0.658,-2.597,-0.00341998887,-2.741515287e-06
23,228788,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.657,-2.6,-0.658,-2.597,0.00113999629,-1.174935123e-06
24,239815,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.661,-2.6,-0.658,-2.597,-0.00341998887,-1.174935123e-06
25,247313,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.661,-2.6,-0.658,-2.597,-0.00341998887,-1.174935123e-06
26,258850,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.655,-2.599,-0.658,-2.597,0.00341998887,-7.83290082e-07
27,267585,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.663,-2.603,-0.658,-2.597,-0.00569998145,-2.349870246e-06
28,277887,1,1,-0.484,-0.783,-0.485,-0.784,0.000701461986,1.860351165e-06,-0.663,-2.603,-0.658,-2.597,-0.00569998145,-2.349870246e-06
29,294871,1,1,-0.484,-0.783,-0.485,-0.784,0.000701461986,1.860351165e-06,-0.66,-2.601,-0.658,-2.597,-0.00227999258,-1.566580164e-06
30,302689,1,1,-0.484,-0.784,-0.485,-0.784,0.000701461986,0,-0.66,-2.601,-0.658,-2.597,-0.00227999258,-1.566580164e-06
31,309945,1,1,-0.484,-0.783,-0.485,-0.784,0.000701461986,1.860351165e-06,-0.66,-2.601,-0.658,-2.597,-0.00227999258,-1.566580164e-06
32,317367,1,1,-0.485,-0.784,-0.485,-0.784,0,0,-0.66,-2.601,-0.658,-2.597,-0.00227999258,-1.566580164e-06
