sample_index,elapsed_us,position_valid,axis1_from_left_mm,axis2_from_left_mm,axis3_from_left_mm,axis4_from_left_mm,axis5_from_left_mm,axis6_from_left_mm,axis7_from_left_mm,axis1_handle_valid,axis1_handle_linear_raw,axis1_handle_linear_filtered,axis1_handle_rotation_raw,axis1_handle_rotation_filtered,axis6_handle_valid,axis6_handle_linear_raw,axis6_handle_linear_filtered,axis6_handle_rotation_raw,axis6_handle_rotation_filtered
0,13261,1,27.99114884,-298.7089986,595.1754505,0,600.1771933,623.1304627,-82.83101232,1,-0.01608281479,-0.01608537991,5.273054642,5.273054642,1,-0.01777949472,-0.01777949472,3.523891945,3.523891945
1,31397,1,27.99114884,-298.7089986,595.1754505,0,600.1771933,623.1304627,-82.83101232,1,-0.01608281479,-0.01608425767,5.273054642,5.273054642,1,-0.01777949472,-0.01777949472,3.523891945,3.523891945
2,52699,1,27.99114884,-298.7089986,595.1754505,0,600.1771933,623.1304627,-82.83101232,1,-0.01608281479,-0.01608362641,5.273054642,5.273054642,1,-0.01777949472,-0.01777949472,3.523891945,3.523891945
3,72133,1,27.99114884,-298.7089986,595.1754505,0,600.1771933,623.1304627,-82.83101232,1,-0.01608281479,-0.01608315719,5.273054642,5.273054642,1,-0.01777949472,-0.01777949472,3.523891945,3.523891945
4,93740,1,27.99114884,-298.7089986,595.1754505,0,600.1771933,623.1304627,-82.83101232,1,-0.01608281479,-0.01608300739,5.273054642,5.273054642,1,-0.01777949472,-0.01777949472,3.523891945,3.523891945
5,113071,1,27.99114884,-298.7089986,595.1754505,0,600.1771933,623.1304627,-82.83101232,1,-0.01608281479,-0.01608295924,5.273054642,5.273054642,1,-0.01777949472,-0.01777949472,3.523891945,3.523891945
6,131901,1,27.99114884,-298.7089986,595.1754505,0,600.1771933,623.1304627,-82.83101232,1,-0.01608281479,-0.01608287573,5.273054642,5.273054642,1,-0.01777949472,-0.01777949472,3.523891945,3.523891945
7,153169,1,27.99114884,-298.7089986,595.1754505,0,600.1771933,623.1304627,-82.83101232,1,-0.01608281479,-0.01608284907,5.273054642,5.273054642,1,-0.01777949472,-0.01777949472,3.523891945,3.523891945
8,171889,1,27.99114884,-298.7089986,595.1754505,0,600.1771933,623.1304627,-82.83101232,1,-0.01608281479,-0.01608283407,5.273054642,5.273054642,1,-0.01777949472,-0.01777949472,3.523891945,3.523891945
9,196952,1,27.99114884,-298.7089986,595.1754505,0,600.1771933,623.1304627,-82.83101232,1,-0.01608281479,-0.01608282564,5.273054642,5.273054642,1,-0.01777949472,-0.01777949472,3.523891945,3.523891945
