sample_index,elapsed_us,position_valid,axis1_from_left_mm,axis2_from_left_mm,axis3_from_left_mm,axis4_from_left_mm,axis5_from_left_mm,axis6_from_left_mm,axis7_from_left_mm,axis1_handle_valid,axis1_handle_linear_raw,axis1_handle_linear_filtered,axis1_handle_rotation_raw,axis1_handle_rotation_filtered,axis6_handle_valid,axis6_handle_linear_raw,axis6_handle_linear_filtered,axis6_handle_rotation_raw,axis6_handle_rotation_filtered
0,5910,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
1,25280,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
2,48001,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
3,65227,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
4,85784,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
5,105141,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
6,124946,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
7,147797,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
8,165214,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
9,185362,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
10,205180,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
11,225467,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
12,248516,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
13,264965,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
14,285131,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
15,305823,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
16,325212,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
17,348480,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
18,365148,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
19,385026,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
20,405157,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
21,425271,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
22,447770,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
23,465247,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
24,485196,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
25,505430,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
26,524929,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
27,547100,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
28,565449,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
29,585053,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
30,605485,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
31,625729,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
32,647984,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
33,665230,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
34,685251,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
35,705120,1,19.99999224,0.01149733237,634.9994046,0,634.9998699,656.197954,-0.2474193731,1,0.0139298848,0.0139298848,1.870277238,1.870277238,1,-0.07424044026,-0.07424044026,1.655294262,1.655294262
