sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
0,5910,1,1,-0.061,-2.339,-0.059,-2.34,-0.001228874416,2.111049752e-06,-0.727,-3.748,-0.733,-3.738,0.006806666838,-4.00120917e-06
1,15039,1,1,-0.061,-2.339,-0.059,-2.34,-0.001228874416,2.111049752e-06,-0.743,-3.747,-0.733,-3.738,-0.01134444473,-3.601088253e-06
2,25280,1,1,-0.062,-2.339,-0.059,-2.34,-0.001843311624,2.111049752e-06,-0.743,-3.747,-0.733,-3.738,-0.01134444473,-3.601088253e-06
3,35667,1,1,-0.06,-2.338,-0.059,-2.34,-0.0006144372081,4.222099503e-06,-0.729,-3.749,-0.733,-3.738,0.004537777892,-4.401330087e-06
4,48001,1,1,-0.06,-2.338,-0.059,-2.34,-0.0006144372081,4.222099503e-06,-0.734,-3.745,-0.733,-3.738,-0.001134444473,-2.800846419e-06
5,54902,1,1,-0.06,-2.338,-0.059,-2.34,-0.0006144372081,4.222099503e-06,-0.734,-3.745,-0.733,-3.738,-0.001134444473,-2.800846419e-06
6,65227,1,1,-0.06,-2.338,-0.059,-2.34,-0.0006144372081,4.222099503e-06,-0.734,-3.745,-0.733,-3.738,-0.001134444473,-2.800846419e-06
7,75449,1,1,-0.06,-2.338,-0.059,-2.34,-0.0006144372081,4.222099503e-06,-0.734,-3.745,-0.733,-3.738,-0.001134444473,-2.800846419e-06
8,85784,1,1,-0.062,-2.34,-0.059,-2.34,-0.001843311624,0,-0.734,-3.745,-0.733,-3.738,-0.001134444473,-2.800846419e-06
9,94922,1,1,-0.06,-2.338,-0.059,-2.34,-0.0006144372081,4.222099503e-06,-0.729,-3.749,-0.733,-3.738,0.004537777892,-4.401330087e-06
10,105141,1,1,-0.06,-2.338,-0.059,-2.34,-0.0006144372081,4.222099503e-06,-0.727,-3.748,-0.733,-3.738,0.006806666838,-4.00120917e-06
11,115232,1,1,-0.062,-2.34,-0.059,-2.34,-0.001843311624,0,-0.733,-3.745,-0.733,-3.738,0,-2.800846419e-06
12,124946,1,1,-0.061,-2.339,-0.059,-2.34,-0.001228874416,2.111049752e-06,-0.731,-3.756,-0.733,-3.738,0.002268888946,-7.202176506e-06
13,135100,1,1,-0.061,-2.339,-0.059,-2.34,-0.001228874416,2.111049752e-06,-0.739,-3.749,-0.733,-3.738,-0.006806666838,-4.401330087e-06
14,147797,1,1,-0.062,-2.34,-0.059,-2.34,-0.001843311624,0,-0.739,-3.749,-0.733,-3.738,-0.006806666838,-4.401330087e-06
15,154925,1,1,-0.062,-2.339,-0.059,-2.34,-0.001843311624,2.111049752e-06,-0.739,-3.749,-0.733,-3.738,-0.006806666838,-4.401330087e-06
16,165214,1,1,-0.061,-2.339,-0.059,-2.34,-0.001228874416,2.111049752e-06,-0.728,-3.748,-0.733,-3.738,0.005672222365,-4.00120917e-06
17,175247,1,1,-0.062,-2.34,-0.059,-2.34,-0.001843311624,0,-0.739,-3.746,-0.733,-3.738,-0.006806666838,-3.200967336e-06
