sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
0,1569,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.317,-2.043,-0.317,-2.043,0,0
1,12621,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.316,-2.042,-0.317,-2.043,0.00113999629,3.91645041e-07
2,25615,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.316,-2.042,-0.317,-2.043,0.00113999629,3.91645041e-07
3,31563,1,1,-0.074,-0.159,-0.074,-0.162,0,5.581053495e-06,-0.316,-2.042,-0.317,-2.043,0.00113999629,3.91645041e-07
4,42079,1,1,-0.074,-0.159,-0.074,-0.162,0,5.581053495e-06,-0.315,-2.041,-0.317,-2.043,0.00227999258,7.83290082e-07
5,52188,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.317,-2.041,-0.317,-2.043,0,7.83290082e-07
6,62461,1,1,-0.074,-0.159,-0.074,-0.162,0,5.581053495e-06,-0.317,-2.041,-0.317,-2.043,0,7.83290082e-07
7,75690,1,1,-0.074,-0.159,-0.074,-0.162,0,5.581053495e-06,-0.318,-2.043,-0.317,-2.043,-0.00113999629,0
8,82035,1,1,-0.074,-0.159,-0.074,-0.162,0,5.581053495e-06,-0.318,-2.043,-0.317,-2.043,-0.00113999629,0
9,91569,1,1,-0.074,-0.159,-0.074,-0.162,0,5.581053495e-06,-0.318,-2.043,-0.317,-2.043,-0.00113999629,0
10,102596,1,1,-0.074,-0.159,-0.074,-0.162,0,5.581053495e-06,-0.316,-2.041,-0.317,-2.043,0.00113999629,7.83290082e-07
11,111600,1,1,-0.075,-0.158,-0.074,-0.162,-0.000701461986,7.44140466e-06,-0.316,-2.041,-0.317,-2.043,0.00113999629,7.83290082e-07
12,121717,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.316,-2.041,-0.317,-2.043,0.00113999629,7.83290082e-07
13,132479,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.317,-2.041,-0.317,-2.043,0,7.83290082e-07
14,141713,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.317,-2.041,-0.317,-2.043,0,7.83290082e-07
15,154393,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.317,-2.041,-0.317,-2.043,0,7.83290082e-07
16,162256,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.316,-2.041,-0.317,-2.043,0.00113999629,7.83290082e-07
17,177916,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.32,-2.042,-0.317,-2.043,-0.00341998887,3.91645041e-07
18,183831,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.32,-2.042,-0.317,-2.043,-0.00341998887,3.91645041e-07
19,192413,1,1,-0.075,-0.159,-0.074,-0.162,-0.000701461986,5.581053495e-06,-0.317,-2.042,-0.317,-2.043,0,3.91645041e-07
20,202301,1,1,-0.074,-0.159,-0.074,-0.162,0,5.581053495e-06,-0.317,-2.042,-0.317,-2.043,0,3.91645041e-07
