tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
192360734,-0.0442,0.0000,0.000000,0.000000,0.000000,0.000000
192360781,-0.0442,0.0000,0.000000,0.000000,0.000000,0.000000
192360828,-0.0442,0.0000,0.000000,0.000000,0.000000,0.000000
192360859,-0.0442,0.0000,0.000000,0.000000,0.000000,0.000000
192360890,-0.0442,0.0000,0.000000,0.000000,0.000000,0.000000
192360921,-0.0442,0.0000,0.000000,0.000000,0.000000,0.000000
192360953,-0.0442,0.0000,0.000000,0.000000,0.000000,0.000000
192360984,-0.0442,0.0000,0.000000,0.000000,0.000000,0.000000
192361031,-0.0442,0.0000,0.000000,0.000000,0.000000,0.000000
192361062,-0.0442,0.0000,0.000000,0.000000,0.000000,0.000000
192361093,-1.0100,0.0000,0.000000,0.000000,0.000000,0.000000
192361140,-2.4982,0.0000,0.000000,0.000000,0.000000,0.000000
192361171,-4.3863,0.0000,0.000000,0.000000,0.000000,0.000000
192361218,-6.0522,0.0000,0.000000,0.000000,0.000000,0.000000
192361250,-7.8072,0.0000,0.000000,0.000000,0.000000,0.000000
192361281,-9.6072,0.0000,0.000000,0.000000,0.000000,0.000000
192361312,-11.0020,0.0000,0.000000,0.000000,0.000000,0.000000
192361359,-12.4428,0.0000,0.000000,0.000000,0.000000,0.000000
192361390,-14.1063,0.0000,0.000000,0.000000,0.000000,0.000000
192361421,-15.5471,0.0000,0.000000,0.000000,0.000000,0.000000
192361468,-17.2117,0.0000,0.000000,0.000000,0.000000,0.000000
192361500,-18.7867,0.0000,0.000000,0.000000,0.000000,0.000000
192361546,-20.7672,0.0000,0.000000,0.000000,0.000000,0.000000
192361593,-22.9261,0.0000,0.000000,0.000000,0.000000,0.000000
192361625,-24.4574,0.0000,0.000000,0.000000,0.000000,0.000000
192361656,-25.8966,0.0000,0.000000,0.000000,0.000000,0.000000
192361687,-27.4714,0.0000,0.000000,0.000000,0.000000,0.000000
192361734,-29.2271,0.0000,0.000000,0.000000,0.000000,0.000000
192361765,-30.8472,0.0000,0.000000,0.000000,0.000000,0.000000
192361796,-32.4664,0.0000,0.000000,0.000000,0.000000,0.000000
192361843,-33.9976,0.0000,0.000000,0.000000,0.000000,0.000000
192361859,-35.6608,0.0000,0.000000,0.000000,0.000000,0.000000
192361906,-37.5498,0.0000,0.000000,0.000000,0.000000,0.000000
192361953,-39.1262,0.0000,0.000000,0.000000,0.000000,0.000000
192362000,-40.8364,0.0000,0.000000,0.000000,0.000000,0.000000
192362031,-42.6336,0.0000,0.000000,0.000000,0.000000,0.000000
192362062,-44.2573,0.0000,0.000000,0.000000,0.000000,0.000000
192362093,-45.9678,0.0000,0.000000,0.000000,0.000000,0.000000
192362140,-47.4072,0.0000,0.000000,0.000000,0.000000,0.000000
192362171,-48.9822,0.0000,0.000000,0.000000,0.000000,0.000000
192362218,-50.8262,0.0000,0.000000,0.000000,0.000000,0.000000
192362250,-52.6726,0.0000,0.000000,0.000000,0.000000,0.000000
192362296,-54.6072,0.0000,0.000000,0.000000,0.000000,0.000000
192362343,-56.6762,0.0000,0.000000,0.000000,0.000000,0.000000
192362375,-58.2521,0.0000,0.000000,0.000000,0.000000,0.000000
192362406,-59.9609,0.0000,0.000000,0.000000,0.000000,0.000000
192362453,-61.6267,0.0000,0.000000,0.000000,0.000000,0.000000
