tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
263589765,87.8315,0.0000,0.000000,0.000000,0.000000,0.000000
263589812,87.8315,0.0000,0.000000,0.000000,0.000000,0.000000
263589859,87.8315,0.0000,0.000000,0.000000,0.000000,0.000000
263589890,87.8315,0.0000,0.000000,0.000000,0.000000,0.000000
263589937,87.8315,0.0000,0.000000,0.000000,0.000000,0.000000
263589984,87.8315,0.0000,0.000000,0.000000,0.000000,0.000000
263590046,87.8315,0.0000,0.000000,0.000000,0.000000,0.000000
263590078,87.8315,0.0000,0.000000,0.000000,0.000000,0.000000
263590125,87.8315,0.0000,0.000000,0.000000,0.000000,0.000000
263590171,86.8203,0.0000,0.000000,0.000000,0.000000,0.000000
263590203,85.0172,0.0000,0.000000,0.000000,0.000000,0.000000
263590234,83.2206,0.0000,0.000000,0.000000,0.000000,0.000000
263590265,81.7784,0.0000,0.000000,0.000000,0.000000,0.000000
263590296,80.3375,0.0000,0.000000,0.000000,0.000000,0.000000
263590343,78.8535,0.0000,0.000000,0.000000,0.000000,0.000000
263590375,77.2789,0.0000,0.000000,0.000000,0.000000,0.000000
263590421,75.6136,0.0000,0.000000,0.000000,0.000000,0.000000
263590453,73.6790,0.0000,0.000000,0.000000,0.000000,0.000000
263590484,72.1487,0.0000,0.000000,0.000000,0.000000,0.000000
263590515,70.7085,0.0000,0.000000,0.000000,0.000000,0.000000
263590562,69.1785,0.0000,0.000000,0.000000,0.000000,0.000000
263590593,67.2892,0.0000,0.000000,0.000000,0.000000,0.000000
263590625,65.8937,0.0000,0.000000,0.000000,0.000000,0.000000
263590656,64.3638,0.0000,0.000000,0.000000,0.000000,0.000000
263590687,62.6539,0.0000,0.000000,0.000000,0.000000,0.000000
263590734,61.1694,0.0000,0.000000,0.000000,0.000000,0.000000
263590765,59.2346,0.0000,0.000000,0.000000,0.000000,0.000000
263590796,57.7493,0.0000,0.000000,0.000000,0.000000,0.000000
263590843,56.4437,0.0000,0.000000,0.000000,0.000000,0.000000
263590875,54.7805,0.0000,0.000000,0.000000,0.000000,0.000000
263590906,53.2489,0.0000,0.000000,0.000000,0.000000,0.000000
263590937,51.4503,0.0000,0.000000,0.000000,0.000000,0.000000
263590984,49.9199,0.0000,0.000000,0.000000,0.000000,0.000000
263591015,48.2539,0.0006,0.000000,0.000000,0.000000,0.000000
263591062,46.4540,0.0000,0.000000,0.000000,0.000000,0.000000
263591093,44.7899,0.0000,0.000000,0.000000,0.000000,0.000000
263591140,43.1226,0.0000,0.000000,0.000000,0.000000,0.000000
263591171,41.1433,0.0000,0.000000,0.000000,0.000000,0.000000
263591218,39.6144,0.0000,0.000000,0.000000,0.000000,0.000000
263591250,37.8136,0.0000,0.000000,0.000000,0.000000,0.000000
263591281,36.1047,0.0000,0.000000,0.000000,0.000000,0.000000
263591328,34.4387,0.0000,0.000000,0.000000,0.000000,0.000000
263591359,32.8643,0.0000,0.000000,0.000000,0.000000,0.000000
263591390,31.3788,0.0000,0.000000,0.000000,0.000000,0.000000
263591437,29.5326,0.0000,0.000000,0.000000,0.000000,0.000000
263591468,27.9133,0.0000,0.000000,0.000000,0.000000,0.000000
263591515,25.8884,0.0000,0.000000,0.000000,0.000000,0.000000
263591546,24.1797,0.0000,0.000000,0.000000,0.000000,0.000000
