tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,axis6_pos_abs_mm,axis7_pos_abs_mm,ain0_raw_v,ain1_raw_v
831843,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831843,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831859,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831859,-0.0275,0.0000,0.0000,0.0000,-0.758000,-0.366000
831859,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831859,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
831859,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
831859,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831875,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831875,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831875,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831875,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831875,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831875,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831890,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831890,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831890,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831890,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831890,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831890,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831906,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831906,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831906,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831906,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831906,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
831906,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831921,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831921,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831921,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831921,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831921,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
831921,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831937,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831937,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831937,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
831937,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831937,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831937,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831953,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831953,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831953,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831953,-0.0275,0.0000,0.0000,0.0000,-0.758000,-0.366000
831953,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831953,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831968,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831968,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831968,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831968,-0.0275,0.0000,0.0000,0.0000,-0.758000,-0.366000
831968,-0.0275,0.0000,0.0000,0.0000,-0.758000,-0.366000
831968,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831984,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831984,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831984,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
831984,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
831984,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832000,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832000,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832000,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832000,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832000,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832000,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832000,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832015,-0.0275,0.0000,0.0000,0.0000,-0.758000,-0.366000
832015,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
832015,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832015,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
832015,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
832031,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832031,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
832031,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832031,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832031,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832031,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832031,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832046,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832046,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832062,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832062,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
832062,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832062,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.366000
832062,-0.0275,0.0000,0.0000,0.0000,-0.759000,-0.365000
