tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
196318562,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196318593,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196318640,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196318671,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196318718,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196318765,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196318796,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196318843,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196318875,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196318921,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196318953,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319000,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319031,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319078,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319125,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319156,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319187,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319218,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319265,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319296,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319343,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319375,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319421,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319453,-53.1556,3443.1304,0.000000,0.000000,0.000000,0.000000
196319500,-53.1743,3443.1304,0.000000,0.000000,0.000000,0.000000
196319546,-53.3431,3443.1304,0.000000,0.000000,0.000000,0.000000
196319578,-53.6978,3443.1304,0.000000,0.000000,0.000000,0.000000
196319625,-54.1547,3443.1304,0.000000,0.000000,0.000000,0.000000
196319656,-54.7012,3443.1304,0.000000,0.000000,0.000000,0.000000
196319703,-55.2957,3443.1668,0.000000,0.000000,0.000000,0.000000
196319734,-55.8771,3443.3904,0.000000,0.000000,0.000000,0.000000
196319765,-56.3407,3443.8451,0.000000,0.000000,0.000000,0.000000
196319796,-56.7319,3444.5912,0.000000,0.000000,0.000000,0.000000
196319843,-57.0608,3445.6138,0.000000,0.000000,0.000000,0.000000
196319890,-57.5480,3447.9350,0.000000,0.000000,0.000000,0.000000
196319921,-57.8668,3449.4329,0.000000,0.000000,0.000000,0.000000
196319953,-58.2864,3452.0434,0.000000,0.000000,0.000000,0.000000
196319984,-58.5545,3454.0292,0.000000,0.000000,0.000000,0.000000
196320031,-58.8402,3456.8755,0.000000,0.000000,0.000000,0.000000
196320062,-59.0621,3459.6291,0.000000,0.000000,0.000000,0.000000
196320109,-59.2071,3461.3894,0.000000,0.000000,0.000000,0.000000
196320140,-59.3185,3462.7659,0.000000,0.000000,0.000000,0.000000
196320171,-59.4100,3463.9687,0.000000,0.000000,0.000000,0.000000
196320203,-59.4905,3465.1887,0.000000,0.000000,0.000000,0.000000
196320265,-59.5508,3466.2036,0.000000,0.000000,0.000000,0.000000
196320296,-59.5915,3466.9676,0.000000,0.000000,0.000000,0.000000
196320328,-59.6153,3467.4479,0.000000,0.000000,0.000000,0.000000
196320375,-59.6256,3467.8433,0.000000,0.000000,0.000000,0.000000
196320406,-59.6276,3468.1697,0.000000,0.000000,0.000000,0.000000
196320453,-59.6282,3468.4865,0.000000,0.000000,0.000000,0.000000
196320484,-59.6284,3468.7120,0.000000,0.000000,0.000000,0.000000
196320531,-59.6284,3468.8940,0.000000,0.000000,0.000000,0.000000
196320562,-59.6284,3469.0582,0.000000,0.000000,0.000000,0.000000
196320609,-59.6284,3469.1834,0.000000,0.000000,0.000000,0.000000
196320656,-59.6285,3469.2741,0.000000,0.000000,0.000000,0.000000
196320687,-59.6285,3469.3494,0.000000,0.000000,0.000000,0.000000
196320718,-59.7503,3470.2047,0.000000,0.000000,0.000000,0.000000
196320765,-59.9212,3472.0372,0.000000,0.000000,0.000000,0.000000
196320796,-60.0802,3474.4760,0.000000,0.000000,0.000000,0.000000
196320843,-60.2000,3477.0009,0.000000,0.000000,0.000000,0.000000
196320875,-60.2832,3479.4128,0.000000,0.000000,0.000000,0.000000
196320921,-60.3564,3481.7550,0.000000,0.000000,0.000000,0.000000
196320953,-60.4223,3484.2116,0.000000,0.000000,0.000000,0.000000
196320984,-60.4815,3486.9793,0.000000,0.000000,0.000000,0.000000
196321046,-60.5288,3489.7808,0.000000,0.000000,0.000000,0.000000
196321078,-60.5668,3492.5210,0.000000,0.000000,0.000000,0.000000
196321125,-60.5752,3494.0636,0.000000,0.000000,0.000000,0.000000
196321171,-60.5765,3495.4631,0.000000,0.000000,0.000000,0.000000
196321203,-60.5766,3496.4544,0.000000,0.000000,0.000000,0.000000
196321250,-60.5766,3497.3691,0.000000,0.000000,0.000000,0.000000
196321281,-60.5766,3498.1528,0.000000,0.000000,0.000000,0.000000
196321312,-60.5765,3498.7730,0.000000,0.000000,0.000000,0.000000
196321359,-60.5765,3499.1710,0.000000,0.000000,0.000000,0.000000
196321390,-60.6262,3499.6481,0.000000,0.000000,0.000000,0.000000
196321437,-60.7226,3500.4995,0.000000,0.000000,0.000000,0.000000
196321484,-60.7998,3501.7227,0.000000,0.000000,0.000000,0.000000
196321515,-60.8572,3503.3017,0.000000,0.000000,0.000000,0.000000
196321562,-60.9051,3505.4708,0.000000,0.000000,0.000000,0.000000
196321593,-60.9490,3508.7271,0.000000,0.000000,0.000000,0.000000
196321640,-60.9744,3511.7471,0.000000,0.000000,0.000000,0.000000
196321671,-60.9833,3514.5422,0.000000,0.000000,0.000000,0.000000
196321718,-60.9851,3517.5379,0.000000,0.000000,0.000000,0.000000
196321765,-61.0096,3519.7601,0.000000,0.000000,0.000000,0.000000
196321796,-61.0514,3522.0800,0.000000,0.000000,0.000000,0.000000
196321859,-61.0887,3524.0077,0.000000,0.000000,0.000000,0.000000
196321890,-61.1137,3525.3440,0.000000,0.000000,0.000000,0.000000
196321937,-61.1196,3526.0888,0.000000,0.000000,0.000000,0.000000
196321968,-61.1208,3526.9721,0.000000,0.000000,0.000000,0.000000
196322015,-61.1211,3527.7265,0.000000,0.000000,0.000000,0.000000
