timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code,axis1_pos_rel
2026-04-12 11:02:58.620,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:58.660,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:58.701,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:58.741,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:58.789,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:58.829,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:58.868,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:58.910,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:58.955,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.006,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.046,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.086,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.124,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.169,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.215,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.260,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.316,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.356,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.389,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.444,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.478,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.518,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.562,0.000000,0.000000,0,0,0,0,0,0,-80.770935
2026-04-12 11:02:59.604,0.000000,0.000000,0,0,0,0,0,0,-80.770935
