tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
26723203,0.0000,0.0000,0.000000,-0.132000,0.000000,0.000000
26723203,0.0000,0.0000,0.001000,-0.133000,0.000000,0.000000
26723203,-71.2624,496.0173,0.000000,-0.132000,0.000000,0.000000
26723203,-71.2624,496.0173,0.000000,-0.132000,0.000000,0.000000
26723203,-71.2624,496.0173,-0.001000,-0.133000,0.000000,0.000000
26723218,-71.2624,496.0173,-0.001000,-0.132000,0.000000,0.000000
26723218,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723218,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723218,-71.2624,496.0173,0.000000,-0.132000,0.000000,0.000000
26723218,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723218,-71.2624,496.0173,0.000000,-0.132000,0.000000,0.000000
26723234,-71.2624,496.0173,0.000000,-0.132000,0.000000,0.000000
26723234,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723234,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723234,-71.2624,496.0173,0.001000,-0.133000,0.000000,0.000000
26723234,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723234,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723250,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723250,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723250,-71.2624,496.0173,0.000000,-0.132000,0.000000,0.000000
26723250,-71.2624,496.0173,0.001000,-0.133000,0.000000,0.000000
26723250,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723250,-71.2624,496.0173,0.000000,-0.132000,0.000000,0.000000
26723265,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723265,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723265,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
26723265,-71.2624,496.0173,0.001000,-0.132000,0.000000,0.000000
