timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code,axis1_pos_rel
2026-05-28 15:47:43.759,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:43.809,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:43.861,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:43.905,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:43.945,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:43.987,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.026,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.068,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.144,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.185,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.237,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.286,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.328,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.376,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.429,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.471,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.511,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.553,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.606,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.645,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.684,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.723,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.766,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.824,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.864,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.903,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:44.945,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.000,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.068,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.108,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.149,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.190,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.236,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.295,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.334,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.376,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.428,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.475,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.522,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.563,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.608,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.660,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.701,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.744,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.785,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.833,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.882,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.921,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:45.983,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:46.024,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:46.076,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:46.126,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:46.167,0.000000,0.000000,0,0,0,1,0,0,-93.000003
2026-05-28 15:47:46.209,0.000000,0.000000,0,0,0,1,0,0,-93.000003
