tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
195717859,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195717906,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195717937,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195717984,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718015,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718062,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718109,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718156,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718203,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718234,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718265,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718312,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718359,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718390,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718437,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718468,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718500,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718546,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718593,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718640,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718671,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718703,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718750,-80.3609,-186.3762,0.000000,0.000000,0.000000,0.000000
195718781,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718828,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718859,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718906,-80.3609,-186.3769,0.000000,0.000000,0.000000,0.000000
195718968,-80.4437,-186.3769,0.000000,0.000000,0.000000,0.000000
195719000,-80.7796,-186.3769,0.000000,0.000000,0.000000,0.000000
195719046,-81.3119,-186.1948,0.000000,0.000000,0.000000,0.000000
195719078,-81.9135,-185.6723,0.000000,0.000000,0.000000,0.000000
195719125,-82.3811,-185.1173,0.000000,0.000000,0.000000,0.000000
195719171,-82.7592,-184.4421,0.000000,0.000000,0.000000,0.000000
195719203,-82.9050,-183.8954,0.000000,0.000000,0.000000,0.000000
195719250,-82.9367,-183.0541,0.000000,0.000000,0.000000,0.000000
195719281,-82.8492,-182.3477,0.000000,0.000000,0.000000,0.000000
195719328,-82.6566,-181.5416,0.000000,0.000000,0.000000,0.000000
195719375,-82.3910,-180.7528,0.000000,0.000000,0.000000,0.000000
195719406,-82.1696,-180.2475,0.000000,0.000000,0.000000,0.000000
195719437,-81.9746,-179.8905,0.000000,0.000000,0.000000,0.000000
195719484,-81.7950,-179.6509,0.000000,0.000000,0.000000,0.000000
195719515,-81.6160,-179.5781,0.000000,0.000000,0.000000,0.000000
195719562,-81.4161,-179.7276,0.000000,0.000000,0.000000,0.000000
195719609,-81.1767,-180.2418,0.000000,0.000000,0.000000,0.000000
195719656,-80.8409,-181.2146,0.000000,0.000000,0.000000,0.000000
195719687,-80.3979,-182.5067,0.000000,0.000000,0.000000,0.000000
195719734,-79.9569,-183.8679,0.000000,0.000000,0.000000,0.000000
195719781,-79.4129,-185.9617,0.000000,0.000000,0.000000,0.000000
195719828,-79.0171,-187.5400,0.000000,0.000000,0.000000,0.000000
195719875,-78.6110,-188.8961,0.000000,0.000000,0.000000,0.000000
195719906,-78.2268,-190.2502,0.000000,0.000000,0.000000,0.000000
195719953,-78.0791,-191.5928,0.000000,0.000000,0.000000,0.000000
195720000,-78.0497,-193.2056,0.000000,0.000000,0.000000,0.000000
195720031,-78.0460,-194.4244,0.000000,0.000000,0.000000,0.000000
195720078,-78.0447,-195.5715,0.000000,0.000000,0.000000,0.000000
195720109,-78.0444,-196.6165,0.000000,0.000000,0.000000,0.000000
195720156,-78.0444,-197.5171,0.000000,0.000000,0.000000,0.000000
