tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
5287000,0.0000,0.0000,-0.839000,0.058000,0.000000,0.000000
5287000,0.0000,0.0000,-0.839000,0.058000,0.000000,0.000000
5287000,0.0000,0.0000,-0.839000,0.058000,0.000000,0.000000
5287000,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287000,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287015,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287015,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287015,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287015,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287015,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287015,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287015,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287031,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287031,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287031,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287031,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287031,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287031,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287046,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287046,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287046,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287046,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287046,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287046,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287062,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287062,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287062,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287062,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287062,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287062,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287078,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287078,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287078,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287078,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
5287078,-63.4666,499.6070,-0.839000,0.058000,0.000000,0.000000
5287078,-63.4666,499.6070,-0.839000,0.057000,0.000000,0.000000
