tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
193577687,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193577718,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193577750,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193577781,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193577812,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193577843,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193577875,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193577906,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193577937,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193577968,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578000,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578046,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578062,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578109,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578125,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578171,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578203,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578234,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578281,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578312,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578359,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578390,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578421,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578453,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578484,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578515,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578546,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578593,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578625,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578656,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578687,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578734,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578765,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578796,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578828,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578859,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578890,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578921,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578953,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193578984,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579031,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579062,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579093,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579125,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579171,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579203,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579234,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579265,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579296,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579328,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579375,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579406,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579437,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579468,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579500,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579531,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579578,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579609,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579640,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579671,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579718,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579750,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579781,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579828,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579859,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579890,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579921,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579953,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193579984,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580015,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580062,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580093,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580125,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580171,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580203,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580234,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580265,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580296,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580328,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580375,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580421,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580453,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580484,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580515,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580562,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580593,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580625,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580656,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580687,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580718,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580765,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580796,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580828,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580859,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580890,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580937,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193580968,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581000,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581031,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581062,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581093,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581140,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581171,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581203,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581250,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581296,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581328,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581375,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581406,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581453,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581500,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581531,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581578,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581625,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581718,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581765,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581796,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581843,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581890,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193581937,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193582000,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193582031,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193582078,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193582109,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193582156,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193582203,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193582250,-81.2328,-974.0482,0.000000,0.000000,0.000000,0.000000
193582281,-81.2328,-974.0489,0.000000,0.000000,0.000000,0.000000
193582328,-81.2328,-974.0489,0.000000,0.000000,0.000000,0.000000
193582359,-81.2328,-974.0495,0.000000,0.000000,0.000000,0.000000
193582406,-81.2328,-974.0502,0.000000,0.000000,0.000000,0.000000
193582453,-81.2328,-974.0508,0.000000,0.000000,0.000000,0.000000
193582500,-81.2328,-974.0514,0.000000,0.000000,0.000000,0.000000
193582531,-81.2328,-974.0521,0.000000,0.000000,0.000000,0.000000
193582578,-81.2328,-974.0521,0.000000,0.000000,0.000000,0.000000
193582625,-81.2328,-974.0527,0.000000,0.000000,0.000000,0.000000
193582656,-81.2328,-974.0534,0.000000,0.000000,0.000000,0.000000
193582703,-81.2218,-974.0540,0.000000,0.000000,0.000000,0.000000
193582750,-81.2140,-974.0546,0.000000,0.000000,0.000000,0.000000
193582781,-81.2244,-974.0553,0.000000,0.000000,0.000000,0.000000
193582843,-81.2435,-974.0559,0.000000,0.000000,0.000000,0.000000
193582875,-81.2733,-974.0566,0.000000,0.000000,0.000000,0.000000
193582921,-81.2979,-974.0572,0.000000,0.000000,0.000000,0.000000
193582968,-81.3210,-974.0572,0.000000,0.000000,0.000000,0.000000
193583015,-81.3302,-974.0578,0.000000,0.000000,0.000000,0.000000
193583046,-81.3319,-974.0585,0.000000,0.000000,0.000000,0.000000
193583093,-81.3321,-974.0591,0.000000,0.000000,0.000000,0.000000
193583140,-81.3321,-974.0597,0.000000,0.000000,0.000000,0.000000
193583171,-81.3322,-974.0604,0.000000,0.000000,0.000000,0.000000
193583218,-81.3322,-974.0610,0.000000,0.000000,0.000000,0.000000
193583265,-81.3322,-974.0617,0.000000,0.000000,0.000000,0.000000
193583312,-81.3322,-974.0623,0.000000,0.000000,0.000000,0.000000
193583359,-81.3322,-974.0629,0.000000,0.000000,0.000000,0.000000
193583406,-81.3322,-974.0629,0.000000,0.000000,0.000000,0.000000
193583437,-81.3322,-974.0636,0.000000,0.000000,0.000000,0.000000
193583484,-81.3322,-974.0642,0.000000,0.000000,0.000000,0.000000
193583531,-81.3322,-974.0649,0.000000,0.000000,0.000000,0.000000
193583578,-81.3322,-974.0655,0.000000,0.000000,0.000000,0.000000
193583609,-81.3322,-974.0655,0.000000,0.000000,0.000000,0.000000
193583656,-81.3322,-974.0661,0.000000,0.000000,0.000000,0.000000
193583718,-81.3322,-974.0668,0.000000,0.000000,0.000000,0.000000
193583765,-81.3322,-974.0674,0.000000,0.000000,0.000000,0.000000
193583796,-81.3322,-974.0681,0.000000,0.000000,0.000000,0.000000
193583843,-81.3322,-974.0687,0.000000,0.000000,0.000000,0.000000
193583890,-81.3321,-974.0687,0.000000,0.000000,0.000000,0.000000
193583937,-81.3321,-974.0693,0.000000,0.000000,0.000000,0.000000
193583968,-81.3321,-974.0700,0.000000,0.000000,0.000000,0.000000
193584015,-81.3321,-974.0700,0.000000,0.000000,0.000000,0.000000
193584046,-81.3321,-974.0706,0.000000,0.000000,0.000000,0.000000
193584078,-81.3321,-974.0706,0.000000,0.000000,0.000000,0.000000
193584140,-81.3321,-974.0706,0.000000,0.000000,0.000000,0.000000
193584171,-81.3321,-974.0706,0.000000,0.000000,0.000000,0.000000
193584218,-81.3321,-974.0712,0.000000,0.000000,0.000000,0.000000
193584265,-81.3321,-974.0712,0.000000,0.000000,0.000000,0.000000
193584296,-81.3321,-974.0712,0.000000,0.000000,0.000000,0.000000
193584328,-81.3321,-974.0712,0.000000,0.000000,0.000000,0.000000
193584375,-81.3321,-974.0712,0.000000,0.000000,0.000000,0.000000
193584406,-81.3321,-974.0712,0.000000,0.000000,0.000000,0.000000
193584437,-81.3321,-974.0719,0.000000,0.000000,0.000000,0.000000
193584468,-81.3321,-974.0719,0.000000,0.000000,0.000000,0.000000
193584515,-81.3321,-974.0719,0.000000,0.000000,0.000000,0.000000
193584546,-81.3321,-974.0719,0.000000,0.000000,0.000000,0.000000
193584578,-81.3321,-974.0719,0.000000,0.000000,0.000000,0.000000
193584609,-81.3321,-974.0719,0.000000,0.000000,0.000000,0.000000
193584656,-81.3321,-974.0725,0.000000,0.000000,0.000000,0.000000
193584687,-81.3321,-974.0725,0.000000,0.000000,0.000000,0.000000
193584718,-81.3321,-974.0725,0.000000,0.000000,0.000000,0.000000
193584765,-81.3321,-974.0725,0.000000,0.000000,0.000000,0.000000
193584796,-81.3321,-974.0725,0.000000,0.000000,0.000000,0.000000
193584828,-81.3321,-974.0732,0.000000,0.000000,0.000000,0.000000
193584875,-81.3321,-974.0732,0.000000,0.000000,0.000000,0.000000
193584906,-81.3321,-974.0732,0.000000,0.000000,0.000000,0.000000
193584937,-81.3321,-974.0732,0.000000,0.000000,0.000000,0.000000
193584984,-81.3321,-974.0738,0.000000,0.000000,0.000000,0.000000
193585015,-81.3321,-974.0738,0.000000,0.000000,0.000000,0.000000
193585046,-81.3321,-974.0738,0.000000,0.000000,0.000000,0.000000
193585078,-81.3321,-974.0738,0.000000,0.000000,0.000000,0.000000
193585109,-81.3321,-974.0738,0.000000,0.000000,0.000000,0.000000
193585156,-81.3321,-974.0738,0.000000,0.000000,0.000000,0.000000
193585187,-81.3321,-974.0744,0.000000,0.000000,0.000000,0.000000
193585234,-81.3321,-974.0744,0.000000,0.000000,0.000000,0.000000
193585265,-81.3321,-974.0744,0.000000,0.000000,0.000000,0.000000
193585312,-81.3321,-974.0744,0.000000,0.000000,0.000000,0.000000
193585343,-81.3321,-974.0744,0.000000,0.000000,0.000000,0.000000
193585390,-81.3321,-974.0751,0.000000,0.000000,0.000000,0.000000
193585421,-81.3321,-974.0751,0.000000,0.000000,0.000000,0.000000
193585453,-81.3321,-974.0751,0.000000,0.000000,0.000000,0.000000
193585500,-81.3321,-974.0751,0.000000,0.000000,0.000000,0.000000
193585531,-81.3321,-974.0751,0.000000,0.000000,0.000000,0.000000
193585562,-81.3321,-974.0757,0.000000,0.000000,0.000000,0.000000
193585609,-81.3321,-974.0757,0.000000,0.000000,0.000000,0.000000
193585640,-81.3321,-974.0757,0.000000,0.000000,0.000000,0.000000
193585671,-81.3321,-974.0757,0.000000,0.000000,0.000000,0.000000
193585718,-81.3321,-974.0757,0.000000,0.000000,0.000000,0.000000
193585750,-81.3321,-974.0757,0.000000,0.000000,0.000000,0.000000
193585781,-81.3321,-974.0764,0.000000,0.000000,0.000000,0.000000
193585812,-81.3321,-974.0764,0.000000,0.000000,0.000000,0.000000
193585843,-81.3321,-974.0764,0.000000,0.000000,0.000000,0.000000
193585875,-81.3321,-974.0764,0.000000,0.000000,0.000000,0.000000
193585921,-81.3321,-974.0764,0.000000,0.000000,0.000000,0.000000
193585968,-81.3321,-974.0764,0.000000,0.000000,0.000000,0.000000
193586000,-81.3321,-974.0770,0.000000,0.000000,0.000000,0.000000
193586046,-81.3321,-974.0770,0.000000,0.000000,0.000000,0.000000
193586093,-81.3321,-974.0770,0.000000,0.000000,0.000000,0.000000
193586125,-81.3321,-974.0770,0.000000,0.000000,0.000000,0.000000
193586156,-81.3321,-974.0770,0.000000,0.000000,0.000000,0.000000
193586187,-81.3321,-974.0770,0.000000,0.000000,0.000000,0.000000
193586218,-81.3321,-974.0770,0.000000,0.000000,0.000000,0.000000
193586250,-81.3321,-974.0776,0.000000,0.000000,0.000000,0.000000
193586281,-81.3321,-974.0776,0.000000,0.000000,0.000000,0.000000
193586328,-81.3321,-974.0776,0.000000,0.000000,0.000000,0.000000
193586359,-81.3321,-974.0776,0.000000,0.000000,0.000000,0.000000
193586390,-81.3321,-974.0776,0.000000,0.000000,0.000000,0.000000
193586437,-81.3321,-974.0776,0.000000,0.000000,0.000000,0.000000
193586468,-81.3321,-974.0776,0.000000,0.000000,0.000000,0.000000
193586500,-81.3321,-974.0776,0.000000,0.000000,0.000000,0.000000
193586531,-81.3321,-974.0783,0.000000,0.000000,0.000000,0.000000
193586562,-81.3321,-974.0783,0.000000,0.000000,0.000000,0.000000
193586609,-81.3321,-974.0783,0.000000,0.000000,0.000000,0.000000
193586640,-81.3321,-974.0783,0.000000,0.000000,0.000000,0.000000
193586687,-81.3321,-974.0783,0.000000,0.000000,0.000000,0.000000
193586718,-81.3321,-974.0789,0.000000,0.000000,0.000000,0.000000
193586750,-81.3321,-974.0789,0.000000,0.000000,0.000000,0.000000
193586781,-81.3321,-974.0789,0.000000,0.000000,0.000000,0.000000
193586812,-81.3321,-974.0789,0.000000,0.000000,0.000000,0.000000
193586859,-81.3321,-974.0795,0.000000,0.000000,0.000000,0.000000
193586890,-81.3321,-974.0795,0.000000,0.000000,0.000000,0.000000
193586921,-81.3321,-974.0802,0.000000,0.000000,0.000000,0.000000
193586953,-81.3321,-974.0802,0.000000,0.000000,0.000000,0.000000
193587000,-81.3321,-974.0802,0.000000,0.000000,0.000000,0.000000
193587031,-81.3321,-974.0802,0.000000,0.000000,0.000000,0.000000
193587062,-81.3321,-974.0802,0.000000,0.000000,0.000000,0.000000
193587109,-81.3321,-974.0808,0.000000,0.000000,0.000000,0.000000
193587140,-81.3321,-974.0808,0.000000,0.000000,0.000000,0.000000
193587171,-81.3321,-974.0808,0.000000,0.000000,0.000000,0.000000
193587203,-81.3321,-974.0808,0.000000,0.000000,0.000000,0.000000
193587250,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587281,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587312,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587343,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587390,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587437,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587468,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587500,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587531,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587578,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587609,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
193587640,-81.3321,-974.0815,0.000000,0.000000,0.000000,0.000000
