timestamp,ft_1_value,fn_1_value,mode_code,reverse_code,push_pull_code,rot_sign_code
2026-04-10 10:34:46.290,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.290,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.321,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.321,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.357,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.357,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.390,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.390,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.425,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.425,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.469,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.469,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.469,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.505,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.505,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.505,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.542,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.542,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:46.575,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.575,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.606,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.606,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.645,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.645,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.676,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:46.676,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:46.711,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.711,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:46.711,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.749,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.749,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.780,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.780,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.815,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:46.815,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.815,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.849,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.849,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.886,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.886,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.932,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.932,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.932,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:46.978,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.978,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:46.978,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.032,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.032,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.032,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.071,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.071,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.071,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.119,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.119,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.119,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.155,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.155,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.181,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.181,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:47.209,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.209,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.235,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.263,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.263,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.292,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.292,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.346,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:47.346,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.346,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.391,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.391,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.391,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.430,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:47.430,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.430,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.464,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.464,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.497,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.497,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.528,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.528,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.560,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.560,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.593,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:47.593,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.626,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.626,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.659,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.659,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:47.691,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.691,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.740,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.740,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.740,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.740,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.776,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.776,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.810,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.810,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.846,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.846,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:47.876,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.876,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.911,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.911,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:47.943,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.943,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.943,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.975,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:47.975,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.006,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:48.006,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.037,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:48.078,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.078,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.078,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.107,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.107,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.138,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.138,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.173,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.173,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.207,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.207,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.207,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:48.248,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.248,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.287,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.287,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:48.287,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.322,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.322,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:48.349,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.349,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.378,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.414,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.414,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.414,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.440,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:48.467,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.467,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.512,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:48.512,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.512,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.551,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:48.551,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.551,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.596,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.596,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.636,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.636,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.636,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.675,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.675,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.704,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.704,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.730,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.730,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.762,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.762,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.790,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.790,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.818,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.818,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.848,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.848,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.885,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.885,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.927,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.927,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.966,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.966,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:48.966,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.005,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.005,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.045,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.045,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.045,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.073,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.073,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:49.109,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.109,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.135,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.135,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:49.161,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.161,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.188,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:49.216,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.216,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.255,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.255,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.255,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.294,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.294,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:49.333,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:49.333,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.333,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.372,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:49.372,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.411,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.411,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.411,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:49.445,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.445,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.472,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.502,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:49.502,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.528,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.528,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.553,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:49.553,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.586,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.586,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.622,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.622,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.661,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.661,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:49.661,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.701,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.701,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.740,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.740,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.740,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.798,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.798,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.798,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.825,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.825,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.851,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.851,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.878,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.906,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.906,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.933,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.933,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.960,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.960,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.999,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:49.999,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:50.038,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.038,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.038,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.077,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.077,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.122,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.122,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.122,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:50.159,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.159,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.187,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.187,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:50.215,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.215,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.241,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:50.241,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.269,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:50.303,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:50.303,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.303,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.343,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.343,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:50.384,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.384,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.384,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.424,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.424,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:50.488,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.488,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.488,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.488,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.527,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.527,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.527,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.557,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.584,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.584,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.613,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.613,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.642,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.642,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.667,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.667,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.693,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.693,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.732,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.732,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.772,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:50.772,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:50.772,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.816,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.816,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.855,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.855,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:50.855,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.894,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.894,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.923,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.923,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.949,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:50.949,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.978,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:50.978,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.004,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:51.030,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.030,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.055,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.055,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.087,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.087,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.143,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:51.143,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.143,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.182,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.182,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.182,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.221,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.221,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.260,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:51.260,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:51.260,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.288,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:51.288,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.317,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.343,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.343,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.371,-3.705000,-0.138000,0,0,0,0
2026-04-10 10:34:51.371,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.399,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:51.399,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.426,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.473,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.473,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:51.473,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:51.512,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.512,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.512,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.551,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.551,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.590,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.590,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.590,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.630,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.630,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.630,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.660,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.686,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.686,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.712,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.712,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.738,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.765,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.765,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.802,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.802,-3.703000,-0.138000,0,0,0,0
2026-04-10 10:34:51.802,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.841,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.841,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.881,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.881,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:51.881,-3.704000,-0.139000,0,0,0,0
2026-04-10 10:34:51.921,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.921,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.960,-3.704000,-0.138000,0,0,0,0
2026-04-10 10:34:51.960,-3.704000,-0.138000,0,0,0,0
