tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,axis6_pos_abs_mm,axis7_pos_abs_mm,ain0_raw_v,ain1_raw_v
2496812,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496812,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496812,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496812,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496812,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496828,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496828,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2496828,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496828,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496828,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496828,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496843,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496843,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496843,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496843,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496843,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496843,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496859,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496859,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496859,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496859,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496859,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496859,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496859,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496875,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496875,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496875,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496875,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496875,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496875,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2496890,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496890,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2496890,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496890,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2496890,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496906,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496906,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496906,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496906,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496906,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496906,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496906,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496921,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496921,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496921,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496921,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496921,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496921,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496937,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496937,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496937,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496937,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496937,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496937,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496953,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496953,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496953,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496953,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496953,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496953,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496968,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496968,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2496968,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496968,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496968,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496968,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496984,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496984,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2496984,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496984,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2496984,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2496984,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497000,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497000,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497000,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497000,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497000,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497000,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497000,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497015,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497015,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497015,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497015,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497015,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497015,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497031,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497031,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497031,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497031,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497031,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497046,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497046,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497046,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497046,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497046,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497046,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497062,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497062,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497062,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497062,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497062,42.3216,10.9282,2.7321,0.0000,-0.538000,0.174000
2497078,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497078,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497078,42.3216,10.9282,2.7321,0.0000,-0.539000,0.175000
2497078,42.3216,10.9282,2.7321,0.0000,-0.539000,0.173000
2497078,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497078,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497093,42.3216,10.9282,2.7321,0.0000,-0.539000,0.173000
2497093,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497093,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497093,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497093,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497093,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497109,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497109,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497109,42.3216,10.9282,2.7321,0.0000,-0.538000,0.174000
2497109,42.3216,10.9282,2.7321,0.0000,-0.539000,0.175000
2497109,42.3216,10.9282,2.7321,0.0000,-0.538000,0.174000
2497109,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497109,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497125,42.3216,10.9282,2.7321,0.0000,-0.539000,0.174000
2497125,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497125,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497125,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497125,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497125,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497140,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497140,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497140,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497140,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497140,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497140,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497156,42.3216,10.9289,2.7321,0.0000,-0.539000,0.173000
2497156,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497156,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497156,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497156,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497156,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497171,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497171,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497171,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497171,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497171,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497171,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497171,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497187,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497187,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497187,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497187,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497187,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497203,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497203,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497203,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497203,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497203,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497203,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497203,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497218,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497218,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497218,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497218,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497218,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497218,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497234,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497234,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497234,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497234,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497234,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497234,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497250,42.3216,10.9289,2.7321,0.0000,-0.538000,0.175000
2497250,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497250,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497250,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497250,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497250,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497265,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497265,42.3216,10.9289,2.7321,0.0000,-0.539000,0.173000
2497265,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497265,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497265,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497265,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497281,42.3216,10.9289,2.7321,0.0000,-0.538000,0.175000
2497281,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497281,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497281,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497281,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497281,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497296,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497296,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497296,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497296,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497296,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497296,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497312,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497312,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497312,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497312,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497312,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497312,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497328,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497328,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497328,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497328,42.3216,10.9289,2.7321,0.0000,-0.538000,0.175000
2497328,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497343,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497343,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497343,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497343,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497343,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497343,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497359,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497359,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497359,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497359,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497359,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497359,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497375,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497375,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497375,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497375,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497375,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497375,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497390,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497390,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497390,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497390,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497390,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497390,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497406,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497406,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497406,42.3216,10.9289,2.7321,0.0000,-0.538000,0.175000
2497406,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497406,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497406,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497421,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497421,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497421,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497421,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497421,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497421,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497437,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497437,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497437,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497437,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497437,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497437,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497453,42.3216,10.9289,2.7321,0.0000,-0.538000,0.175000
2497453,42.3216,10.9289,2.7321,0.0000,-0.538000,0.175000
2497453,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497453,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497453,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497453,42.3216,10.9289,2.7321,0.0000,-0.538000,0.175000
2497468,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497468,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497468,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497468,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497468,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497468,42.3216,10.9289,2.7321,0.0000,-0.538000,0.175000
2497468,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497484,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497484,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497484,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497484,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497484,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497484,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497500,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497500,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497500,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497500,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497500,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497500,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497515,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497515,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497515,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497515,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497515,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497515,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497531,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497531,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497531,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497531,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497531,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497531,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497531,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497546,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497546,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497546,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497546,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497546,42.3216,10.9289,2.7321,0.0000,-0.538000,0.175000
2497546,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497562,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497562,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497562,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497562,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497562,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497562,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497578,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497578,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497578,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497578,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497578,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497578,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497593,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497593,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497593,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497593,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497593,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497593,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497609,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497609,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497609,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497609,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497609,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497609,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497625,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497625,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497625,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497625,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497625,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497625,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497640,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497640,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497640,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497640,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497640,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497640,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497640,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497656,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497656,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497656,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497656,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497656,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497656,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497671,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497671,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497671,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497671,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497671,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497671,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497687,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497687,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497687,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497687,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497687,42.3216,10.9289,2.7321,0.0000,-0.539000,0.175000
2497687,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497703,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497703,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497703,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497703,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497703,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497703,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497718,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497718,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497718,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497718,42.3216,10.9289,2.7321,0.0000,-0.538000,0.174000
2497718,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497718,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
2497734,42.3216,10.9289,2.7321,0.0000,-0.539000,0.174000
