timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code,axis1_pos_rel
2026-05-28 10:47:13.218,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.250,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.282,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.324,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.353,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.389,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.425,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.467,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.497,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.526,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.556,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.590,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.633,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.681,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.711,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.743,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.768,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.800,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.832,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.869,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.901,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.927,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.962,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:13.990,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.018,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.060,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.099,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.155,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.185,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.224,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.251,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.277,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.323,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.362,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.391,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.426,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.455,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.496,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.528,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.562,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.595,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.631,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.665,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.697,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.726,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.752,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.785,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.838,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.867,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.903,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.933,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.959,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:14.997,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.039,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.077,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.105,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.131,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.168,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.207,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.250,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.287,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.317,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.359,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.393,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.421,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.463,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.501,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.541,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.569,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.601,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.626,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.652,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.687,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.721,0.000000,0.000000,0,0,0,0,0,0,-86.744490
2026-05-28 10:47:15.750,0.000000,0.000000,0,0,0,0,0,0,-86.744490
