tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
267037703,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267037750,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267037796,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267037843,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267037890,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267037937,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267037984,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038046,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038093,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038140,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038187,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038234,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038281,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038328,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038375,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038406,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038453,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038500,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038562,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038609,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038640,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038687,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038734,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038781,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038828,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038859,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038906,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267038953,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039015,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039062,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039109,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039140,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039187,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039234,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039281,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039328,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039359,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039406,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039468,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039515,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039562,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039593,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039640,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039687,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039734,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039781,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039812,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039859,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039906,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267039953,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040000,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040031,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040078,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040125,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040156,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040187,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040234,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040265,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040312,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040343,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040375,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040421,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040453,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040484,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040531,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040562,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040593,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040625,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040671,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040718,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040765,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040796,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040828,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040875,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040906,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040937,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267040968,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041015,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041062,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041093,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041125,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041171,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041203,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041250,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041281,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041328,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041359,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041406,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041437,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041484,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041515,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041546,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041593,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041625,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041671,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041703,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041734,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041765,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041812,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041859,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041890,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041921,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041953,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267041984,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042031,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042062,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042093,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042125,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042156,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042203,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042234,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042265,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042312,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042343,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042375,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042421,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042453,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042484,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042531,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042562,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042593,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042625,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042671,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042703,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042750,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042781,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042812,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042843,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042890,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042921,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042953,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267042984,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267043031,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267043062,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267043093,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
267043140,-4.6975,-0.8502,0.000000,0.000000,0.000000,0.000000
