timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code,axis1_pos_rel
2026-04-07 19:38:46.051,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.085,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.116,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.148,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.186,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.224,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.263,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.302,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.341,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.377,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.399,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.422,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.444,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.466,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.491,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.513,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.535,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.557,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.589,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.646,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.681,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.714,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.742,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.764,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.789,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.812,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.834,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.856,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.878,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.904,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.930,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.963,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:46.995,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.028,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.064,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.097,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.120,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.142,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.165,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.197,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.219,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.241,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.264,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.286,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.317,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.349,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.382,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.415,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.448,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.487,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.509,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.531,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.554,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.576,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.600,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.622,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.645,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.667,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.697,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.744,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.777,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.810,0,0,0,0,0,0,0,0,3.572253
2026-04-07 19:38:47.843,0,0,0,0,0,0,0,0,3.572253
