tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
276925609,76.0947,0.0000,0.000000,0.000000,0.000000,0.000000
276925640,76.0947,0.0000,0.000000,0.000000,0.000000,0.000000
276925687,76.0947,0.0000,0.000000,0.000000,0.000000,0.000000
276925734,76.0947,0.0000,0.000000,0.000000,0.000000,0.000000
276925781,76.0947,0.0000,0.000000,0.000000,0.000000,0.000000
276925828,76.0947,0.0000,0.000000,0.000000,0.000000,0.000000
276925859,76.0947,0.0000,0.000000,0.000000,0.000000,0.000000
276925906,76.0947,0.0000,0.000000,0.000000,0.000000,0.000000
276925953,76.0947,0.0000,0.000000,0.000000,0.000000,0.000000
276926000,74.9923,0.0000,0.000000,0.000000,0.000000,0.000000
276926031,73.0551,0.0000,0.000000,0.000000,0.000000,0.000000
276926078,70.9875,0.0000,0.000000,0.000000,0.000000,0.000000
276926125,69.0513,0.0000,0.000000,0.000000,0.000000,0.000000
276926187,66.6659,0.0000,0.000000,0.000000,0.000000,0.000000
276926218,64.5070,0.0000,0.000000,0.000000,0.000000,0.000000
276926265,62.7523,0.0000,0.000000,0.000000,0.000000,0.000000
276926312,60.8181,0.0000,0.000000,0.000000,0.000000,0.000000
276926359,58.8376,0.0000,0.000000,0.000000,0.000000,0.000000
276926390,56.7215,0.0000,0.000000,0.000000,0.000000,0.000000
276926437,54.7870,0.0000,0.000000,0.000000,0.000000,0.000000
276926468,52.9864,0.0000,0.000000,0.000000,0.000000,0.000000
276926500,51.3677,0.0000,0.000000,0.000000,0.000000,0.000000
276926546,49.9278,0.0000,0.000000,0.000000,0.000000,0.000000
276926578,48.2615,0.0000,0.000000,0.000000,0.000000,0.000000
276926625,46.3720,0.0000,0.000000,0.000000,0.000000,0.000000
276926656,44.7513,0.0000,0.000000,0.000000,0.000000,0.000000
276926687,43.2222,0.0000,0.000000,0.000000,0.000000,0.000000
276926734,41.6925,0.0000,0.000000,0.000000,0.000000,0.000000
276926765,39.8492,0.0000,0.000000,0.000000,0.000000,0.000000
276926796,38.2284,0.0000,0.000000,0.000000,0.000000,0.000000
276926828,36.7894,0.0000,0.000000,0.000000,0.000000,0.000000
276926859,35.3027,0.0000,0.000000,0.000000,0.000000,0.000000
276926890,33.9082,0.0000,0.000000,0.000000,0.000000,0.000000
276926937,32.0161,0.0000,0.000000,0.000000,0.000000,0.000000
276926968,30.2626,0.0000,0.000000,0.000000,0.000000,0.000000
276927015,28.8212,0.0000,0.000000,0.000000,0.000000,0.000000
276927046,27.2034,0.0000,0.000000,0.000000,0.000000,0.000000
276927078,25.8524,-0.0006,0.000000,0.000000,0.000000,0.000000
276927109,24.3229,0.0000,0.000000,0.000000,0.000000,0.000000
276927140,22.8822,0.0000,0.000000,0.000000,0.000000,0.000000
276927171,21.4431,0.0000,0.000000,0.000000,0.000000,0.000000
276927218,20.0020,0.0000,0.000000,0.000000,0.000000,0.000000
276927250,18.1578,0.0000,0.000000,0.000000,0.000000,0.000000
276927281,16.4028,0.0000,0.000000,0.000000,0.000000,0.000000
276927328,14.7822,0.0000,0.000000,0.000000,0.000000,0.000000
276927359,13.1177,0.0000,0.000000,0.000000,0.000000,0.000000
276927390,11.4525,0.0000,0.000000,0.000000,0.000000,0.000000
276927421,10.0125,0.0000,0.000000,0.000000,0.000000,0.000000
276927468,8.7086,0.0000,0.000000,0.000000,0.000000,0.000000
276927500,6.9514,0.0000,0.000000,0.000000,0.000000,0.000000
276927531,5.2418,0.0000,0.000000,0.000000,0.000000,0.000000
276927562,3.9375,0.0000,0.000000,0.000000,0.000000,0.000000
276927593,2.3644,0.0000,0.000000,0.000000,0.000000,0.000000
276927640,0.7883,-0.0006,0.000000,0.000000,0.000000,0.000000
276927687,0.0966,0.0000,0.000000,0.000000,0.000000,0.000000
276927734,0.0962,0.0000,0.000000,0.000000,0.000000,0.000000
276927765,0.0958,0.0000,0.000000,0.000000,0.000000,0.000000
276927812,0.0954,0.0000,0.000000,0.000000,0.000000,0.000000
276927859,0.0954,0.0000,0.000000,0.000000,0.000000,0.000000
276927906,0.0952,0.0000,0.000000,0.000000,0.000000,0.000000
276927937,0.0951,0.0000,0.000000,0.000000,0.000000,0.000000
276927984,0.0949,0.0000,0.000000,0.000000,0.000000,0.000000
276928031,0.0949,0.0000,0.000000,0.000000,0.000000,0.000000
276928078,0.0949,0.0000,0.000000,0.000000,0.000000,0.000000
276928109,0.0948,-0.0006,0.000000,0.000000,0.000000,0.000000
276928156,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928203,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928250,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928281,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928328,0.0948,-0.0006,0.000000,0.000000,0.000000,0.000000
276928375,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928421,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928468,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928515,0.0948,-0.0006,0.000000,0.000000,0.000000,0.000000
276928562,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928609,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928640,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928687,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928734,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928765,0.0948,-0.0006,0.000000,0.000000,0.000000,0.000000
276928812,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928843,0.0948,-0.0006,0.000000,0.000000,0.000000,0.000000
276928890,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276928953,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
276929000,0.0948,-0.0006,0.000000,0.000000,0.000000,0.000000
276929031,0.0948,-0.0006,0.000000,0.000000,0.000000,0.000000
276929078,0.0948,-0.0006,0.000000,0.000000,0.000000,0.000000
276929125,0.0948,0.0000,0.000000,0.000000,0.000000,0.000000
