timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code,axis1_pos_rel
2026-05-28 10:32:02.746,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:02.783,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:02.831,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:02.872,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:02.909,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:02.949,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:02.989,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.039,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.074,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.113,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.146,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.187,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.230,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.267,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.302,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.339,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.372,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.413,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.451,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.488,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.528,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.576,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.621,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.662,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.701,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.742,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.791,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.853,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.903,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:03.965,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.020,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.063,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.108,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.152,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.195,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.236,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.284,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.357,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.407,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.454,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.500,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.539,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.589,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.630,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.676,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.715,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.755,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.813,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.856,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.897,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.937,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:04.977,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:05.023,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:05.063,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:05.104,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:05.151,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:05.191,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:05.236,0.000000,0.000000,0,0,0,0,0,0,-86.759068
2026-05-28 10:32:05.274,0.000000,0.000000,0,0,0,0,0,0,-86.759068
