timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code,axis1_pos_rel
2026-04-07 19:40:23.126,0,0,0,0,0,0,0,0,0.000155
2026-04-07 19:40:23.181,0,0,0,0,0,0,0,0,0.000155
2026-04-07 19:40:23.220,0,0,0,0,0,0,0,0,0.000155
2026-04-07 19:40:23.264,0,0,0,0,0,0,0,0,0.000155
2026-04-07 19:40:23.302,0,0,0,0,0,0,0,0,0.000155
2026-04-07 19:40:23.329,0,0,0,0,0,0,0,0,0.000155
2026-04-07 19:40:23.359,0,0,0,0,0,0,0,0,0.000155
2026-04-07 19:40:23.386,0,0,0,0,0,0,0,0,0.000155
2026-04-07 19:40:23.412,0,0,0,0,0,0,0,0,0.000155
2026-04-07 19:40:23.444,0,0,0,0,0,0,0,0,-1.722461
2026-04-07 19:40:23.483,0,0,0,0,0,0,0,0,-7.292929
2026-04-07 19:40:23.528,0,0,0,0,0,0,0,0,-14.033572
2026-04-07 19:40:23.567,0,0,0,0,0,0,0,0,-19.870955
2026-04-07 19:40:23.608,0,0,0,0,0,0,0,0,-26.031086
2026-04-07 19:40:23.648,0,0,0,0,0,0,0,0,-31.966798
2026-04-07 19:40:23.677,0,0,0,0,0,0,0,0,-36.399195
2026-04-07 19:40:23.705,0,0,0,0,0,0,0,0,-40.534900
2026-04-07 19:40:23.731,0,0,0,0,0,0,0,0,-44.399967
2026-04-07 19:40:23.758,0,0,0,0,0,0,0,0,-48.427572
2026-04-07 19:40:23.784,0,0,0,0,0,0,0,0,-52.258830
2026-04-07 19:40:23.813,0,0,0,0,0,0,0,0,-56.304425
2026-04-07 19:40:23.869,0,0,0,0,0,0,0,0,-64.434080
2026-04-07 19:40:23.908,0,0,0,0,0,0,0,0,-70.214544
2026-04-07 19:40:23.950,0,0,0,0,0,0,0,0,-76.340244
2026-04-07 19:40:23.989,0,0,0,0,0,0,0,0,-75.609292
2026-04-07 19:40:24.027,0,0,0,0,0,0,0,0,-76.004468
2026-04-07 19:40:24.058,0,0,0,0,0,0,0,0,-76.003848
2026-04-07 19:40:24.084,0,0,0,0,0,0,0,0,-76.002917
2026-04-07 19:40:24.110,0,0,0,0,0,0,0,0,-76.002297
2026-04-07 19:40:24.137,0,0,0,0,0,0,0,0,-76.001832
2026-04-07 19:40:24.176,0,0,0,0,0,0,0,0,-76.001211
2026-04-07 19:40:24.223,0,0,0,0,0,0,0,0,-76.000591
2026-04-07 19:40:24.275,0,0,0,0,0,0,0,0,-76.000436
2026-04-07 19:40:24.314,0,0,0,0,0,0,0,0,-76.000126
2026-04-07 19:40:24.359,0,0,0,0,0,0,0,0,-76.000126
2026-04-07 19:40:24.414,0,0,0,0,0,0,0,0,-75.999971
2026-04-07 19:40:24.455,0,0,0,0,0,0,0,0,-75.999815
2026-04-07 19:40:24.494,0,0,0,0,0,0,0,0,-75.999815
2026-04-07 19:40:24.533,0,0,0,0,0,0,0,0,-75.999815
