tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
26805765,0.0000,0.0000,0.001000,-0.110000,0.000000,0.000000
26805781,0.0000,0.0000,0.000000,-0.109000,0.000000,0.000000
26805781,-67.4692,494.8529,-0.001000,-0.110000,0.000000,0.000000
26805781,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805781,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805781,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805781,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805781,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805796,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805796,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805796,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805796,-67.4692,494.8529,-0.001000,-0.110000,0.000000,0.000000
26805796,-67.4692,494.8529,-0.001000,-0.110000,0.000000,0.000000
26805796,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805812,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805812,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805812,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805812,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805812,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805812,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805828,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805828,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805828,-67.4692,494.8529,-0.001000,-0.109000,0.000000,0.000000
26805828,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805828,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805828,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805843,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805843,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805843,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805843,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805843,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805843,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805859,-67.4692,494.8529,-0.001000,-0.109000,0.000000,0.000000
26805859,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805859,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805859,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805859,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805859,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805875,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805875,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805875,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805875,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805875,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805875,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805890,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805890,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805890,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805890,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805890,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805890,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805906,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805906,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805906,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805906,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805906,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805906,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805921,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805921,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805921,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805921,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805921,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805921,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805937,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805937,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805937,-67.4692,494.8529,-0.002000,-0.110000,0.000000,0.000000
26805937,-67.4692,494.8529,0.000000,-0.109000,0.000000,0.000000
26805937,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805937,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805953,-67.4692,494.8529,-0.001000,-0.109000,0.000000,0.000000
26805953,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805953,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805953,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805953,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805953,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805968,-67.4692,494.8529,0.001000,-0.109000,0.000000,0.000000
26805968,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805968,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805968,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805968,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805968,-67.4692,494.8529,0.000000,-0.110000,0.000000,0.000000
26805984,-67.4692,494.8529,0.001000,-0.110000,0.000000,0.000000
26805984,-67.4692,494.8273,0.001000,-0.109000,0.000000,0.000000
26805984,-67.4692,494.8273,0.001000,-0.110000,0.000000,0.000000
26805984,-67.4692,494.8273,0.001000,-0.109000,0.000000,0.000000
26805984,-67.4692,494.8273,0.000000,-0.109000,0.000000,0.000000
26805984,-67.4692,494.8273,0.001000,-0.109000,0.000000,0.000000
26806000,-67.4692,494.8273,0.000000,-0.110000,0.000000,0.000000
26806000,-67.4692,494.8273,0.000000,-0.110000,0.000000,0.000000
26806000,-67.4692,494.8273,0.001000,-0.110000,0.000000,0.000000
26806000,-67.4692,494.8273,0.001000,-0.110000,0.000000,0.000000
26806000,-67.4692,494.8273,0.001000,-0.109000,0.000000,0.000000
26806000,-67.4692,494.8273,0.001000,-0.109000,0.000000,0.000000
26806000,-67.4692,494.8273,0.001000,-0.109000,0.000000,0.000000
26806015,-67.4692,494.8273,0.001000,-0.109000,0.000000,0.000000
26806015,-67.4692,494.8273,0.000000,-0.109000,0.000000,0.000000
26806015,-67.4692,494.8273,0.001000,-0.109000,0.000000,0.000000
26806015,-67.4692,494.8273,0.000000,-0.109000,0.000000,0.000000
26806015,-67.4692,494.8273,0.001000,-0.110000,0.000000,0.000000
26806015,-67.4692,494.8273,0.001000,-0.110000,0.000000,0.000000
26806031,-67.4692,494.8273,0.001000,-0.110000,0.000000,0.000000
26806031,-67.4692,494.8273,0.001000,-0.110000,0.000000,0.000000
26806031,-67.4692,494.8273,0.000000,-0.110000,0.000000,0.000000
26806031,-67.4692,494.6516,0.000000,-0.110000,0.000000,0.000000
26806031,-67.4692,494.6516,0.000000,-0.110000,0.000000,0.000000
26806031,-67.4692,494.6516,0.000000,-0.112000,0.000000,0.000000
26806046,-67.4692,494.6516,0.001000,-0.112000,0.000000,0.000000
26806046,-67.4692,494.6516,0.000000,-0.112000,0.000000,0.000000
26806046,-67.4692,494.6516,-0.001000,-0.112000,0.000000,0.000000
26806046,-67.4692,494.6516,0.001000,-0.112000,0.000000,0.000000
26806046,-67.4692,494.6516,0.000000,-0.112000,0.000000,0.000000
26806046,-67.4692,494.6516,0.000000,-0.112000,0.000000,0.000000
26806062,-67.4692,494.6516,0.001000,-0.112000,0.000000,0.000000
26806062,-67.4692,494.6516,0.001000,-0.112000,0.000000,0.000000
26806062,-67.4692,494.6516,0.000000,-0.112000,0.000000,0.000000
26806062,-67.4692,494.6516,0.000000,-0.112000,0.000000,0.000000
26806062,-67.4692,494.6516,0.000000,-0.112000,0.000000,0.000000
26806062,-67.4692,494.6516,0.001000,-0.112000,0.000000,0.000000
