timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code,axis1_pos_rel
2026-04-12 11:05:21.194,0.000000,0.000000,0,0,0,0,0,0,0.000000
2026-04-12 11:05:21.233,0.000000,0.000000,0,0,0,0,0,0,0.000000
2026-04-12 11:05:21.273,0.000000,0.000000,0,0,0,0,0,0,0.000000
2026-04-12 11:05:21.324,0.000000,0.000000,0,0,0,0,0,0,0.000000
2026-04-12 11:05:21.366,0.000000,0.000000,0,0,0,0,0,0,0.000000
2026-04-12 11:05:21.407,0.000000,0.000000,0,0,0,0,0,0,0.000000
2026-04-12 11:05:21.446,0.000000,0.000000,0,0,0,0,0,0,0.000000
2026-04-12 11:05:21.486,0.000000,0.000000,0,0,0,0,0,0,0.000000
2026-04-12 11:05:21.536,0.000000,0.000000,0,0,0,0,0,0,-3.645456
2026-04-12 11:05:21.579,0.000000,0.000000,0,0,0,0,0,0,-9.952305
2026-04-12 11:05:21.619,0.000000,0.000000,0,0,0,0,0,0,-15.751070
2026-04-12 11:05:21.670,0.000000,0.000000,0,0,0,0,0,0,-23.542157
2026-04-12 11:05:21.713,0.000000,0.000000,0,0,0,0,0,0,-29.940510
2026-04-12 11:05:21.780,0.000000,0.000000,0,0,0,0,0,0,-39.799605
2026-04-12 11:05:21.821,0.000000,0.000000,0,0,0,0,0,0,-45.890874
2026-04-12 11:05:21.861,0.000000,0.000000,0,0,0,0,0,0,-51.792931
2026-04-12 11:05:21.901,0.000000,0.000000,0,0,0,0,0,0,-57.529348
2026-04-12 11:05:21.952,0.000000,0.000000,0,0,0,0,0,0,-64.929757
2026-04-12 11:05:21.997,0.000000,0.000000,0,0,0,0,0,0,-71.583548
2026-04-12 11:05:22.036,0.000000,0.000000,0,0,0,0,0,0,-76.849259
2026-04-12 11:05:22.078,0.000000,0.000000,0,0,0,0,0,0,-76.120478
2026-04-12 11:05:22.122,0.000000,0.000000,0,0,0,0,0,0,-76.004158
2026-04-12 11:05:22.161,0.000000,0.000000,0,0,0,0,0,0,-76.002917
2026-04-12 11:05:22.206,0.000000,0.000000,0,0,0,0,0,0,-76.001987
2026-04-12 11:05:22.246,0.000000,0.000000,0,0,0,0,0,0,-76.001366
2026-04-12 11:05:22.285,0.000000,0.000000,0,0,0,0,0,0,-76.000901
2026-04-12 11:05:22.324,0.000000,0.000000,0,0,0,0,0,0,-76.000591
2026-04-12 11:05:22.363,0.000000,0.000000,0,0,0,0,0,0,-76.000436
2026-04-12 11:05:22.405,0.000000,0.000000,0,0,0,0,0,0,-76.000281
2026-04-12 11:05:22.445,0.000000,0.000000,0,0,0,0,0,0,-76.000126
2026-04-12 11:05:22.484,0.000000,0.000000,0,0,0,0,0,0,-76.000126
2026-04-12 11:05:22.525,0.000000,0.000000,0,0,0,0,0,0,-75.999971
2026-04-12 11:05:22.564,0.000000,0.000000,0,0,0,0,0,0,-75.999971
2026-04-12 11:05:22.622,0.000000,0.000000,0,0,0,0,0,0,-75.999971
2026-04-12 11:05:22.665,0.000000,0.000000,0,0,0,0,0,0,-75.999971
2026-04-12 11:05:22.707,0.000000,0.000000,0,0,0,0,0,0,-75.999971
