tick_ms,axis1_pos_abs_mm,axis2_pos_abs_mm,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v
177046171,-8.0837,0.0000,0.000000,0.000000,0.000000,0.000000
177046218,-8.0837,0.0000,0.000000,0.000000,0.000000,0.000000
177046250,-8.0837,0.0000,0.000000,0.000000,0.000000,0.000000
177046281,-8.0837,0.0000,0.000000,0.000000,0.000000,0.000000
177046312,-8.0837,0.0000,0.000000,0.000000,0.000000,0.000000
177046359,-8.0837,0.0000,0.000000,0.000000,0.000000,0.000000
177046390,-8.0837,0.0000,0.000000,0.000000,0.000000,0.000000
177046421,-8.0837,0.0000,0.000000,0.000000,0.000000,0.000000
177046468,-8.0837,0.0000,0.000000,0.000000,0.000000,0.000000
177046500,-8.0837,0.0000,0.000000,0.000000,0.000000,0.000000
177046531,-8.8280,0.0000,0.000000,0.000000,0.000000,0.000000
177046578,-10.7616,0.0000,0.000000,0.000000,0.000000,0.000000
177046609,-12.2911,0.0000,0.000000,0.000000,0.000000,0.000000
177046640,-13.7310,0.0000,0.000000,0.000000,0.000000,0.000000
177046687,-15.2628,0.0000,0.000000,0.000000,0.000000,0.000000
177046718,-16.8832,0.0000,0.000000,0.000000,0.000000,0.000000
177046750,-18.6814,0.0000,0.000000,0.000000,0.000000,0.000000
177046796,-20.3474,0.0000,0.000000,0.000000,0.000000,0.000000
177046828,-22.1026,0.0000,0.000000,0.000000,0.000000,0.000000
177046875,-23.8117,0.0000,0.000000,0.000000,0.000000,0.000000
177046906,-25.5666,0.0000,0.000000,0.000000,0.000000,0.000000
177046953,-27.2323,0.0000,0.000000,0.000000,0.000000,0.000000
177046984,-29.3014,0.0000,0.000000,0.000000,0.000000,0.000000
177047015,-30.6066,0.0000,0.000000,0.000000,0.000000,0.000000
177047046,-31.9563,0.0000,0.000000,0.000000,0.000000,0.000000
177047078,-33.5317,0.0000,0.000000,0.000000,0.000000,0.000000
177047125,-35.2400,0.0000,0.000000,0.000000,0.000000,0.000000
177047156,-36.8161,0.0000,0.000000,0.000000,0.000000,0.000000
177047203,-38.3909,0.0000,0.000000,0.000000,0.000000,0.000000
177047234,-40.1904,0.0000,0.000000,0.000000,0.000000,0.000000
177047265,-41.5404,0.0000,0.000000,0.000000,0.000000,0.000000
177047296,-43.5206,0.0000,0.000000,0.000000,0.000000,0.000000
177047328,-44.8702,0.0000,0.000000,0.000000,0.000000,0.000000
177047375,-46.3546,0.0000,0.000000,0.000000,0.000000,0.000000
177047406,-47.9294,0.0000,0.000000,0.000000,0.000000,0.000000
177047437,-49.5971,0.0000,0.000000,0.000000,0.000000,0.000000
177047484,-51.1693,0.0000,0.000000,0.000000,0.000000,0.000000
177047515,-52.7920,0.0000,0.000000,0.000000,0.000000,0.000000
177047546,-54.3216,0.0000,0.000000,0.000000,0.000000,0.000000
177047578,-55.9412,0.0000,0.000000,0.000000,0.000000,0.000000
177047609,-57.4250,0.0000,0.000000,0.000000,0.000000,0.000000
177047656,-59.1808,0.0000,0.000000,0.000000,0.000000,0.000000
177047687,-60.8463,0.0000,0.000000,0.000000,0.000000,0.000000
177047718,-62.2860,0.0000,0.000000,0.000000,0.000000,0.000000
177047765,-63.9069,0.0000,0.000000,0.000000,0.000000,0.000000
177047796,-65.4364,0.0000,0.000000,0.000000,0.000000,0.000000
177047828,-67.3272,0.0000,0.000000,0.000000,0.000000,0.000000
177047875,-68.8998,0.0000,0.000000,0.000000,0.000000,0.000000
177047906,-70.6562,0.0000,0.000000,0.000000,0.000000,0.000000
177047937,-72.1865,0.0000,0.000000,0.000000,0.000000,0.000000
177047968,-73.7607,0.0000,0.000000,0.000000,0.000000,0.000000
177048015,-75.3351,0.0000,0.000000,0.000000,0.000000,0.000000
177048046,-77.0453,0.0000,0.000000,0.000000,0.000000,0.000000
177048078,-78.6213,0.0000,0.000000,0.000000,0.000000,0.000000
177048125,-80.1498,0.0000,0.000000,0.000000,0.000000,0.000000
177048156,-81.6804,0.0000,0.000000,0.000000,0.000000,0.000000
177048187,-83.3422,0.0000,0.000000,0.000000,0.000000,0.000000
177048218,-84.0800,0.0000,0.000000,0.000000,0.000000,0.000000
177048250,-84.0829,0.0000,0.000000,0.000000,0.000000,0.000000
177048296,-84.0833,0.0000,0.000000,0.000000,0.000000,0.000000
177048328,-84.0834,0.0000,0.000000,0.000000,0.000000,0.000000
177048375,-84.0834,0.0000,0.000000,0.000000,0.000000,0.000000
177048421,-84.0836,0.0000,0.000000,0.000000,0.000000,0.000000
177048437,-84.0836,0.0000,0.000000,0.000000,0.000000,0.000000
177048484,-84.0836,0.0000,0.000000,0.000000,0.000000,0.000000
