timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code,axis1_pos_rel
2026-04-08 11:03:50.833,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:50.885,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:50.924,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:50.963,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.007,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.045,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.084,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.123,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.162,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.221,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.266,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.305,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.344,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.383,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.425,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.464,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.503,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.544,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.596,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.663,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.702,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.741,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.781,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.820,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.863,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.904,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.943,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:51.983,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.024,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.077,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.123,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.170,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.217,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.261,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.305,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.346,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.385,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.424,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.470,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.536,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.583,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.626,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.722,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.762,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.805,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.849,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.892,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.932,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:52.973,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.018,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.059,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.099,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.139,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.181,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.232,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.282,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.328,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.373,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.417,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.478,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.523,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.575,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.617,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.650,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.683,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.722,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.760,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.799,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.838,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.889,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.928,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.960,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:53.987,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:54.013,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:54.042,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:54.081,0.000000,0.000000,0,0,0,0,0,0,-77.999892
2026-04-08 11:03:54.120,0.000000,0.000000,0,0,0,0,0,0,-77.999892
