frame_index,source_timestamp_100ns,callback_elapsed_us,keyframe,discontinuity
0,5333281719333,1644112,1,0
1,5333282196444,1658699,1,0
2,5333286612444,1675979,1,0
3,5333286934777,1687069,1,0
4,5333287266666,1706019,1,0
5,5333287597666,1722478,1,0
6,5333287937888,1740937,1,0
7,5333288283666,1753855,1,0
8,5333288591888,1772623,1,0
9,5333288923888,1791779,1,0
10,5333289296888,1810807,1,0
11,5333289602777,1832301,1,0
12,5333289961888,1850228,1,0
13,5333290268444,1881681,1,0
14,5333290591888,1914457,1,0
15,5333290949555,1947718,1,0
16,5333291259333,1980230,1,0
17,5333291592777,2018803,1,0
18,5333291956222,2048427,1,0
19,5333292279888,2084138,1,0
20,5333292610000,2117261,1,0
21,5333292927666,2151839,1,0
22,5333293271888,2190088,1,0
23,5333293619333,2219710,1,0
24,5333293927888,2253981,1,0
25,5333294270666,2291379,1,0
26,5333294625000,2321493,1,0
27,5333294937888,2352994,1,0
28,5333295262666,2394433,1,0
29,5333295647555,2424825,1,0
30,5333295941888,2461358,1,0
31,5333296297888,2486603,1,0
32,5333296602333,2558945,1,0
33,5333297283444,2636628,1,0
34,5333297283444,2648378,1,0
35,5333297283444,2660958,1,0
36,5333297953999,2684844,1,0
37,5333298294555,2703539,1,0
38,5333298613888,2725829,1,0
39,5333298945000,2755555,1,0
40,5333299266555,2793395,1,0
41,5333299613666,2823311,1,0
42,5333299963222,2861424,1,0
43,5333300292000,2882179,1,0
44,5333300612222,2916683,1,0
45,5333300955000,2951996,1,0
46,5333301277888,2982328,1,0
47,5333301612222,3017369,1,0
48,5333301949777,3050373,1,0
49,5333302288222,3083960,1,0
50,5333302618888,3116366,1,0
51,5333302957000,3151234,1,0
52,5333303298333,3182868,1,0
53,5333303611111,3218066,1,0
54,5333303959333,3249761,1,0
55,5333304300333,3285830,1,0
56,5333304626888,3315678,1,0
57,5333304956333,3350462,1,0
58,5333305297555,3383208,1,0
59,5333305620333,3415484,1,0
60,5333305952666,3452119,1,0
61,5333306314444,3483493,1,0
62,5333306617777,3517034,1,0
63,5333306950222,3551090,1,0
64,5333307291999,3581554,1,0
65,5333307610555,3616433,1,0
66,5333307958666,3651964,1,0
67,5333308314888,3681988,1,0
68,5333308617333,3714867,1,0
69,5333308947444,3754180,1,0
70,5333309325222,3785010,1,0
71,5333309617666,3822432,1,0
72,5333309963888,3854986,1,0
73,5333310286888,3886959,1,0
74,5333310610000,3921411,1,0
75,5333310948888,3954477,1,0
76,5333311288222,3989474,1,0
77,5333311617666,4023766,1,0
78,5333311976666,4053728,1,0
79,5333312288000,4090203,1,0
80,5333312641444,4121093,1,0
81,5333312952444,4157881,1,0
82,5333313303666,4190590,1,0
83,5333313641000,4221646,1,0
84,5333313959888,4253112,1,0
85,5333314294888,4285627,1,0
86,5333314608333,4317619,1,0
87,5333314951111,4351458,1,0
88,5333315282222,4388270,1,0
89,5333315629000,4420538,1,0
90,5333315961111,4454700,1,0
91,5333316290555,4487568,1,0
92,5333316620444,4521307,1,0
93,5333316962000,4559336,1,0
94,5333317311000,4621952,1,0
95,5333317966555,4699355,1,0
96,5333317966555,4711372,1,0
97,5333317966555,4723253,1,0
98,5333318630555,4741083,1,0
99,5333318963111,4757919,1,0
100,5333319318222,4787983,1,0
101,5333319625222,4821792,1,0
102,5333319961333,4862182,1,0
103,5333320337111,4888549,1,0
104,5333320644333,4921574,1,0
105,5333320971222,4954705,1,0
106,5333321310000,4986540,1,0
107,5333321639666,5023462,1,0
108,5333321984222,5052744,1,0
109,5333322308222,5086458,1,0
110,5333322641888,5120208,1,0
111,5333322969888,5157271,1,0
112,5333323326888,5188212,1,0
113,5333323637777,5220239,1,0
114,5333323963333,5253289,1,0
115,5333324308888,5287819,1,0
116,5333324638666,5321470,1,0
117,5333324962000,5355484,1,0
118,5333325306111,5390189,1,0
119,5333325653777,5428179,1,0
120,5333326006111,5452523,1,0
121,5333326303222,5485812,1,0
122,5333326638777,5519932,1,0
123,5333326978333,5550618,1,0
124,5333327290444,5587989,1,0
125,5333327634222,5619988,1,0
126,5333327969666,5649887,1,0
127,5333328299333,5686916,1,0
128,5333328641888,5721792,1,0
129,5333328970555,5756053,1,0
130,5333329301444,5791940,1,0
131,5333329645555,5825529,1,0
132,5333329990555,5857480,1,0
133,5333330303666,5894182,1,0
134,5333330638777,5924812,1,0
135,5333330973333,5957739,1,0
136,5333331299222,5993471,1,0
137,5333331669444,6025708,1,0
138,5333331979444,6059923,1,0
139,5333332313000,6092282,1,0
140,5333332632111,6125517,1,0
141,5333332995444,6158420,1,0
142,5333333320444,6188940,1,0
143,5333333640888,6224404,1,0
144,5333333994888,6254340,1,0
145,5333334330444,6287765,1,0
146,5333334645000,6319868,1,0
147,5333334983000,6352379,1,0
148,5333335304555,6388022,1,0
149,5333335648111,6418159,1,0
150,5333335975888,6453256,1,0
151,5333336333666,6486684,1,0
152,5333336647444,6519509,1,0
153,5333336986333,6555477,1,0
154,5333337331888,6586171,1,0
155,5333337642888,6621217,1,0
156,5333337977666,6657753,1,0
157,5333338343222,6687528,1,0
158,5333338646777,6720609,1,0
159,5333338984333,6753166,1,0
160,5333339322777,6786941,1,0
161,5333339639333,6819420,1,0
162,5333339990000,6861158,1,0
163,5333340347555,6886202,1,0
164,5333340652888,6917843,1,0
165,5333340982444,6954472,1,0
166,5333341326333,6986252,1,0
167,5333341648444,7023535,1,0
168,5333341982555,7059134,1,0
169,5333342339444,7088315,1,0
170,5333342642888,7124164,1,0
171,5333342983000,7161604,1,0
172,5333343355111,7189865,1,0
173,5333343642444,7230775,1,0
174,5333343977222,7258468,1,0
175,5333344322333,7293992,1,0
176,5333344662444,7330639,1,0
177,5333344993444,7359640,1,0
178,5333345330555,7391182,1,0
179,5333345647222,7427806,1,0
180,5333345993777,7459696,1,0
181,5333346320000,7494873,1,0
182,5333346667555,7530884,1,0
183,5333346990111,7591687,1,0
184,5333347654333,7668778,1,0
185,5333347654333,7682115,1,0
186,5333347654333,7694161,1,0
187,5333348322888,7711247,1,0
188,5333348660888,7729702,1,0
189,5333348994444,7757399,1,0
190,5333349321777,7792916,1,0
191,5333349664666,7827580,1,0
192,5333350024333,7858726,1,0
193,5333350337333,7893386,1,0
194,5333350653777,7926328,1,0
195,5333350995333,7961669,1,0
196,5333351332555,7991388,1,0
197,5333351653000,8028746,1,0
198,5333352044555,8056041,1,0
199,5333352330888,8089030,1,0
200,5333352662888,8120824,1,0
201,5333352999444,8156026,1,0
202,5333353340555,8186953,1,0
203,5333353666333,8220674,1,0
204,5333354005111,8253384,1,0
205,5333354329555,8287780,1,0
206,5333354660666,8320245,1,0
207,5333354989555,8354570,1,0
208,5333355324777,8388975,1,0
209,5333355676111,8420635,1,0
210,5333355997333,8452727,1,0
211,5333356322333,8491455,1,0
212,5333356707888,8519208,1,0
213,5333356991222,8552289,1,0
214,5333357320555,8589920,1,0
215,5333357692555,8619680,1,0
216,5333357995333,8657986,1,0
217,5333358374777,8688913,1,0
218,5333358670111,8723175,1,0
219,5333358997111,8758768,1,0
220,5333359330666,8793048,1,0
221,5333359660333,8825491,1,0
222,5333359999888,8861669,1,0
223,5333360347888,8896198,1,0
224,5333360670666,8928039,1,0
225,5333361005666,8962387,1,0
226,5333361359000,8995623,1,0
227,5333361695333,9027842,1,0
228,5333362010444,9060591,1,0
229,5333362345888,9093439,1,0
230,5333362683333,9128251,1,0
231,5333363026444,9160165,1,0
232,5333363347000,9192551,1,0
233,5333363673444,9229708,1,0
234,5333364027000,9258710,1,0
235,5333364333777,9291397,1,0
236,5333364665666,9329601,1,0
237,5333365030111,9360736,1,0
238,5333365340444,9394249,1,0
239,5333365683888,9426872,1,0
240,5333366010777,9460716,1,0
241,5333366351888,9493932,1,0
