sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
0,737,1,1,-0.036,-0.467,-0.035,-0.468,-0.000701461986,1.860351165e-06,-0.274,-2.425,-0.273,-2.42,-0.00113999629,-1.958225205e-06
1,8840,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.274,-2.425,-0.273,-2.42,-0.00113999629,-1.958225205e-06
2,18646,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.274,-2.425,-0.273,-2.42,-0.00113999629,-1.958225205e-06
3,28689,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.272,-2.423,-0.273,-2.42,0.00113999629,-1.174935123e-06
4,38464,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.272,-2.423,-0.273,-2.42,0.00113999629,-1.174935123e-06
5,50436,1,1,-0.035,-0.467,-0.035,-0.468,0,1.860351165e-06,-0.272,-2.423,-0.273,-2.42,0.00113999629,-1.174935123e-06
6,58925,1,1,-0.035,-0.467,-0.035,-0.468,0,1.860351165e-06,-0.272,-2.422,-0.273,-2.42,0.00113999629,-7.83290082e-07
7,68123,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.274,-2.422,-0.273,-2.42,-0.00113999629,-7.83290082e-07
8,78860,1,1,-0.036,-0.467,-0.035,-0.468,-0.000701461986,1.860351165e-06,-0.274,-2.422,-0.273,-2.42,-0.00113999629,-7.83290082e-07
9,90488,1,1,-0.036,-0.467,-0.035,-0.468,-0.000701461986,1.860351165e-06,-0.272,-2.422,-0.273,-2.42,0.00113999629,-7.83290082e-07
10,101990,1,1,-0.036,-0.467,-0.035,-0.468,-0.000701461986,1.860351165e-06,-0.272,-2.422,-0.273,-2.42,0.00113999629,-7.83290082e-07
11,108889,1,1,-0.036,-0.467,-0.035,-0.468,-0.000701461986,1.860351165e-06,-0.272,-2.422,-0.273,-2.42,0.00113999629,-7.83290082e-07
12,119217,1,1,-0.036,-0.467,-0.035,-0.468,-0.000701461986,1.860351165e-06,-0.275,-2.423,-0.273,-2.42,-0.00227999258,-1.174935123e-06
13,128065,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.269,-2.424,-0.273,-2.42,0.00455998516,-1.566580164e-06
14,138015,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.269,-2.424,-0.273,-2.42,0.00455998516,-1.566580164e-06
15,149285,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.27,-2.421,-0.273,-2.42,0.00341998887,-3.91645041e-07
16,158027,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.27,-2.421,-0.273,-2.42,0.00341998887,-3.91645041e-07
17,168043,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.27,-2.421,-0.273,-2.42,0.00341998887,-3.91645041e-07
18,179717,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.273,-2.423,-0.273,-2.42,0,-1.174935123e-06
19,191050,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.271,-2.422,-0.273,-2.42,0.00227999258,-7.83290082e-07
20,198795,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.271,-2.422,-0.273,-2.42,0.00227999258,-7.83290082e-07
21,210163,1,1,-0.036,-0.468,-0.035,-0.468,-0.000701461986,0,-0.271,-2.422,-0.273,-2.42,0.00227999258,-7.83290082e-07
