frame_index,source_timestamp_100ns,callback_elapsed_us,keyframe,discontinuity
0,4932593964111,1765308,1,0
1,4932594462111,1787773,1,0
2,4932600065111,1814454,1,0
3,4932600398333,1829790,1,0
4,4932600734333,1858180,1,0
5,4932601064555,1883343,1,0
6,4932601429444,1915138,1,0
7,4932601721666,1939410,1,0
8,4932602066000,1961447,1,0
9,4932602397777,1978179,1,0
10,4932602728333,2003734,1,0
11,4932603083444,2017158,1,0
12,4932603391777,2032931,1,0
13,4932603759555,2049633,1,0
14,4932604064555,2064823,1,0
15,4932604405888,2079675,1,0
16,4932604730888,2107238,1,0
17,4932605086111,2132026,1,0
18,4932605397111,2170381,1,0
19,4932605727000,2204942,1,0
20,4932606104555,2233565,1,0
21,4932606401666,2275409,1,0
22,4932606761222,2301593,1,0
23,4932607069333,2340760,1,0
24,4932607408888,2372105,1,0
25,4932607751000,2398735,1,0
26,4932608067888,2438594,1,0
27,4932608434888,2468565,1,0
28,4932608731444,2504771,1,0
29,4932609062111,2541368,1,0
30,4932609401333,2571104,1,0
31,4932609741000,2613059,1,0
32,4932610080333,2638306,1,0
33,4932610393444,2670586,1,0
34,4932610748888,2706419,1,0
35,4932611085111,2743736,1,0
36,4932611437777,2776640,1,0
37,4932611750444,2808024,1,0
38,4932612057777,2836931,1,0
39,4932612393333,2873880,1,0
40,4932612744666,2910970,1,0
41,4932613094555,2943788,1,0
42,4932613410444,2976540,1,0
43,4932613755777,3010531,1,0
44,4932614074000,3041398,1,0
45,4932614423000,3076177,1,0
46,4932614749111,3104628,1,0
47,4932615078333,3134651,1,0
48,4932615408555,3172424,1,0
49,4932615765111,3205638,1,0
50,4932616076111,3237972,1,0
51,4932616419111,3274705,1,0
52,4932616759222,3304678,1,0
53,4932617095222,3342019,1,0
54,4932617415222,3368373,1,0
55,4932617737666,3410761,1,0
56,4932618085333,3440587,1,0
57,4932618398111,3465253,1,0
58,4932618732333,3507288,1,0
59,4932619075888,3541577,1,0
60,4932619404000,3573344,1,0
61,4932619755888,3604055,1,0
62,4932620070555,3637617,1,0
63,4932620402111,3670863,1,0
64,4932620748777,3709787,1,0
65,4932621079444,3738829,1,0
66,4932621408555,3773964,1,0
67,4932621770888,3806330,1,0
68,4932622074333,3840387,1,0
69,4932622405777,3869949,1,0
70,4932622762888,3904788,1,0
71,4932623074111,3935285,1,0
72,4932623415111,3974316,1,0
73,4932623774555,4006825,1,0
74,4932624094666,4043770,1,0
75,4932624421333,4078952,1,0
76,4932624827000,4106698,1,0
77,4932625091111,4139643,1,0
78,4932625427888,4182347,1,0
79,4932625805666,4206831,1,0
80,4932626080222,4240858,1,0
81,4932626432777,4273382,1,0
82,4932626768111,4305933,1,0
83,4932627086333,4343736,1,0
84,4932627435333,4372721,1,0
85,4932627779888,4405087,1,0
86,4932628094111,4441663,1,0
87,4932628412777,4472254,1,0
88,4932628750555,4501667,1,0
89,4932629093333,4538743,1,0
