timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code
2026-04-06 15:04:20.121,-188,360,344,-440,0,0,0,0
2026-04-06 15:04:20.163,-159,360,343,-440,0,0,0,0
2026-04-06 15:04:20.207,-159,346,343,-438,0,0,0,0
2026-04-06 15:04:20.253,-197,332,324,-438,0,0,0,0
2026-04-06 15:04:20.298,-177,332,338,-438,0,0,0,0
2026-04-06 15:04:20.349,-177,363,338,-437,0,0,0,0
2026-04-06 15:04:20.388,-174,331,341,-437,0,0,0,0
2026-04-06 15:04:20.430,-162,331,341,-438,0,0,0,0
2026-04-06 15:04:20.470,-162,321,338,-438,0,0,0,0
2026-04-06 15:04:20.515,-166,321,325,-437,0,0,0,0
2026-04-06 15:04:20.589,-173,326,319,-438,0,0,0,0
2026-04-06 15:04:20.641,-161,363,319,-437,0,0,0,0
2026-04-06 15:04:20.691,-161,327,332,-438,0,0,0,0
2026-04-06 15:04:20.733,-165,327,317,-438,0,0,0,0
2026-04-06 15:04:20.773,-165,366,317,-438,0,0,0,0
2026-04-06 15:04:20.816,-167,327,313,-438,0,0,0,0
2026-04-06 15:04:20.856,-176,327,313,-437,0,0,0,0
2026-04-06 15:04:20.895,-176,343,301,-437,0,0,0,0
2026-04-06 15:04:20.934,-178,343,301,-438,0,0,0,0
2026-04-06 15:04:20.986,-178,366,313,-437,0,0,0,0
2026-04-06 15:04:21.046,-170,336,320,-437,0,0,0,0
2026-04-06 15:04:21.100,-196,336,316,-437,0,0,0,0
2026-04-06 15:04:21.139,-196,355,316,-435,0,0,0,0
2026-04-06 15:04:21.178,-158,359,333,-435,0,0,0,0
2026-04-06 15:04:21.217,-161,359,333,-437,0,0,0,0
2026-04-06 15:04:21.262,-161,371,341,-437,0,0,0,0
2026-04-06 15:04:21.303,-156,371,322,-438,0,0,0,0
2026-04-06 15:04:21.359,-156,369,322,-436,0,0,0,0
2026-04-06 15:04:21.401,-196,364,304,-436,0,0,-1,1
2026-04-06 15:04:21.436,-164,364,304,-437,0,0,-1,-1
2026-04-06 15:04:21.474,-164,359,343,-437,0,0,-1,-1
2026-04-06 15:04:21.512,-163,359,343,-438,0,0,-1,-1
2026-04-06 15:04:21.551,-163,354,307,-438,0,0,0,-1
2026-04-06 15:04:21.590,-161,354,324,-436,0,0,0,-1
2026-04-06 15:04:21.630,-161,365,324,-439,0,0,-1,-1
2026-04-06 15:04:21.671,-164,365,309,-439,0,0,-1,1
2026-04-06 15:04:21.715,-164,325,309,-435,0,0,-1,1
2026-04-06 15:04:21.754,-169,336,321,-435,0,0,-1,1
2026-04-06 15:04:21.791,-157,336,321,-436,0,0,-1,1
2026-04-06 15:04:21.818,-157,336,324,-436,0,0,-1,1
2026-04-06 15:04:21.857,-157,339,324,-438,0,0,-1,1
2026-04-06 15:04:21.896,-177,334,331,-438,0,0,-1,1
2026-04-06 15:04:21.937,-158,334,331,-436,0,0,-1,1
2026-04-06 15:04:21.977,-158,291,325,-436,0,0,-1,1
2026-04-06 15:04:22.016,-143,291,325,-438,0,0,-1,1
2026-04-06 15:04:22.057,-143,280,325,-437,0,0,-1,1
2026-04-06 15:04:22.096,-159,280,331,-437,0,0,-1,1
2026-04-06 15:04:22.137,-159,279,331,-439,0,0,-1,1
2026-04-06 15:04:22.168,-148,279,310,-439,0,0,-1,1
2026-04-06 15:04:22.195,-148,279,310,-439,0,0,-1,1
2026-04-06 15:04:22.243,-155,279,308,-438,0,0,-1,1
2026-04-06 15:04:22.282,-155,285,308,-435,0,0,-1,1
2026-04-06 15:04:22.326,-184,285,300,-435,0,0,-1,1
2026-04-06 15:04:22.365,-184,283,300,-440,0,0,-1,1
