timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code,axis1_pos_rel,compensated_fn1,confidence_fn1,zero_estimate_fn1
2026-04-07 09:38:02.770,-272,560,21952,0,0,0,0,0,-1.393664,-107.000000,1.000000,667.000000
2026-04-07 09:38:02.811,-272,585,21952,0,0,0,0,0,-1.393664,-82.000000,1.000000,667.000000
2026-04-07 09:38:02.850,-264,585,21952,0,0,0,0,0,-1.393664,-82.000000,1.000000,667.000000
2026-04-07 09:38:02.894,-264,563,21952,0,0,0,0,0,-1.393664,-104.000000,1.000000,667.000000
2026-04-07 09:38:02.935,-273,587,21952,0,0,0,0,0,-1.393664,-80.000000,1.000000,667.000000
2026-04-07 09:38:02.986,-262,587,21952,0,0,0,0,0,-1.393509,-80.000000,1.000000,667.000000
2026-04-07 09:38:03.030,-262,516,21952,0,0,0,0,0,-1.393509,-151.000000,1.000000,667.000000
2026-04-07 09:38:03.069,-284,516,21952,0,0,0,0,0,-1.393509,-151.000000,1.000000,667.000000
2026-04-07 09:38:03.124,-270,588,21952,0,0,0,0,0,-1.393509,-79.000000,1.000000,667.000000
2026-04-07 09:38:03.163,-270,586,21952,0,0,0,0,0,-1.393354,-81.000000,1.000000,667.000000
2026-04-07 09:38:03.203,-271,586,21952,0,0,0,0,0,-1.393354,-81.000000,1.000000,667.000000
2026-04-07 09:38:03.242,-271,550,21952,0,0,0,0,0,-1.393354,-84.705000,1.000000,634.705000
2026-04-07 09:38:03.281,-261,550,21952,0,0,0,0,0,-1.393354,-84.705000,1.000000,634.705000
2026-04-07 09:38:03.337,-278,593,21952,0,0,0,0,0,-1.393354,-41.705000,1.000000,634.705000
2026-04-07 09:38:03.385,-278,541,21952,0,0,0,0,0,-1.393354,-93.705000,1.000000,634.705000
2026-04-07 09:38:03.425,-264,541,21952,0,0,0,0,0,-1.393199,-93.705000,1.000000,634.705000
2026-04-07 09:38:03.465,-264,506,21952,0,0,0,0,0,-1.393199,-128.705000,1.000000,634.705000
2026-04-07 09:38:03.505,-282,506,21952,0,0,0,0,0,-1.393199,-128.705000,1.000000,634.705000
2026-04-07 09:38:03.551,-270,522,21952,0,0,0,0,0,-1.393199,-112.705000,1.000000,634.705000
2026-04-07 09:38:03.590,-270,537,21952,0,0,0,0,0,-1.393199,-97.705000,1.000000,634.705000
2026-04-07 09:38:03.629,-270,537,21952,0,0,0,0,0,-1.393199,-97.705000,1.000000,634.705000
2026-04-07 09:38:03.670,-270,536,21952,0,0,0,0,0,-1.393199,-98.705000,1.000000,634.705000
2026-04-07 09:38:03.722,-286,536,21952,0,0,0,0,0,-1.393199,-98.705000,1.000000,634.705000
2026-04-07 09:38:03.770,-260,594,21952,0,0,0,0,0,-1.393199,-40.705000,1.000000,634.705000
2026-04-07 09:38:03.810,-260,522,21952,0,0,0,0,0,-1.393199,-112.705000,1.000000,634.705000
2026-04-07 09:38:03.849,-270,522,21952,0,0,0,0,0,-1.393199,-112.705000,1.000000,634.705000
2026-04-07 09:38:03.888,-270,582,21952,0,0,0,0,-1,-1.393199,-52.705000,1.000000,634.705000
2026-04-07 09:38:03.927,-285,582,21952,0,0,0,0,-1,-1.393199,-52.705000,1.000000,634.705000
2026-04-07 09:38:03.981,-285,567,21952,0,0,0,0,-1,-1.393199,-67.705000,1.000000,634.705000
2026-04-07 09:38:04.021,-261,550,21952,0,0,0,0,-1,-1.393199,-84.705000,1.000000,634.705000
2026-04-07 09:38:04.073,-277,550,21952,0,0,0,0,-1,-1.393199,-84.705000,1.000000,634.705000
2026-04-07 09:38:04.123,-277,649,21952,0,0,0,0,-1,-1.393199,14.295000,1.000000,634.705000
2026-04-07 09:38:04.162,-255,612,21952,0,0,0,0,-1,-1.393199,-22.705000,1.000000,634.705000
2026-04-07 09:38:04.205,-278,612,21952,0,0,0,0,-1,-1.393199,-22.705000,1.000000,634.705000
2026-04-07 09:38:04.244,-278,613,21952,0,0,0,0,-1,-1.393199,-21.705000,1.000000,634.705000
2026-04-07 09:38:04.283,-269,613,21952,0,0,0,0,-1,-1.393199,-21.705000,1.000000,634.705000
2026-04-07 09:38:04.322,-269,689,21952,0,0,0,0,-1,-1.393199,54.295000,1.000000,634.705000
2026-04-07 09:38:04.370,-301,689,21952,0,0,0,0,-1,-1.393199,54.295000,1.000000,634.705000
2026-04-07 09:38:04.421,-301,686,21952,0,0,0,0,-1,-1.393199,51.295000,1.000000,634.705000
2026-04-07 09:38:04.473,-301,657,21952,0,0,0,0,-1,-1.393199,22.295000,1.000000,634.705000
2026-04-07 09:38:04.514,-291,657,21952,0,0,0,0,-1,-1.393199,22.295000,1.000000,634.705000
2026-04-07 09:38:04.553,-291,660,21952,0,0,0,0,-1,-1.393199,25.295000,1.000000,634.705000
2026-04-07 09:38:04.593,-278,595,21952,0,0,0,0,-1,-1.393199,-39.705000,1.000000,634.705000
2026-04-07 09:38:04.636,-278,595,21952,0,0,0,0,-1,-1.393199,-39.705000,1.000000,634.705000
2026-04-07 09:38:04.675,-278,631,21952,0,0,0,0,-1,-1.393199,-3.705000,1.000000,634.705000
2026-04-07 09:38:04.715,-257,631,21952,0,0,0,0,0,-1.393199,-3.705000,1.000000,634.705000
2026-04-07 09:38:04.754,-257,687,21952,0,0,0,0,0,-1.393199,52.295000,1.000000,634.705000
2026-04-07 09:38:04.801,-257,687,21952,0,0,0,0,0,-1.393199,52.295000,1.000000,634.705000
2026-04-07 09:38:04.877,-291,565,21952,0,0,0,0,0,-1.393199,-69.705000,1.000000,634.705000
2026-04-07 09:38:04.916,-291,641,21952,0,0,0,0,0,-1.393199,6.295000,1.000000,634.705000
2026-04-07 09:38:04.956,-272,558,21952,0,0,0,0,0,-1.393199,-76.705000,1.000000,634.705000
2026-04-07 09:38:04.995,-296,558,21952,0,0,0,0,0,-1.393199,-76.705000,1.000000,634.705000
2026-04-07 09:38:05.034,-296,651,21952,0,0,0,0,0,-1.393199,16.295000,1.000000,634.705000
2026-04-07 09:38:05.076,-293,651,21952,0,0,0,0,0,-1.393199,16.295000,1.000000,634.705000
2026-04-07 09:38:05.115,-293,640,21952,0,0,0,0,0,-1.393199,5.295000,1.000000,634.705000
2026-04-07 09:38:05.157,-277,640,21952,0,0,0,0,0,-1.393199,5.295000,1.000000,634.705000
2026-04-07 09:38:05.209,-292,635,21952,0,0,0,0,0,-1.393199,0.295000,1.000000,634.705000
2026-04-07 09:38:05.251,-292,630,21952,0,0,0,0,0,-1.393199,-4.705000,1.000000,634.705000
2026-04-07 09:38:05.296,-255,630,21952,0,0,0,0,0,-1.393199,-4.705000,1.000000,634.705000
2026-04-07 09:38:05.338,-255,554,21952,0,0,0,0,0,-1.393199,-80.705000,1.000000,634.705000
2026-04-07 09:38:05.380,-288,554,21952,0,0,0,0,0,-1.393199,-80.705000,1.000000,634.705000
2026-04-07 09:38:05.419,-288,549,21952,0,0,0,0,0,-1.393199,-85.705000,1.000000,634.705000
2026-04-07 09:38:05.458,-272,679,21952,0,0,0,0,0,-1.393199,44.295000,1.000000,634.705000
2026-04-07 09:38:05.500,-265,679,21952,0,0,0,0,0,-1.393199,44.295000,1.000000,634.705000
2026-04-07 09:38:05.549,-265,681,21952,0,0,0,0,0,-1.393199,49.206500,1.000000,631.793500
2026-04-07 09:38:05.598,-281,683,21952,0,0,0,0,0,-1.393199,51.206500,1.000000,631.793500
2026-04-07 09:38:05.637,-281,683,21952,0,0,0,0,0,-1.393199,51.206500,1.000000,631.793500
2026-04-07 09:38:05.671,-263,683,21952,0,0,0,0,0,-1.393199,51.206500,1.000000,631.793500
2026-04-07 09:38:05.719,-262,683,21952,0,0,0,0,0,-1.393199,51.206500,1.000000,631.793500
2026-04-07 09:38:05.758,-262,631,21952,0,0,0,0,0,-1.393199,-0.793500,1.000000,631.793500
2026-04-07 09:38:05.797,-266,631,21952,0,0,0,0,0,-1.393199,-0.793500,1.000000,631.793500
2026-04-07 09:38:05.836,-266,648,21952,0,0,0,0,0,-1.393199,16.206500,1.000000,631.793500
2026-04-07 09:38:05.876,-265,648,21952,0,0,0,0,0,-1.393199,16.206500,1.000000,631.793500
2026-04-07 09:38:05.918,-265,545,21952,0,0,0,0,0,-1.393199,-86.793500,1.000000,631.793500
2026-04-07 09:38:05.957,-261,545,21952,0,0,0,0,0,-1.393199,-86.793500,1.000000,631.793500
2026-04-07 09:38:05.984,-261,558,21952,0,0,0,0,0,-1.393199,-73.793500,1.000000,631.793500
2026-04-07 09:38:06.010,-288,558,21952,0,0,0,0,0,-1.393199,-73.793500,1.000000,631.793500
2026-04-07 09:38:06.036,-288,545,21952,0,0,0,0,0,-1.393199,-86.793500,1.000000,631.793500
2026-04-07 09:38:06.072,-255,545,21952,0,0,0,0,0,-1.393199,-86.793500,1.000000,631.793500
2026-04-07 09:38:06.111,-255,553,21952,0,0,0,0,0,-1.393199,-78.793500,1.000000,631.793500
2026-04-07 09:38:06.150,-248,553,21952,0,0,0,0,0,-1.393199,-78.793500,1.000000,631.793500
2026-04-07 09:38:06.189,-248,632,21952,0,0,0,-1,0,-1.412740,0.206500,1.000000,631.793500
2026-04-07 09:38:06.228,-248,632,21952,0,0,0,-1,0,-1.448877,0.206500,1.000000,631.793500
2026-04-07 09:38:06.270,-248,568,21952,0,0,0,-1,0,-1.479275,-63.793500,1.000000,631.793500
2026-04-07 09:38:06.309,-280,568,21952,0,0,0,0,0,-1.492303,-63.793500,1.000000,631.793500
2026-04-07 09:38:06.345,-280,562,21952,0,0,0,0,0,-1.494940,-69.793500,1.000000,631.793500
2026-04-07 09:38:06.370,-281,562,21952,0,0,0,0,0,-1.495560,-69.793500,1.000000,631.793500
2026-04-07 09:38:06.396,-281,612,21952,0,0,0,0,0,-1.495715,-19.793500,1.000000,631.793500
2026-04-07 09:38:06.449,-273,612,21952,0,0,0,0,0,-1.495715,-19.793500,1.000000,631.793500
2026-04-07 09:38:06.488,-273,630,21952,0,0,0,0,0,-1.495715,-1.793500,1.000000,631.793500
2026-04-07 09:38:06.527,-253,630,21952,0,0,0,0,0,-1.495715,-1.793500,1.000000,631.793500
2026-04-07 09:38:06.566,-253,624,21952,0,0,0,0,0,-1.495715,-7.793500,1.000000,631.793500
2026-04-07 09:38:06.606,-251,635,21952,0,0,0,0,0,-1.495715,3.206500,1.000000,631.793500
2026-04-07 09:38:06.648,-247,635,21952,0,0,0,0,0,-1.495715,3.206500,1.000000,631.793500
2026-04-07 09:38:06.687,-247,548,21952,0,0,0,0,0,-1.495715,-83.793500,1.000000,631.793500
2026-04-07 09:38:06.717,-247,548,21952,0,0,0,0,0,-1.495715,-83.793500,1.000000,631.793500
2026-04-07 09:38:06.745,-285,548,21952,0,0,0,0,0,-1.495715,-83.793500,1.000000,631.793500
2026-04-07 09:38:06.771,-285,545,21952,0,0,0,0,0,-1.495715,-86.793500,1.000000,631.793500
2026-04-07 09:38:06.819,-272,545,21952,0,0,0,0,0,-1.495715,-86.793500,1.000000,631.793500
2026-04-07 09:38:06.858,-272,605,21952,0,0,0,0,0,-1.495715,-26.793500,1.000000,631.793500
2026-04-07 09:38:06.897,-286,548,21952,0,0,0,0,0,-1.495715,-83.793500,1.000000,631.793500
2026-04-07 09:38:06.936,-293,548,21952,0,0,0,0,0,-1.495715,-83.793500,1.000000,631.793500
2026-04-07 09:38:06.977,-293,682,21952,0,0,0,0,0,-1.495715,-69.793500,0.300000,631.793500
