timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code
2026-04-06 17:09:52.952,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:52.988,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.025,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.062,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.101,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.143,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.185,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.226,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.265,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.309,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.363,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.402,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.445,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.487,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.530,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.574,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.615,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.656,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.697,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.731,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.771,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.803,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.838,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.875,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.912,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.954,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:53.994,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.035,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.075,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.118,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.175,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.221,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.261,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.301,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.341,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.384,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.421,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.457,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.499,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.540,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.596,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.628,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.667,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.703,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.742,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.785,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.824,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.860,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.896,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.928,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:54.969,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.003,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.041,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.080,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.119,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.161,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.200,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.241,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.283,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.323,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.380,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.424,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.474,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.518,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.565,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.615,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.661,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.707,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.750,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.791,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.843,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.893,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.939,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:55.985,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.030,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.079,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.119,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.158,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.202,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.241,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.302,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.341,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.401,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.455,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.503,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.546,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.585,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.624,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.662,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.708,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.773,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.825,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.867,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.907,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.946,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:56.990,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:57.028,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:57.069,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:57.120,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:57.173,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:57.238,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:57.278,-432,1574,-1,305,0,0,0,0
2026-04-06 17:09:57.320,-432,1574,-1,305,0,0,0,0
