timestamp,ft_1_value,fn_1_value,fn_2_value,ft_2_value,mode_code,reverse_code,push_pull_code,rot_sign_code,axis1_pos_rel
2026-04-06 17:26:02.053,-92,1055,0,0,0,0,0,0,0.000000
2026-04-06 17:26:02.099,-128,1055,0,0,0,0,0,0,0.000000
2026-04-06 17:26:02.174,-96,1034,0,0,0,0,0,0,0.000000
2026-04-06 17:26:02.220,-96,1056,0,0,0,0,0,0,0.000000
2026-04-06 17:26:02.281,-147,1019,0,0,0,0,0,0,0.000000
2026-04-06 17:26:02.331,-163,1009,0,0,0,0,0,0,0.000000
2026-04-06 17:26:02.371,-113,1009,0,0,0,0,0,0,-2.532045
2026-04-06 17:26:02.455,-54,1064,0,0,0,0,0,0,-14.787478
2026-04-06 17:26:02.494,-54,1016,0,0,0,0,0,0,-20.797324
2026-04-06 17:26:02.543,-54,1043,0,0,0,0,0,0,-28.161286
2026-04-06 17:26:02.583,-54,1043,0,0,0,0,0,0,-33.927481
2026-04-06 17:26:02.625,-23,1067,0,0,0,0,0,0,-40.124214
2026-04-06 17:26:02.677,-41,1067,0,0,0,0,0,0,-47.874356
2026-04-06 17:26:02.721,-41,1068,0,0,0,0,0,0,-54.454789
2026-04-06 17:26:02.763,-308,1033,0,0,0,0,0,0,-60.497359
2026-04-06 17:26:02.803,-221,1033,0,0,0,0,0,0,-66.371654
2026-04-06 17:26:02.842,-221,1047,0,0,0,0,0,0,-72.159718
2026-04-06 17:26:02.882,-29,1047,0,0,0,0,0,0,-77.005437
2026-04-06 17:26:02.921,-29,1023,0,0,0,0,0,0,-76.177552
2026-04-06 17:26:02.996,-64,1032,0,0,0,0,0,0,-76.004933
2026-04-06 17:26:03.055,-84,1065,0,0,0,0,0,0,-76.002762
2026-04-06 17:26:03.095,1077,1065,0,0,0,0,0,0,-76.001987
2026-04-06 17:26:03.131,1077,1042,0,0,0,0,0,0,-76.001366
2026-04-06 17:26:03.167,-111,1042,0,0,0,0,0,0,-76.001056
2026-04-06 17:26:03.206,-111,1026,0,0,0,0,0,0,-76.000591
2026-04-06 17:26:03.244,-183,1026,0,0,0,0,0,0,-76.000436
2026-04-06 17:26:03.281,-183,1025,0,0,0,0,0,0,-76.000281
2026-04-06 17:26:03.326,-158,1025,0,0,0,0,0,0,-76.000281
2026-04-06 17:26:03.386,-82,1041,0,0,0,0,0,0,-76.000126
2026-04-06 17:26:03.441,-82,1067,0,0,0,0,0,0,-75.999971
2026-04-06 17:26:03.477,-173,1067,0,0,0,0,0,0,-75.999971
2026-04-06 17:26:03.513,-173,1025,0,0,0,0,0,0,-75.999971
2026-04-06 17:26:03.551,-126,1079,0,0,0,0,0,0,-75.999971
2026-04-06 17:26:03.588,-126,1079,0,0,0,0,0,0,-75.999971
2026-04-06 17:26:03.628,-176,1082,0,0,0,0,0,0,-75.999971
2026-04-06 17:26:03.663,-154,1082,0,0,0,0,0,0,-75.999971
