sample_index,elapsed_us,sample_valid,calibrated_valid,fn_1_raw_v,ft_1_raw_v,fn_1_zero_v,ft_1_zero_v,clean_force_n,clean_handle_torque_nm,fn_2_raw_v,ft_2_raw_v,fn_2_zero_v,ft_2_zero_v,clean_force_2_n,clean_handle_torque_2_nm
0,6936,1,1,-0.729,-2.054,-0.729,-2.054,0,0,1.459,-3.064,1.441,-3.062,0.02051993322,-7.83290082e-07
1,16556,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.459,-3.064,1.441,-3.062,0.02051993322,-7.83290082e-07
2,26364,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.457,-3.06,1.441,-3.062,0.01823994064,7.83290082e-07
3,38514,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.46,-3.062,1.441,-3.062,0.02165992951,0
4,46360,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.46,-3.062,1.441,-3.062,0.02165992951,0
5,55813,1,1,-0.729,-2.054,-0.729,-2.054,0,0,1.46,-3.062,1.441,-3.062,0.02165992951,0
6,65844,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.46,-3.062,1.441,-3.062,0.02165992951,0
7,75860,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.46,-3.062,1.441,-3.062,0.02165992951,0
8,86434,1,1,-0.73,-2.054,-0.729,-2.054,-0.000701461986,0,1.456,-3.059,1.441,-3.062,0.01709994435,1.174935123e-06
9,96135,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.456,-3.059,1.441,-3.062,0.01709994435,1.174935123e-06
10,107102,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.456,-3.059,1.441,-3.062,0.01709994435,1.174935123e-06
11,115807,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.456,-3.059,1.441,-3.062,0.01709994435,1.174935123e-06
12,126076,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.456,-3.059,1.441,-3.062,0.01709994435,1.174935123e-06
13,138616,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.456,-3.059,1.441,-3.062,0.01709994435,1.174935123e-06
14,148606,1,1,-0.729,-2.054,-0.729,-2.054,0,0,1.458,-3.064,1.441,-3.062,0.01937993693,-7.83290082e-07
15,156004,1,1,-0.729,-2.054,-0.729,-2.054,0,0,1.456,-3.061,1.441,-3.062,0.01709994435,3.91645041e-07
16,166898,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.456,-3.059,1.441,-3.062,0.01709994435,1.174935123e-06
17,175950,1,1,-0.73,-2.054,-0.729,-2.054,-0.000701461986,0,1.458,-3.064,1.441,-3.062,0.01937993693,-7.83290082e-07
18,186151,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.455,-3.06,1.441,-3.062,0.01595994806,7.83290082e-07
19,195731,1,1,-0.729,-2.053,-0.729,-2.054,0,1.860351165e-06,1.455,-3.06,1.441,-3.062,0.01595994806,7.83290082e-07
20,206653,1,1,-0.73,-2.054,-0.729,-2.054,-0.000701461986,0,1.454,-3.06,1.441,-3.062,0.01481995177,7.83290082e-07
21,215686,1,1,-0.729,-2.055,-0.729,-2.054,0,-1.860351165e-06,1.456,-3.06,1.441,-3.062,0.01709994435,7.83290082e-07
22,226049,1,1,-0.728,-2.052,-0.729,-2.054,0.000701461986,3.72070233e-06,1.456,-3.06,1.441,-3.062,0.01709994435,7.83290082e-07
23,239490,1,1,-0.729,-2.054,-0.729,-2.054,0,0,1.456,-3.06,1.441,-3.062,0.01709994435,7.83290082e-07
24,248219,1,1,-0.729,-2.054,-0.729,-2.054,0,0,1.456,-3.06,1.441,-3.062,0.01709994435,7.83290082e-07
25,256678,1,1,-0.729,-2.054,-0.729,-2.054,0,0,1.456,-3.06,1.441,-3.062,0.01709994435,7.83290082e-07
